y,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49,run_50,run_51,run_52,run_53,run_54,run_55,run_56,run_57,run_58,run_59,run_60,run_61,run_62,run_63,run_64,run_65,run_66,run_67,run_68,run_69,run_70,run_71,run_72,run_73,run_74,run_75,run_76,run_77,run_78,run_79,run_80,run_81,run_82,run_83,run_84,run_85,run_86,run_87,run_88,run_89,run_90,run_91,run_92,run_93,run_94,run_95,run_96,run_97,run_98,run_99
0.033127252,0.09722179,0.065653086,0.12342334,0.12683618,0.018115371,0.1133247,0.12026411,0.11621025,0.06677377,0.11044401,0.06455466,0.10269922,0.087262034,0.092733085,0.05313638,0.10676876,0.055244625,0.08334932,0.119894624,0.11730969,0.093247384,0.0525645,0.06718233,0.08551878,0.09008357,0.10056284,0.12042102,0.058166713,0.1289174,0.08404416,0.10590017,0.09646523,0.06804478,0.094940335,0.07765108,0.08579752,0.08687407,0.06684834,0.072850466,0.119776875,0.06086281,0.081287384,0.10332957,0.07296443,0.06477746,0.09224558,0.11577663,0.12413314,0.0736365,0.13005456,0.11789712,0.08430347,0.096209794,0.0608463,0.12177262,0.10182926,0.083637655,0.11063254,0.1474616,0.07846132,0.08763152,0.1263184,0.10023004,0.00957194,0.06180179,0.06815541,0.11353868,0.077765316,0.10855192,0.06641868,0.07812476,0.07060993,0.048626125,0.08225563,0.10119337,0.092986345,0.106316805,0.10522932,0.13479689,0.08550078,0.07433975,0.12824628,0.1439082,0.12276921,0.090339124,0.051254004,0.09461233,0.14512771,0.09940472,0.11365038,0.07986057,0.104869366,0.09999597,0.11645961,0.10489875,0.13227493,0.114515066,0.0903047,0.05866486,0.09174067
0.048770238,0.10859755,0.10202283,0.13007206,0.107153684,0.12169814,0.10643414,0.1156854,0.06968859,0.11549443,0.13017014,0.11589509,0.076030254,0.118241906,0.022087634,0.09031114,0.11100325,0.11850321,0.14171565,0.09402633,0.10514259,0.063445866,0.07215062,0.1171661,0.07818356,0.08057827,0.097622305,0.08045748,0.05665028,0.092633605,0.05826044,0.09194276,0.079725504,0.11281741,0.09857452,0.11691275,0.14939791,0.09137803,0.04868731,0.02904731,0.10036105,0.08868474,0.08800042,0.08133781,0.10572454,0.10716158,0.09340921,0.11365327,0.13430482,0.040807992,0.07094914,0.09576878,0.110961586,0.13868669,0.064619064,0.0807873,0.10437444,0.08898032,0.042377084,0.10002929,0.10636133,0.06191939,0.03794816,0.08923039,0.0738762,0.05859652,0.074447155,0.083785206,0.09722215,0.12828994,0.09887126,0.13042688,0.14230704,0.09905523,0.11310083,0.122689694,0.07370937,0.110526055,0.15471515,0.14499164,0.11492807,0.107477576,0.13043597,0.10536167,0.10104877,0.0937801,0.11962852,0.08456972,0.07594466,0.0983575,0.07884276,0.085950196,0.06561974,0.062049508,0.12442118,0.07895711,0.06348804,0.03641528,0.05850172,0.0897823,0.05976826
0.0607045,0.10029778,0.12693685,0.12181094,0.10669938,0.08504248,0.05190909,0.113922,0.13690433,0.11502719,0.12354964,0.11918396,0.13650945,0.12299687,0.090052664,0.099749714,0.10785785,0.07759181,0.07552877,0.13289148,0.08833322,0.1185644,0.07198274,0.11552143,0.14981636,0.13532662,0.1475983,0.08544153,0.09949556,0.10525313,0.12034345,0.08450273,0.11144814,0.10068342,0.14709517,0.084991336,0.14990687,0.116490185,0.056378424,0.08477688,0.13694409,0.08689901,0.12568095,0.12369758,0.13634485,0.08926538,0.119020045,0.12291622,0.13523906,0.1137777,0.13828906,0.12820253,0.12399399,0.0644815,0.087572664,0.117571205,0.12162194,0.09873253,0.08012393,0.10653633,0.09044048,0.10446617,0.14353386,0.11489445,0.114329636,0.11153194,0.04273379,0.072020054,0.076090515,0.107165456,0.13089925,0.044830114,0.10307515,0.111884475,0.12125343,0.08367628,0.08219528,0.1343497,0.14759126,0.09746292,0.10149416,0.11407089,0.116166115,0.11562908,0.081427455,0.0653131,0.091995984,0.052076995,0.08289939,0.09267211,0.09485364,0.11972618,0.12075055,0.13025379,0.11183947,0.10149431,0.10541394,0.07404983,0.10246414,0.091286,0.115858495
0.08271993,0.13709101,0.0998787,0.14235401,0.14974624,0.100396186,0.16207114,0.1627543,0.12928885,0.08651683,0.12211645,0.11981827,0.1284008,0.10195616,0.09177849,0.13172626,0.16000873,0.07996288,0.05588031,0.11468959,0.118507385,0.121913254,0.12848088,0.11647165,0.12204474,0.10890272,0.1414378,0.0962424,0.08913207,0.12314549,0.10798782,0.07828495,0.08760357,0.14208457,0.12372759,0.09390047,0.09939498,0.087785125,0.14082575,0.1611991,0.118101716,0.10441342,0.113758296,0.13880363,0.112531155,0.09879395,0.104757786,0.13703364,0.09159538,0.14369711,0.09405851,0.1108478,0.10368231,0.09607464,0.105380416,0.094590485,0.07762128,0.11734161,0.13228971,0.14739463,0.0680621,0.10703969,0.10559538,0.10595599,0.13564327,0.15173513,0.101870894,0.10905135,0.12871629,0.14645377,0.090425044,0.1054863,0.12668395,0.11725706,0.16057181,0.11547011,0.1325298,0.08162308,0.04780653,0.11422354,0.14093828,0.099182874,0.13448337,0.139651,0.09124085,0.11009246,0.08205885,0.12382352,0.106988996,0.116276264,0.13872781,0.10792896,0.09701258,0.11467013,0.13959718,0.12229806,0.12363756,0.11206502,0.11860135,0.14597055,0.13374051
0.08603093,0.08920205,0.08730456,0.089437485,0.086128,0.06383172,0.07984847,0.096458524,0.12551332,0.07285282,0.05730614,0.10288048,0.05330068,0.06915325,0.073442996,0.10323992,0.12704676,0.08130488,0.104682505,0.11559653,0.12873808,0.09978199,0.08858994,0.11289379,0.071900636,0.07060939,0.037086695,0.03634435,0.10833654,0.1338501,0.10419825,0.12485659,0.06818399,0.11416215,0.048674464,0.09951702,0.13406903,0.058644325,0.11077872,0.10110405,0.07350999,0.12042934,0.11330429,0.10403681,0.08078441,0.07714683,0.118609965,0.13570532,0.10522735,0.108924806,0.11224413,0.064432144,0.13241613,0.09352371,0.09460032,0.06194794,0.13908744,0.0986588,0.104435414,0.08445078,0.09494245,0.1291641,0.104180366,0.09604558,0.10162696,0.05918604,0.09962374,0.097803116,0.09847626,0.12029803,0.10217559,0.0733847,0.06330311,0.03594953,0.079116344,0.10668513,0.09898859,0.11671579,0.052408636,0.097112805,0.12815937,0.11457443,0.087873936,0.09396258,0.08710331,0.05908081,0.10023177,0.04781401,0.12587076,0.14185688,0.094783664,0.105382144,0.0935913,0.061984897,0.051849067,0.098927826,0.09791261,0.08311641,0.10849032,0.08005428,0.13797241
0.089565665,0.10640791,0.10721406,0.101209044,0.10222909,0.12107581,0.13546997,0.12906402,0.12270141,0.13057771,0.12152457,0.035814196,0.062275976,0.10000977,0.084055096,0.17000717,0.12125316,0.11950472,0.07850206,0.076277286,0.07126391,0.13540548,0.106900275,0.09037271,0.17027417,0.11541468,0.13043368,0.12678838,0.12303254,0.11729798,0.077662975,0.12015608,0.09278816,0.11292553,0.13668191,0.123847425,0.12992153,0.084739834,0.11439046,0.04137343,0.085597694,0.07622671,0.10451758,0.08931053,0.09234473,0.09841716,0.15225425,0.057226747,0.12759921,0.12716654,0.09450388,0.13183898,0.1262249,0.13641524,0.064578325,0.123205066,0.14054507,0.09185058,0.058951616,0.086227,0.12813312,0.11160654,0.08037454,0.057855666,0.13045743,0.0793663,0.036417693,0.05305195,0.103598446,0.10980511,0.10667053,0.09735802,0.1163916,0.109427035,0.08713353,0.11528841,0.14193583,0.1342251,0.08959341,0.118018,0.10979056,0.07152182,0.10234612,0.07965881,0.10164434,0.10940021,0.107219785,0.109537184,0.14374468,0.054593384,0.0759455,0.13246828,0.099129766,0.10503808,0.10812712,0.080254406,0.1136322,0.07571983,0.07848531,0.10297009,0.09236413
0.08964633,0.118054956,0.073165,0.08152473,0.09457186,0.107593924,0.07721701,0.09980127,0.15639892,0.07740325,0.105348706,0.09754169,0.06253335,0.11381936,0.10896522,0.09046924,0.11675939,0.11530307,0.07711798,0.100525886,0.08914295,0.060001582,0.1065869,0.16649127,0.12550938,0.1158939,0.108432144,0.07078427,0.10867646,0.10629192,0.047211856,0.11123043,0.10830468,0.061499,0.05056098,0.09593955,0.07791281,0.11493668,0.10199186,0.09660858,0.08906531,0.04646784,0.12429047,0.11336681,0.09805596,0.11252105,0.085226655,0.10254699,0.09732729,0.14214662,0.07874584,0.111735135,0.11894238,0.100334495,0.105303586,0.09368396,0.10864502,0.099851936,0.11575022,0.09522492,0.13818675,0.13544703,0.097261995,0.10350469,0.101355284,0.0921374,0.098739296,0.07106957,0.073483974,0.07196128,0.08254027,0.08005765,0.058651805,0.09630376,0.115750134,0.121108264,0.12131196,0.0865469,0.15630168,0.09737298,0.122528195,0.12338355,0.115634024,0.08680484,0.118911415,0.02686721,0.09990206,0.12124461,0.08886734,0.121771514,0.07925734,0.12046251,0.07784572,0.10016543,0.11521584,0.12799269,0.13050377,0.08960736,0.08746678,0.06278351,0.13516122
0.09560671,0.14651093,0.12742901,0.14206791,0.10968563,0.12629423,0.10386559,0.12972632,0.15124142,0.12529549,0.102820575,0.12714097,0.120107144,0.11364615,0.15235248,0.101941735,0.101093024,0.06383178,0.13737637,0.09578568,0.13580683,0.13207194,0.09701407,0.096723646,0.12611225,0.10367626,0.14174497,0.108080864,0.10870594,0.12733382,0.15443286,0.1010586,0.13139474,0.122623295,0.103972614,0.116649926,0.13690439,0.102745295,0.12777787,0.13074204,0.12726864,0.09824103,0.14432001,0.1717129,0.10591298,0.099303335,0.13894632,0.11329666,0.12503123,0.15189886,0.1712896,0.070298314,0.10811111,0.087293625,0.08980137,0.10426718,0.12786266,0.12910956,0.15590358,0.1330095,0.15861991,0.14116552,0.09687519,0.15652826,0.1239011,0.10600987,0.10693085,0.12267855,0.08773935,0.101110995,0.11895949,0.1498256,0.10404232,0.07982382,0.13764444,0.12376067,0.11826256,0.09370336,0.13920373,0.15764612,0.13487515,0.12848714,0.12422097,0.114653796,0.098652184,0.08722761,0.12624866,0.113692164,0.12957376,0.13297236,0.1193603,0.12702727,0.092603385,0.1267339,0.11588246,0.09541458,0.13088235,0.115460634,0.09336501,0.13983294,0.1535258
0.098047785,0.107670605,0.092678964,0.14142522,0.080467045,0.15341753,0.12237126,0.08485806,0.14395192,0.14450753,0.13789693,0.11813414,0.11319786,0.14170033,0.128104,0.121979326,0.14069742,0.08691463,0.13700548,0.093803704,0.12309122,0.08748907,0.15733907,0.13508776,0.11173442,0.12831804,0.13465577,0.12933692,0.10251063,0.12632844,0.10764688,0.1164217,0.14664596,0.0737856,0.13270953,0.08742517,0.119893104,0.09697306,0.13642323,0.107458174,0.13915285,0.15233642,0.11854923,0.12513918,0.11103478,0.1192576,0.10603002,0.148601,0.11954644,0.1106323,0.13813865,0.115529984,0.14918625,0.12740174,0.11984232,0.115134716,0.14668962,0.13346446,0.12215111,0.1055094,0.1358116,0.1353006,0.097850144,0.057646155,0.1317634,0.13176304,0.13132215,0.10253525,0.085532784,0.114186704,0.11931032,0.11078903,0.11681077,0.18431935,0.09276831,0.15695557,0.113214135,0.09047243,0.14161623,0.15290084,0.1719056,0.11906606,0.14135242,0.13704327,0.112056136,0.15882862,0.12237576,0.12583596,0.14874819,0.11158833,0.13506868,0.13557133,0.05405444,0.120750934,0.1299805,0.14692864,0.11703196,0.1784598,0.12788779,0.12002373,0.11204809
0.099291734,0.08505112,0.112403065,0.0760178,0.06387326,0.13088635,0.07279721,0.10975468,0.14115015,0.052524835,0.14213008,0.043361366,0.073963106,0.09077823,0.096061945,0.10992801,0.13356858,0.1260213,0.12181881,0.10745555,0.086693436,0.10052428,0.14012447,0.09932548,0.13859695,0.09383467,0.14481398,0.061279893,0.07342902,0.110505104,0.10414472,0.1307964,0.042265058,0.070510685,0.116505384,0.08839485,0.11416513,0.11925405,0.03811446,0.10113472,0.1112532,0.115389794,0.09847614,0.10488957,0.119393945,0.10201672,0.06733459,0.07491523,0.080026954,0.09121305,0.08312151,0.121885926,0.070554346,0.07458058,0.086374074,0.15563735,0.12890199,0.0741331,0.12436533,0.041045815,0.061740875,0.07884771,0.11182469,0.08734423,0.11885518,0.07723227,0.059782326,0.13754722,0.12381244,0.082014024,0.117064446,0.11939624,0.04930821,0.03072372,0.048622787,0.04987973,0.070733726,0.057747155,0.08119947,0.10130867,0.085962296,0.09087014,0.10978541,0.1176624,0.06983,0.11402005,0.05777061,0.11272997,0.09646779,0.041529357,0.1295959,0.095380664,0.13039553,0.08747685,0.086128086,0.12614828,0.074157506,0.11935055,0.103022516,0.104191065,0.07811633
