Unnamed: 0,id,cmpdname,smiles,mw,mf,polararea,complexity,vdw_volume
0,6581,Acrylic acid,C=CC(=O)O,72.06,C3H4O2,37.3,55.9,65.11385625278537
1,13165,2-Hydroxyethyl acrylate,C=CC(=O)OCCO,116.11,C5H8O3,46.5,87.7,105.3701897784856
2,8846,Butyl Acrylate,CCCCOC(=O)C=C,128.169,C7H12O2,26.3,97.1,131.95578384110252
3,8821,Ethyl acrylate,CCOC(=O)C=C,100.12,C5H8O2,26.3,76.1,100.84876363406715
4,7294,Methyl acrylate,COC(=O)C=C,86.09,C4H6O2,26.3,65.9,84.9462993507064
5,6658,Methyl methacrylate,C=CC(=O)OC,100.12,C5H8O2,26.3,94.3,85.04453984247027
6,81530,Ethyl 2-cyanoacrylate,C=CC(=O)OCC,125.13,C6H7NO2,50.1,175.0,100.66069581230158
7,7837,Glycidyl methacrylate,C=CC(=O)OCC1CO1,142.15,C7H10O3,38.8,162.0,118.86156106076258
8,7636,2-Ethylhexyl acrylate,CCCCC(CC)COC(=O)C=C,184.27,C11H20O2,26.3,152.0,195.13176039232735
9,7819,Isobutyl acrylate,CC(C)COC(=O)C=C,128.169,C7H12O2,26.3,106.0,131.95771236718625
10,61249,2-Hydroxypropyl acrylate,CC(COC(=O)C=C)O,130.139,C6H10O3,46.5,109.0,121.20664283371094
11,165746,Isooctyl acrylate,CC(C)CCCCCOC(=O)C=C,184.27,C11H20O2,26.3,150.0,195.1140713585648
12,14899,Isodecyl acrylate,CC(C)CCCCCCCOC(=O)C=C,212.33,C13H24O2,26.3,173.0,226.3395020169848
13,16541,Decyl acrylate,CCCCCCCCCCOC(=O)C=C,212.33,C13H24O2,26.3,164.0,226.03498602903636
14,25644,"1,6-Hexanediol diacrylate",C=CC(=O)OCCCCCCOC(=O)C=C,226.27,C12H18O4,52.6,219.0,220.99863593915583
15,19042,Pentaerythritol triacrylate,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,298.29,C14H18O7,99.1,365.0,267.5202664828881
16,15284,Silux,C=CC(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COC(=O)C=C)cc2)cc1,512.6,C29H36O8,112.0,698.0,448.4029478252136
17,15458,tert-Butyl acrylate,CC(C)(C)OC(=O)C=C,128.169,C7H12O2,26.3,119.0,132.01157767399602
18,7825,2-Cyanoethyl acrylate,C=CC(=O)OCCC#N,125.13,C6H7NO2,50.1,154.0,119.98122134965891
19,28803,Tetraethylene glycol diacrylate,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,302.32,C14H22O7,80.3,284.0,277.53688804395995
20,39485,2-Phenoxyethyl acrylate,C=CC(=O)OCCOC1=CC=CC=C1,192.21,C11H12O3,35.5,183.0,186.5338245596488
21,17050,2-(Diethylamino)ethyl acrylate,CCN(CC)CCOC(=O)C=C,171.24,C9H17NO2,29.5,142.0,175.70983045805085
22,17259,Hexyl acrylate,CCCCCCOC(=O)C=C,156.22,C9H16O2,26.3,119.0,163.835653747027
23,7827,2-Ethoxyethyl acrylate,CCOCCOC(=O)C=C,144.17,C7H12O3,35.5,109.0,140.5266702194806
24,13550,n-Propyl acrylate,CCCOC(=O)C=C,114.14,C6H10O2,26.3,86.5,116.28348144456933
25,18298,Cyclohexyl acrylate,C=CC(=O)OC1CCCCC1,154.21,C9H14O2,26.3,146.0,153.3398268813661
26,28860,"2,2-Dinitropropyl acrylate",CC(COC(=O)C=C)([N+](=O)[O-])[N+](=O)[O-],204.14,C6H8N2O6,118.0,261.0,156.7687121217753
27,19996,Diethylene glycol diacrylate,C=CC(=O)OCCOCCOC(=O)C=C,214.21,C10H14O5,61.8,210.0,197.83035260860157
28,75282,Ethylene glycol diacrylate,C=CC(=O)OCCOC(=O)C=C,170.16,C8H10O4,52.6,173.0,157.93640097829308
29,70613,"1,4-Butanediol diacrylate",C=CC(=O)OCCCCOC(=O)C=C,198.22,C10H14O4,52.6,196.0,189.86916394508867
30,16680,Neopentyl glycol diacrylate,CC(C)(COC(=O)C=C)COC(=O)C=C,212.24,C11H16O4,52.6,240.0,205.11204534910644
31,4128060,Tripropylene glycol diacrylate,CC(COC(C)COC(=O)C=C)OCC(C)OC(=O)C=C,300.35,C15H24O6,71.1,352.0,284.71071610699016
32,81766,2-(2-Ethoxyethoxy)ethyl acrylate,CCOCCOCCOC(=O)C=C,188.22,C9H16O4,44.8,145.0,180.0788547394802
33,17111,2-(Dimethylamino)ethyl acrylate,CN(C)CCOC(=O)C=C,143.18,C7H13NO2,29.5,121.0,144.02043658688464
34,90558,2-Carboxyethyl acrylate,C=CC(=O)OCCC(=O)O,144.12,C6H8O4,63.6,150.0,124.48106909300931
35,17258,Octyl acrylate,CCCCCCCCOC(=O)C=C,184.27,C11H20O2,26.3,141.0,195.27042369627569
36,16627,2-Chloroethyl acrylate,C=CC(=O)OCCCl,134.56,C5H7ClO2,26.3,90.4,118.81307430547078
37,18316,Tridecyl acrylate,CCCCCCCCCCCCCOC(=O)C=C,254.41,C16H30O2,26.3,199.0,273.922254066149
38,19855,2-Ethylbutyl acrylate,CCC(CC)COC(=O)C=C,156.22,C9H16O2,26.3,126.0,163.60171172502604
39,4443516,2-Hydroxy-3-phenoxypropyl acrylate,C=CC(=O)OCC(COC1=CC=CC=C1)O,222.24,C12H14O4,55.8,221.0,207.04433192664126
40,12716,Isopropyl acrylate,CC(C)OC(=O)C=C,114.14,C6H10O2,26.3,94.7,116.41186036905194
41,162071,(2-(Acryloyloxy)ethyl)trimethylammonium chloride,C[N+](C)(C)CCOC(=O)C=C,193.67,C8H16ClNO2,26.3,147.0,160.5358535908223
42,7234,"2-Propenoic acid, bicyclo[2.2.1]hept-5-en-2-ylmethyl ester",C=CC(=O)OCC1CC2CC1C=C2,178.23,C11H14O2,26.3,255.0,174.39221726157248
43,108956,Dipentaerythritol pentaacrylate,C=CC(=O)OCC(CO)(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)COC(=O)C=C,524.5,C25H32O12,161.0,789.0,469.13166183382214
44,175956,4-(2-(Acryloyloxy)ethoxy)-4-oxobutanoic acid,C=CC(=O)OCCOC(=O)CCC(=O)O,216.19,C9H12O6,89.9,257.0,183.55984382981603
45,12577030,"2-Propenoic acid, 3a,4,5,6,7,7a-hexahydro-4,7-methano-1H-indenyl ester",C=CC(=O)OC1CC2CC1C3C2C=CC3,204.26,C13H16O2,26.3,331.0,195.46236657623348
46,75588,4-Hydroxybutyl acrylate,C=CC(=O)OCCCCO,144.17,C7H12O3,46.5,109.0,136.76800349290508
47,75118,Vinyl acrylate,C=CC(=O)OC=C,98.1,C5H6O2,26.3,94.3,98.72519727315273
48,29728,"2,3-Dibromopropyl acrylate",C=CC(=O)OCC(CBr)Br,271.93,C6H8Br2O2,26.3,125.0,133.57999107828064
49,17257,Heptyl acrylate,CCCCCCCOC(=O)C=C,170.25,C10H18O2,26.3,130.0,179.4826150287852
50,69810535,5-Norbornene-2-methylolacrylate,C=CC(=O)OC[C@@H]1C[C@H]2C[C@@H]1C=C2,178.23,C11H14O2,26.3,255.0,173.73254142110298
51,904858,"2-Propenoic acid, 1,7,7-trimethylbicyclo[2.2.1]hept-2-yl ester, exo-",C[C@]12CC[C@H](C1(C)C)C[C@@H]2OC(=O)C=C,208.3,C13H20O2,26.3,306.0,206.6748681329398
52,92212,Bisphenol a diglycidyl ether diacrylate,CC(C)(C1=CC=C(C=C1)OCC(COC(=O)C=C)O)C2=CC=C(C=C2)OCC(COC(=O)C=C)O,484.5,C27H32O8,112.0,619.0,448.82130280391306
53,62414,Triethylene glycol diacrylate,C=CC(=O)OCCOCCOCCOC(=O)C=C,258.269,C12H18O6,71.1,246.0,237.48606114224538
54,66357,2-Phenoxyethyl methacrylate,C=CC(=O)OCCOc1ccccc1,206.24,C12H14O3,35.5,217.0,186.5338245596488
55,18392,2-Methoxyethyl acrylate,COCCOC(=O)C=C,130.139,C6H10O3,35.5,98.5,124.52533316812608
56,87149,"3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl acrylate",C=CC(=O)OCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,418.15,C11H7F13O2,26.3,535.0,261.36353378816324
57,94232,Tetrahydrofurfuryl acrylate,C=CC(=O)OCC1CCCO1,156.18,C8H12O3,35.5,153.0,146.2051623482763
58,109058,2-tert-Butyl-6-(3-tert-butyl-2-hydroxy-5-methylbenzyl)-4-methylphenyl acrylate,CC1=CC(=C(C(=C1)C(C)(C)C)O)CC2=C(C(=CC(=C2)C)C(C)(C)C)OC(=O)C=C,394.5,C26H34O3,46.5,568.0,397.4105523807501
59,75084,Dodecyl acrylate,CCCCCCCCCCCCOC(=O)C=C,240.38,C15H28O2,26.3,187.0,257.8355786208179
60,23688,2-Butoxyethyl acrylate,CCCCOCCOC(=O)C=C,172.22,C9H16O3,35.5,132.0,171.83007512711276
61,93359,Dicyclopentyloxyethyl acrylate,C=CC(=O)OCCOC1CC2CC1C3C2C=CC3,248.32,C15H20O3,35.5,374.0,235.4404079391701
62,75617,Benzyl acrylate,C=CC(=O)OCC1=CC=CC=C1,162.18,C10H10O2,26.3,157.0,161.81816365786293
63,98056,"3,3,5-Trimethylcyclohexyl acrylate",CC1CC(CC(C1)(C)C)OC(=O)C=C,196.29,C12H20O2,26.3,231.0,199.88001061805844
64,76345,Pentyl acrylate,CCCCCOC(=O)C=C,142.2,C8H14O2,26.3,108.0,147.91493683452225
65,13835,Allyl acrylate,C=CCOC(=O)C=C,112.13,C6H8O2,26.3,105.0,114.4906052400462
66,544160,Isobornyl acrylate,CC1(C2CCC1(C(C2)OC(=O)C=C)C)C,208.3,C13H20O2,26.3,306.0,207.22886091991396
67,20963,2-Bromoethyl acrylate,C=CC(=O)OCCBr,179.01,C5H7BrO2,26.3,90.4,109.16375337715624
68,44607779,"3a,4,5,6,7,7a-Hexahydro-4,7-methano-1H-indenyl acrylate",C=CC(=O)OC1C[C@H]2C[C@@H]1[C@@H]3[C@H]2C=CC3,204.26,C13H16O2,26.3,331.0,195.52510273611284
69,639970,"2-Propenoic acid, (1R,2R,4R)-1,7,7-trimethylbicyclo[2.2.1]hept-2-yl ester, rel-",C[C@@]12CC[C@@H](C1(C)C)C[C@H]2OC(=O)C=C,208.3,C13H20O2,26.3,306.0,207.54053570815208
70,93414,Tripropyleneglycol diacrylate,CC(COCC(C)OC(=O)C=C)OCC(C)OC(=O)C=C,300.35,C15H24O6,71.1,352.0,284.75478153604473
71,119747,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecyl acrylate",C=CC(=O)OCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,518.169,C13H7F17O2,26.3,706.0,313.67381999302887
72,87274,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-Henicosafluorododecyl acrylate",C=CC(=O)OCCC(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,618.18,C15H7F21O2,26.3,884.0,364.9635537749874
73,62552,Stearyl acrylate,CCCCCCCCCCCCCCCCCCOC(=O)C=C,324.5,C21H40O2,26.3,261.0,351.7942291563094
74,61642,2-(2-Hydroxyethoxy)ethyl acrylate,C=CC(=O)OCCOCCO,160.17,C7H12O4,55.8,122.0,144.9728901051036
75,83410,Hexadecyl acrylate,CCCCCCCCCCCCCCCCOC(=O)C=C,296.5,C19H36O2,26.3,236.0,320.60794163675905
76,75096,Hexafluoroisopropyl acrylate,C=CC(=O)OC(C(F)(F)F)C(F)(F)F,222.08,C6H4F6O2,26.3,214.0,147.147189008442
77,67921,2-(N-Ethylperfluorooctanesulfonamido)ethyl acrylate,CCN(CCOC(=O)C=C)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,625.3,C15H12F17NO4S,72.1,984.0,388.4889027169175
78,104247,2-(Perfluorobutyl)ethyl acrylate,C=CC(=O)OCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,318.14,C9H7F9O2,26.3,372.0,209.236610285082
79,67551,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctyl acrylate",C=CC(=O)OCC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,454.13,C11H5F15O2,26.3,604.0,271.33833144686383
80,67829,"2,2,3,3,4,4,5,5-Octafluoropentyl acrylate",C=CC(=O)OCC(C(C(C(F)F)(F)F)(F)F)(F)F,286.12,C8H6F8O2,26.3,325.0,188.66452591144287
81,82655,Propargyl acrylate,C=CC(=O)OCC#C,110.11,C6H6O2,26.3,138.0,112.99043152942048
82,67744,"2,2,3,3,3-Pentafluoropropyl acrylate",C=CC(=O)OCC(C(F)(F)F)(F)F,204.09,C6H5F5O2,26.3,208.0,142.29078444191634
83,67923,"2,2,3,3,4,4,4-Heptafluorobutyl acrylate",C=CC(=O)OCC(C(C(F)(F)F)(F)F)(F)F,254.1,C7H5F7O2,26.3,281.0,167.91101054149016
84,101059,(Pentabromophenyl)methyl acrylate,C=CC(=O)OCC1=C(C(=C(C(=C1Br)Br)Br)Br)Br,556.7,C10H5Br5O2,26.3,282.0,204.62873968507864
85,88984,Tetradecyl acrylate,CCCCCCCCCCCCCCOC(=O)C=C,268.4,C17H32O2,26.3,211.0,289.3132295852055
86,113159,2-[[(Butylamino)carbonyl]oxy]ethyl acrylate,CCCCNC(=O)OCCOC(=O)C=C,215.25,C10H17NO4,64.599,216.0,201.85302939723914
87,121642,"3-[2,2-Dimethyl-1-oxo-3-[(1-oxo-2-propenyl)oxy]propoxy]-2,2-dimethylpropyl acrylate",CC(C)(COC(=O)C=C)COC(=O)C(C)(C)COC(=O)C=C,312.36,C16H24O6,78.9,448.0,295.20168268320475
88,75873,Nonyl acrylate,CCCCCCCCCOC(=O)C=C,198.3,C12H22O2,26.3,152.0,210.71992885127275
89,98887,Neopentyl acrylate,CC(C)(C)COC(=O)C=C,142.2,C8H14O2,26.3,131.0,147.23256799607552
90,105380,Tetrabromobisphenol A bis(2-hydroxyethyl) ether bis(acrylate),CC(C)(C1=CC(=C(C(=C1)Br)OCCOC(=O)C=C)Br)C2=CC(=C(C(=C2)Br)OCCOC(=O)C=C)Br,740.1,C25H24Br4O6,71.1,651.0,440.71901628995323
91,10907737,"2-Propenoic acid, 2-[1-[3,5-bis(1,1-dimethylpropyl)-2-hydroxyphenyl]ethyl]-4,6-bis(1,1-dimethylpropyl)phenyl ester",CCC(C)(C)C1=CC(=C(C(=C1)C(C)(C)CC)O)C(C)C2=C(C(=CC(=C2)C(C)(C)CC)C(C)(C)CC)OC(=O)C=C,548.8,C37H56O3,46.5,836.0,568.7649615078552
92,77066,"2-Propenoic acid, 2-phenylethyl ester",C=CC(=O)OCCC1=CC=CC=C1,176.21,C11H12O2,26.3,169.0,177.72347900101522
93,2774977,"2,2,3,4,4,4-Hexafluorobutyl acrylate",C=CC(=O)OCC(C(C(F)(F)F)F)(F)F,236.11,C7H6F6O2,26.3,246.0,162.9266905669059
94,87565,Docosyl acrylate,CCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C,380.6,C25H48O2,26.3,311.0,415.7593209170819
95,76340,"2,2,3,3,4,4,5,5,6,6,7,7-Dodecafluoroheptyl acrylate",C=CC(=O)OCC(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,386.13,C10H6F12O2,26.3,484.0,241.01901089768722
96,67889,"2,2,2-Trifluoroethyl acrylate",C=CC(=O)OCC(F)(F)F,154.09,C5H5F3O2,26.3,138.0,116.1355715341773
97,83092,Heptafluoroisopropyl acrylate,C=CC(=O)OC(C(F)(F)F)(C(F)(F)F)F,240.08,C6H3F7O2,26.3,250.0,152.2436885963592
98,688322,4-tert-Butylcyclohexyl acrylate,CC(C)(C)C1CCC(CC1)OC(=O)C=C,210.31,C13H22O2,26.3,229.0,215.4640321323408
99,23663682,Potassium 3-sulphonatopropyl acrylate,C=CC(=O)OCCCS(=O)(=O)[O-],232.3,C6H9KO5S,91.9,253.0,150.93193641431844
100,23290047,"2-([1,1'-Biphenyl]-2-yloxy)ethyl acrylate",C=CC(=O)OCCOC1=CC=CC=C1C2=CC=CC=C2,268.31,C17H16O3,35.5,307.0,262.7471660450383
101,61242,Phenyl acrylate,C=CC(=O)OC1=CC=CC=C1,148.16,C9H8O2,26.3,146.0,146.56852836603318
102,81865,"2,2,3,3-Tetrafluoropropyl acrylate",C=CC(=O)OCC(C(F)F)(F)F,186.1,C6H6F4O2,26.3,178.0,137.1222524913005
103,2775810,3-(Perfluorobutyl)-2-hydroxypropyl acrylate,C=CC(=O)OCC(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,348.16,C10H9F9O3,46.5,416.0,230.901806800892
104,87693,3-(Dimethylamino)propyl acrylate,CN(C)CCCOC(=O)C=C,157.21,C8H15NO2,29.5,132.0,159.92726017572912
105,118677,2-(Perfluorododecyl)ethyl acrylate,C=CC(=O)OCCC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,718.19,C17H7F25O2,26.3,1070.0,416.7231753263735
106,107516,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-Hexadecafluorononyl acrylate",C=CC(=O)OCC(C(C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,486.15,C12H6F16O2,26.3,653.0,292.4577919331349
107,11211,"1,1-Dihydroperfluoroheptyl acrylate",C=CC(=O)OCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,404.12,C10H5F13O2,26.3,519.0,245.86684084102876
108,2776220,2-(Perfluoro-5-methylhexyl)ethyl acrylate,C=CC(=O)OCCC(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F,468.16,C12H7F15O2,26.3,602.0,286.754902037166
109,118656,"1,1,2,2-Tetrahydroperfluorohexadecyl acrylate",C=CC(=O)OCCC(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,818.2,C19H7F29O2,26.3,1260.0,468.5638811757869
110,151204,3-(Trimethoxysilyl)propyl acrylate,CO[Si](CCCOC(=O)C=C)(OC)OC,234.32,C9H18O5Si,54.0,194.0,213.5979004162865
111,2776166,3-Perfluorohexyl-2-hydroxypropyl acrylate,C=CC(=O)OCC(CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,448.18,C12H9F13O3,46.5,582.0,282.08685431307566
112,77343,"2,4,6-Tribromophenyl acrylate",C=CC(=O)OC1=C(C=C(C=C1Br)Br)Br,384.85,C9H5Br3O2,26.3,220.0,171.35229456023663
113,16683072,Tributyltin acrylate,CCCC[Sn](CCCC)(CCCC)OC(=O)C=C,361.11,C15H30O2Sn,26.3,217.0,292.76293808106584
114,2776307,3-(Perfluorooctyl)-2-hydroxypropyl acrylate,C=CC(=O)OCC(CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,548.19,C14H9F17O3,46.5,755.0,333.5182170037181
115,91179,3-(Perfluoro-7-methyloctyl)-2-hydroxypropyl acrylate,C=CC(=O)OCC(CC(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,598.2,C15H9F19O3,46.5,827.0,359.2777315551773
116,554662,Trimethylsilyl acrylate,C[Si](C)(C)OC(=O)C=C,144.24,C6H12O2Si,26.3,124.0,143.3924342876452
117,84997,"3,3,4,4,5,5,6,6,7,7,8,8,9,10,10,10-Hexadecafluoro-9-(trifluoromethyl)decyl acrylate",C=CC(=O)OCCC(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,568.17,C14H7F19O2,26.3,776.0,339.44831231208474
118,162073,Dimethylaminoethyl acrylate benzyl chloride,C[N+](C)(CCOC(=O)C=C)CC1=CC=CC=C1,269.77,C14H20ClNO2,26.3,255.0,236.807845542965
119,2776196,3-(Perfluoro-3-methylbutyl)-2-hydroxypropyl acrylate,C=CC(=O)OCC(CC(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)O,398.17,C11H9F11O3,46.5,481.0,256.06525582229705
120,93013,"Exo-1,7,7-trimethylbicyclo[2.2.1]hept-2-yl acrylate",C[C@]12CC[C@H](C1(C)C)CC2OC(=O)C=C,208.3,C13H20O2,26.3,306.0,207.05390094503727
121,121743,Ethylene glycol acrylate phthalate,C=CC(=O)OCCOC(=O)C1=CC=CC=C1C(=O)O,264.23,C13H12O6,89.9,362.0,229.47373089225093
122,3015131,4-Benzoylphenyl acrylate,C=CC(=O)OC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,252.26,C16H12O3,43.4,334.0,241.96578668709594
123,85416,2-(4-Benzoyl-3-hydroxyphenoxy)ethyl acrylate,C=CC(=O)OCCOC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,312.3,C18H16O5,72.8,414.0,286.4820722759182
124,2760316,"1H,1H-Perfluoro-n-decyl acrylate",C=CC(=O)OCC(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,554.15,C13H5F19O2,26.3,778.0,323.2340866771232
125,3013855,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluorononyl acrylate",C=CC(=O)OCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,504.14,C12H5F17O2,26.3,690.0,297.69005356848254
126,16205716,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,16,16,16-Octacosafluoro-15-(trifluoromethyl)hexadecyl acrylate",C=CC(=O)OCCC(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,868.2,C20H7F31O2,26.3,1330.0,494.1413988476732
127,92954,3-Chloro-2-hydroxypropyl acrylate,C=CC(=O)OCC(CCl)O,164.59,C6H9ClO3,46.5,124.0,139.27851605203043
128,115833,"Methylenebis(4,1-phenyleneoxy(2-hydroxy-3,1-propanediyl)) acrylate",C=CC(=O)OCC(COC1=CC=C(C=C1)CC2=CC=C(C=C2)OCC(COC(=O)C=C)O)O,456.5,C25H28O8,112.0,554.0,418.0395011550423
129,171789,"(5-Ethyl-1,3-dioxan-5-yl)methyl acrylate",CCC1(COCOC1)COC(=O)C=C,200.23,C10H16O4,44.8,206.0,185.0961827283686
130,3083883,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11-Icosafluoroundecyl acrylate",C=CC(=O)OC(C(C(C(C(C(C(C(C(C(CF)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F,586.16,C14H6F20O2,26.3,830.0,344.0202247190076
131,85957,"4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,15,15,15-Tetracosafluoro-2-hydroxy-14-(trifluoromethyl)pentadecyl acrylate",C=CC(=O)OCC(CC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,798.2,C19H9F27O3,46.5,1200.0,463.7430654052324
132,104368,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,14,14,14-Tetracosafluoro-13-(trifluoromethyl)tetradecyl acrylate",C=CC(=O)OCCC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,768.2,C18H7F27O2,26.3,1140.0,441.76839734762433
133,77920,Acrylic acid isoamyl ester,CC(C)CCOC(=O)C=C,142.2,C8H14O2,26.3,116.0,147.71239935103023
134,23067259,"2-Propenoic acid, 2-[2-(ethenyloxy)ethoxy]ethyl ester",C=CC(=O)OCCOCCOC=C,186.2,C9H14O4,44.8,165.0,178.58669455910572
135,100948,"2-Propenoic acid, 2-[ethyl[(pentadecafluoroheptyl)sulfonyl]amino]ethyl ester",CCN(CCOC(=O)C=C)S(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,575.29,C14H12F15NO4S,72.1,892.0,362.35976148344525
136,105447,"2-Propenoic acid, 2-[methyl[(nonafluorobutyl)sulfonyl]amino]ethyl ester",CN(CCOC(=O)C=C)S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,411.24,C10H10F9NO4S,72.1,609.0,268.51749198410016
137,3034295,"2-Propenoic acid, 2-[ethyl[(nonafluorobutyl)sulfonyl]amino]ethyl ester",CCN(CCOC(=O)C=C)S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,425.27,C11H12F9NO4S,72.1,625.0,284.15992941872787
138,174625,"[5-Ethyl-2-(2-methyl-1-prop-2-enoyloxypropan-2-yl)-1,3-dioxan-5-yl]methyl prop-2-enoate",CCC1(COC(OC1)C(C)(C)COC(=O)C=C)COC(=O)C=C,326.4,C17H26O6,71.1,446.0,305.0338711640476
139,109961,"2-Propenoic acid, 2-[ethyl[(undecafluoropentyl)sulfonyl]amino]ethyl ester",CCN(CCOC(=O)C=C)S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,475.28,C12H12F11NO4S,72.1,712.0,310.1999620504986
140,5062351,3-(Acryloyloxy)-2-hydroxypropyl methacrylate,C=CC(=O)OCC(O)COC(=O)C=C,214.21,C10H14O5,72.8,269.0,178.94777138550467
141,640210,4-Cyanophenyl 4-((6-(acryloyloxy)hexyl)oxy)benzoate,C=CC(=O)OCCCCCCOC1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)C#N,393.4,C23H23NO5,85.6,565.0,373.82445892152447
142,22283435,(3-Phenoxyphenyl)methyl prop-2-enoate,C=CC(=O)OCC1=CC(=CC=C1)OC2=CC=CC=C2,254.28,C16H14O3,35.5,294.0,247.43655598147302
143,74692,"2-Propenoic acid, 2-[ethyl[(tridecafluorohexyl)sulfonyl]amino]ethyl ester",CCN(CCOC(=O)C=C)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,525.28,C13H12F13NO4S,72.1,802.0,335.8198773012197
144,162085,"2-Propenoic acid, 2-[methyl[(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)sulfonyl]amino]ethyl ester",CN(CCOC(=O)C=C)S(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,539.31,C14H14F13NO4S,72.1,818.0,351.790952855083
145,121476710,"[(1R)-1,7,7-trimethyl-2-bicyclo[2.2.1]heptanyl] prop-2-enoate",C[C@@]12CCC(C1(C)C)CC2OC(=O)C=C,208.3,C13H20O2,26.3,306.0,207.56309880651276
146,81466,2-Methoxyethyl methacrylate,C=CC(=O)OCCOC,144.17,C7H12O3,35.5,129.0,124.61843042883109
