smiles,static_polarizability,fitness,static_polarizability_pred_original,vdw_volume,refractive_index,mw
C=CC(=O)OC(C)(C)CC,0.0897361812681129,-0.0056951838046142,10.911889274219533,153.97811462280615,1.32616486628397,142.19799999999998
C=CC(=O)OCCCCCC,0.0897361812681129,-0.0061202672809531,10.911889274219533,170.87116158245664,1.2911335575630645,156.225
C=CC(=O)Oc1ccccc1,0.0920286644427491,-0.0001824516980362,11.085334732401101,140.14576933140825,1.3683859528746258,148.16099999999997
C=CC(=O)OCc1ccncc1,0.0920286644427491,-0.0002467166455077,11.085334732401101,154.07663427787088,1.3316387088701502,163.176
C=CC(=O)OCCC(=O)CCC,0.0920286644427491,-0.0009612906901551,11.085334732401101,172.58651731423043,1.2929653013908209,170.20799999999997
C=CC(=O)OC(C)CC(C)C,0.0920286644427491,-0.001176984998436,11.085334732401101,169.92891598249471,1.2979456556585425,156.22499999999997
C=CC(=O)Oc1cccs1,0.0920286644427491,-0.0057349968878937,11.085334732401101,130.36496317847758,1.3995932029760356,154.18999999999997
C=CC(=O)OCCS(C)(=O)=O,0.0943211476173853,-0.0001693655881429,11.258780190582671,154.8375528592738,1.3355347782420603,178.20899999999997
C=CC(=O)OCCC(C)(C)C,0.0943211476173853,-0.0004939819541429,11.258780190582671,168.9811648895627,1.304874811256354,156.225
C=CC(=O)OC(C)CCCC,0.0943211476173853,-0.0007789720925832,11.258780190582671,170.09869772396902,1.3026929766077713,156.22499999999997
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0943211476173853,-0.0018423115047956,11.258780190582671,201.5676290885907,1.2520394821581626,304.10799999999995
C=CC(=O)OC1C(=O)OCC1(C)C,0.0943211476173853,-0.002226314428761,11.258780190582671,170.99612632995564,1.3009636846662564,184.19099999999995
C=CC(=O)OC(C)(CC)CC,0.0943211476173853,-0.0025780285563921,11.258780190582671,172.01661317151553,1.2990214768709722,156.22499999999997
C=CC(=O)OCC1CCC=CO1,0.0943211476173853,-0.003159440043881,11.258780190582671,162.45294047078085,1.3182874906770925,168.192
C=CC(=O)OC(C)(C)CCC,0.0966136307920215,-4.173721072642245e-07,11.432225648764241,172.1591176192847,1.30376575753093,156.22499999999997
C=CC(=O)OC(C)CC(O)(C(F)(F)F)C(F)(F)F,0.0966136307920215,-0.0030435098801853,11.432225648764241,210.7559514434279,1.2442773651620749,280.16399999999993
C=CC(=O)OCc1cccs1,0.0989061139666577,-0.0001453019535998,11.60567110694581,148.1213125329444,1.3645092975132471,168.21699999999998
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0989061139666577,-0.0004964925206164,11.60567110694581,228.6452272360188,1.2276178753299696,354.11499999999995
C=CC(=O)OC1CC(=O)N(C)C1=O,0.0989061139666577,-0.0010865546905537,11.60567110694581,161.98675984434558,1.330111245834295,183.16299999999995
C=CC(=O)Oc1ccc(F)cc1,0.0989061139666577,-0.0031959705197354,11.60567110694581,145.0768981846361,1.373065744652686,166.15099999999998
C=CC(=O)OC1CCCCC1O,0.0989061139666577,-0.00664448811178,11.60567110694581,168.10966371170738,1.316936856563394,170.208
C=CC(=O)Oc1cccc(O)c1,0.1011985971412939,-8.551936528264359e-05,11.779116565127381,149.26556431661805,1.3674249438023798,164.15999999999997
C=CC(=O)Oc1cccnc1,0.1011985971412939,-0.0003650204457956,11.779116565127381,135.76731856209665,1.4088009639694172,149.14899999999997
C=CC(=O)OC1(C)CCCC1,0.1011985971412939,-0.0017656848945337,11.779116565127381,160.56273041661063,1.338835732769349,154.20899999999997
C=CC(=O)OCC1COC(C)(C)O1,0.1011985971412939,-0.0020854936160761,11.779116565127381,176.3767612911942,1.3056551502837606,186.20699999999997
C=CC(=O)OCC1(CC)COC1,0.1011985971412939,-0.0035838766775411,11.779116565127381,168.45047545008717,1.3214172721277724,170.20799999999997
C=CC(=O)OCC(C)CCC,0.1011985971412939,-0.0081678240380567,11.779116565127381,168.7893455999331,1.3207096467562511,156.22499999999997
C=CC(=O)OC12CCC(CC1)C2,0.1034910803159301,-0.0013335620482985,11.95256202330895,165.86060293590333,1.3322327312393716,166.21999999999994
C=CC(=O)Oc1ccc(F)c(F)c1F,0.1034910803159301,-0.0027423029264037,11.95256202330895,156.86505414609815,1.3533643739856176,202.13099999999994
C=CC(=O)OCC(CC)CC,0.1034910803159301,-0.0048496673385079,11.95256202330895,170.80661387640467,1.3216737788850288,156.22499999999997
C=CC(=O)OC1CC2CCC1C2,0.1034910803159301,-0.0054817149917061,11.95256202330895,166.28328244331962,1.3313028850343012,166.21999999999997
C=CC(=O)OC(C#N)(C(F)(F)Cl)C(F)(F)Cl,0.1034910803159301,-0.0095296626409117,11.95256202330895,190.2479473846267,1.2860289334377313,280.00399999999996
C=CC(=O)OC(C)CCCCC,0.1103685298398386,-0.0004414892360318,12.47289839785365,187.36468929430865,1.3045892269736767,170.25199999999995
C=CC(=O)OC1CC2C=CC1C2,0.1103685298398386,-0.0017013004585851,12.47289839785365,159.75432834678097,1.363072816111808,164.20399999999998
C=CC(=O)OCCCCCC(O)O,0.1103685298398386,-0.0021529966429125,12.47289839785365,189.84916634877075,1.3002507713496323,188.223
C=CC(=O)OC(C(F)(F)F)(C(F)(F)F)C(Cl)(Cl)Cl,0.1103685298398386,-0.0027885833218943,12.47289839785365,213.0977232988525,1.2650010881841662,339.4459999999999
C=CC(=O)Oc1cccc(O)c1O,0.1103685298398386,-0.0042946809366594,12.47289839785365,159.05611729479352,1.3648505137324265,180.15899999999996
C=CC(=O)Oc1c(F)c(F)c(F)c(F)c1F,0.1103685298398386,-0.0063136020139109,12.47289839785365,167.14725468956766,1.3452793285691242,238.11099999999993
C=CC(=O)OC(C)(C)C(Cl)(Cl)Cl,0.1103685298398386,-0.0091196992829691,12.47289839785365,183.05173759126632,1.3124309639451257,231.50599999999997
C=CC(=O)OC(C)(C)C(C)(C)C,0.1103685298398386,-0.0102889635995279,12.47289839785365,185.93657742441232,1.3071411523343124,170.25199999999998
C=CC(=O)OCCCC=CC,0.1126610130144748,-0.0002194657994899,12.646343856035221,165.1788915976237,1.3552454492237846,154.209
C=CC(=O)OC(O)CCCCC,0.1126610130144748,-0.0005628258062992,12.646343856035221,179.10512038727413,1.3248606412414037,172.22399999999993
C=CC(=O)OCC(C(=O)OC)C(=O)OC,0.1126610130144748,-0.0034833013938274,12.646343856035221,195.0003834953714,1.2960488379445547,216.18899999999996
C=CC(=O)Oc1ccccc1C,0.1126610130144748,-0.0038199216200504,12.646343856035221,158.56479912514655,1.371805146953195,162.18799999999996
C=CC(=O)OCCCC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,0.1126610130144748,-0.0042255535794887,12.646343856035221,234.84380492056937,1.242386444782121,332.1619999999999
C=CC(=O)OC1(CC)COC1,0.1126610130144748,-0.0056860983444843,12.646343856035221,152.35730885684637,1.388849681672296,156.18099999999998
C=CC(=O)OCCCCCCCF,0.1126610130144748,-0.008084551997343,12.646343856035221,193.61222020340892,1.2983567363777844,188.24199999999996
C=CC(=O)OCc1ccccc1O,0.114953496189111,-0.000119619698518,12.81978931421679,167.43324612984495,1.3552715861103328,178.18699999999998
C=CC(=O)OCCC(=O)[O-],0.114953496189111,-0.0017340773034159,12.81978931421679,128.63431244310053,1.4795916636422153,143.118
C=CC(=O)OCc1ccccc1,0.114953496189111,-0.0052509239625866,12.81978931421679,157.80315850069132,1.379564751214965,162.188
C=CC(=O)OCCCCCCI,0.1172459793637472,-0.001401700322799,12.993234772398361,199.0951811270382,1.2980762298177833,282.121
C=CC(=O)OCCCCCCOC,0.1172459793637472,-0.0017521309305947,12.993234772398361,196.53689112646776,1.3023006815575242,186.25099999999998
C=CC(=O)OCC(C)CC(O)(C(F)(F)F)C(F)(F)F,0.1172459793637472,-0.0022938025544363,12.993234772398361,228.4299025406486,1.2569912141287094,294.1909999999999
C=CC(=O)Oc1ccc(Cl)cc1,0.1172459793637472,-0.0026525256584364,12.993234772398361,156.25934462048835,1.389626670480924,182.606
C=CC(=O)OC1CCCCC1Cl,0.1172459793637472,-0.0061922517965513,12.993234772398361,174.24973576162037,1.3449952172984856,188.654
C=CC(=O)OCCOCCCCCCOC,0.1172459793637472,-0.0093560444762033,12.993234772398361,240.0399441831797,1.243727774794945,230.30399999999992
C=CC(=O)OCCOCCCCCCI,0.1172459793637472,-0.0206430179427343,12.993234772398361,242.98057060318595,1.240585075588979,326.1739999999999
C=CC(=O)OCCOCC(C)CC(O)(C(F)(F)F)C(F)(F)F,0.1172459793637472,-0.0211336237738806,12.993234772398361,271.8008249365105,1.2136241655209132,338.24399999999997
C=CC(=O)OCCOCCOCCOC1CCCCC1Cl,0.1172459793637472,-0.0431675391842645,12.993234772398361,303.00266626547034,1.1905514857698007,320.813
C=CC(=O)Oc1ccc(OC)cc1,0.1195384625383834,-0.0002754416278381,13.16668023057993,167.05976065646593,1.3669070371786245,178.18699999999998
C=CC(=O)OC1(CC)CCCCC1,0.1195384625383834,-0.0010426405855636,13.16668023057993,192.5158923489084,1.3137048133869706,182.26299999999995
C=CC(=O)Oc1ccc(C)cc1,0.1195384625383834,-0.0011382561138649,13.16668023057993,157.4125346761613,1.3922300362722937,162.188
C=CC(=O)OCCCCCCCCF,0.1195384625383834,-0.0023926209620018,13.16668023057993,210.1409410699328,1.2851922789937285,202.26899999999995
C=CC(=O)OC(O)(CCCCC)OC,0.1195384625383834,-0.0051946628877143,13.16668023057993,204.57213987772528,1.293616091047563,202.24999999999994
C=CC(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.126415912062292,-0.0003234781328486,13.687016605124638,244.91766220732944,1.252174914279918,348.1609999999999
C=CC(=O)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.126415912062292,-0.0013078190389918,13.687016605124638,235.68227805024827,1.2627780054107376,332.1619999999999
C=CC(=O)Oc1ccc(C#N)cc1,0.126415912062292,-0.0014794133599949,13.687016605124638,160.2927366412694,1.4014792099274809,173.171
C=CC(=O)OC(C)CCCCCC,0.126415912062292,-0.0039608441289616,13.687016605124638,203.85861357515336,1.3074323174499616,184.27899999999994
C=CC(=O)Oc1cccc(Cl)c1,0.1310008784115644,-0.0011081079661516,14.033907521487778,156.54046008685265,1.4243531167045786,182.60599999999997
C=CC(=O)OC1=C2CCC(C2)C1,0.1310008784115644,-0.0015230049670072,14.033907521487778,159.5802723536471,1.4151449321915237,164.20399999999998
C=CC(=O)OCC1CC2C=CC1C2,0.1310008784115644,-0.0017175396263929,14.033907521487778,177.50191031905266,1.3682029005144745,178.231
C=CC(=O)Oc1cccc(OC)c1,0.1310008784115644,-0.0023987909138532,14.033907521487778,165.76452590591845,1.397620323269726,178.18699999999995
C=CC(=O)OCCCCC(=C)C=C,0.1310008784115644,-0.0036711712658734,14.033907521487778,192.1683200125522,1.3371424043569555,180.24699999999999
C=CC(=O)OCC(C)(C)CCCC,0.1310008784115644,-0.0338448007881971,14.033907521487778,204.30531761031327,1.315201257213279,184.27899999999994
C=CC(=O)OCC(O)CCCCCC,0.1332933615862006,-0.0006388734995001,14.207352979669349,213.73595628295092,1.304097343494384,200.2779999999999
C=CC(=O)OCc1ccc2c(c1)OCO2,0.1332933615862006,-0.0007617186723822,14.207352979669349,183.35448996259564,1.3600186848301332,206.19699999999995
C=CC(=O)OC1C2CC3C(=O)OC1C3C2,0.1332933615862006,-0.0040617872060662,14.207352979669349,185.01101773893217,1.356434093633773,208.21299999999997
C=CC(=O)Oc1ccc(Cl)cc1Cl,0.1332933615862006,-0.0100395169077986,14.207352979669349,171.12660014137555,1.3889444435251606,217.051
C=CC(=O)OC12CC3CC(CC(C3)C1)C2,0.1355858447608368,-0.0001427528801543,14.380798437850919,204.4847165615344,1.3234389109591738,206.28499999999994
C=CC(=O)OCCC(C)CC(C)(C)C,0.1355858447608368,-0.0008103849944488,14.380798437850919,221.5976288496184,1.2962625003315935,198.30599999999995
C=CC(=O)Oc1ccc(CO)cc1,0.1355858447608368,-0.0008938314971344,14.380798437850919,166.6348316908221,1.4063508885128984,178.18699999999998
C=CC(=O)OCc1cccc(I)c1,0.1355858447608368,-0.0014582278785126,14.380798437850919,186.7163152893219,1.357608968390292,288.08399999999995
C=CC(=O)OCCCCCCCCC,0.1355858447608368,-0.0035911498013122,14.380798437850919,219.91861051100133,1.2987221370947364,198.30599999999995
C=CC(=O)OCc1ccc(Cl)c(Cl)c1,0.1401708111101092,-0.0007617607646883,14.727689354214057,188.95777193003727,1.3623793978894836,231.07799999999997
C=CC(=O)Oc1c(C)cccc1C,0.1401708111101092,-0.0016609892314969,14.727689354214057,173.81219368819868,1.3980007068387814,176.21499999999997
C=CC(=O)OCC(O)COc1c(C)cccc1C,0.1401708111101092,-0.0064870998197497,14.727689354214057,244.5326396662041,1.2732746196953708,250.29399999999995
C=CC(=O)OCC(CC)CC(C)C,0.1401708111101092,-0.0070756956869066,14.727689354214057,205.2243231227203,1.3307099848429067,184.27899999999997
C=CC(=O)OCC(O)COCC(O)COCC(O)COCCC(C)CC(C)(C)C,0.1401708111101092,-0.0087353721195162,14.727689354214057,424.5222041645784,1.1528042572046893,420.54300000000023
C=CC(=O)OCC(O)COc1ccc(Cl)cc1Cl,0.1401708111101092,-0.0187936738199292,14.727689354214057,239.71128908340967,1.2792081865615976,291.13
C=CC(=O)OC1CC2CC1C1CCCC21,0.1470482606340177,-0.0001898449014894,15.248025728758762,206.4288248671652,1.3414099250490588,206.28499999999997
C=CC(=O)OC1C2(C)CCC(C2)C1(C)C,0.1470482606340177,-0.001073751981186,15.248025728758762,215.76577011432923,1.3251681291144806,208.30099999999996
C=CC(=O)OC12CC3CC(CC(O)(C3)C1)C2,0.1470482606340177,-0.0015919547628633,15.248025728758762,215.35662203796028,1.3258468526636804,222.28399999999993
C=CC(=O)OCCOC1C2(C)CCC(C2)C1(C)C,0.1470482606340177,-0.0026786070417634,15.248025728758762,259.1816967416613,1.266461306734337,252.35399999999993
C=CC(=O)OC1C2CC3CC(C2)CC1C3,0.1470482606340177,-0.0044335383821256,15.248025728758762,205.40907538062208,1.343284483695712,206.28499999999994
C=CC(=O)OCCOC1CC(C)CC(C)(C)C1,0.1470482606340177,-0.0048823546718828,15.248025728758762,252.14787104859843,1.274471181683309,240.34299999999993
C=CC(=O)Oc1c(F)c(F)c(C#N)c(F)c1F,0.1470482606340177,-0.0050248462606199,15.248025728758762,179.23276024866996,1.3998100783086298,245.13099999999994
C=CC(=O)OC1CC(C)CC(C)(C)C1,0.1470482606340177,-0.0085094232011564,15.248025728758762,211.5397711213348,1.3323202179868363,196.28999999999994
C=CC(=O)OCCOC12CC3CC(CC(O)(C3)C1)C2,0.1470482606340177,-0.0118421953272096,15.248025728758762,254.67251715782007,1.2715406911485234,266.337
C=CC(=O)OCCOCCOc1ccc(Cl)cc1Cl,0.1470482606340177,-0.018698070580887,15.248025728758762,255.9907731729156,1.2700355636508602,305.15700000000004
C=CC(=O)OCCOc1ccc(Cl)cc1Cl,0.1470482606340177,-0.0201103944230802,15.248025728758762,214.8402248652572,1.3267076142263554,261.10400000000004
C=CC(=O)Oc1cc(Cl)c(Cl)cc1Cl,0.1516332269832901,-0.0009315551445297,15.594916645121897,186.37636550312297,1.392388204957596,251.49599999999998
C=CC(=O)OCCCCCCCC(C)C,0.1516332269832901,-0.0015353469922728,15.594916645121897,238.32343616249105,1.298943122595464,212.33299999999997
C=CC(=O)OCC1CCC2C3CCC(C3)C12,0.1516332269832901,-0.0023189841582961,15.594916645121897,223.58082362322435,1.320532214892011,220.31199999999998
C=CC(=O)OCC(C)CCCCCCC,0.1516332269832901,-0.0023594738170914,15.594916645121897,239.7932514785032,1.2969514044715245,212.3329999999999
C=CC(=O)OCCCCCCC(C)C,0.1516332269832901,-0.0046192945167831,15.594916645121897,221.20191462460275,1.3243166314526476,198.30599999999998
C=CC(=O)Oc1ccc(C=O)cc1OC,0.1516332269832901,-0.0059324295446686,15.594916645121897,188.5569403841681,1.38727902594301,206.19699999999997
C=CC(=O)OCc1cc(Br)cc(Br)c1,0.1516332269832901,-0.0130136550590805,15.594916645121897,197.9825190272903,1.3666730035081978,319.98
C=CC(=O)Oc1nc2ccccc2[nH]1,0.1539257101579263,-0.0005555383725717,15.76836210330347,164.68685708445298,1.4577338144445533,188.186
C=CC(=O)Oc1c(C)cc(C)cc1C,0.1539257101579263,-0.0007071562246725,15.76836210330347,191.3528325816286,1.3856880442170194,190.24199999999996
C=CC(=O)Oc1cc(O)ccc1C=C,0.1539257101579263,-0.0009259812398507,15.76836210330347,177.20917472968125,1.4207401759128122,190.19799999999998
C=CC(=O)OCN1C(=O)c2ccccc2C1=O,0.1539257101579263,-0.0039088197187826,15.76836210330347,200.1068611853564,1.3668317525475446,231.207
C=CC(=O)Oc1c(Cl)cc(Cl)cc1Cl,0.1539257101579263,-0.0066745944456503,15.76836210330347,186.53485012504484,1.3969375598406988,251.49599999999998
C=CC(=O)OC(C)OC(C)OC(CC)CCCCCCC,0.1608031596818349,-0.0023970808663747,16.288698477848175,323.28171278276534,1.2258448959446333,300.439
C=CC(=O)OC(O)CC(C)CCCC(C)C,0.1608031596818349,-0.0047829057851216,16.288698477848175,246.8920802153348,1.3016238654517212,228.33199999999994
C=CC(=O)OC(CC)CCCCCCC,0.1608031596818349,-0.005308499542751,16.288698477848175,239.5667280348536,1.3116977089730586,212.3329999999999
C=CC(=O)OC(C)Oc1cc(O)ccc1C=C,0.1608031596818349,-0.0062904153189279,16.288698477848175,222.5254821766184,1.3380086916460574,234.25099999999998
C=CC(=O)OC(C)OC12CC3CC(CC(O)(C3)C1)C2,0.1608031596818349,-0.0129212941804311,16.288698477848175,256.60679805230586,1.2892407120443117,266.33699999999993
C=CC(=O)OC(C)OC(CC)CCCCCCC,0.1608031596818349,-0.0158653352579691,16.288698477848175,279.843850265057,1.2634211172441367,256.38599999999985
C=CC(=O)OC(C)OC1CC2CC1C1CCCC21,0.1608031596818349,-0.0283041801133535,16.288698477848175,248.70850465192603,1.2992273516985025,250.33799999999994
C=CC(=O)OC1(C2CCCCC2)CCCC1,0.1630956428564711,-0.0005910890616102,16.462143936029747,233.23991191882047,1.3247181736857845,222.3279999999999
C=CC(=O)OCC12CC3CC(CC(C3)C1)C2,0.1630956428564711,-0.0067620379411057,16.462143936029747,224.4344240405617,1.3387745298900382,220.31199999999993
C=CC(=O)OC(C)CCCCCCCC,0.1630956428564711,-0.0098668085850401,16.462143936029747,239.13421404107285,1.3159533630913574,212.3329999999999
C=CC(=O)Oc1coc2ccccc2c1=O,0.1630956428564711,-0.0150688784636183,16.462143936029747,184.6389021423611,1.4216953162125971,216.19199999999998
C=CC(=O)OCC1COC(C)(OC(O)CC(C)CCCC(C)C)O1,0.1653881260311073,-0.0022304019773536,16.63558939421132,345.0976113463976,1.2155180375856245,344.44800000000015
C=CC(=O)OCC1COC(C)(c2ccc(Cl)cc2)O1,0.1653881260311073,-0.0056799462879234,16.63558939421132,250.17202880988947,1.3042224040315484,282.723
C=CC(=O)OC1(C)OCC(COc2ccc(Cl)cc2)O1,0.1653881260311073,-0.0059238186920219,16.63558939421132,256.4321461321259,1.2961497350988018,298.722
C=CC(=O)OC1C=CC2C3C=CC(C3)C12,0.1653881260311073,-0.0083766170894569,16.63558939421132,193.79575055836668,1.403893692371528,202.253
C=CC(=O)OCC1COC(C)(C2C=CC3C4C=CC(C4)C32)O1,0.1653881260311073,-0.0090218893135124,16.63558939421132,286.0933383982696,1.263134605792852,302.37000000000006
C=CC(=O)OCC1COC(C)(Oc2ccc(Cl)cc2)O1,0.1653881260311073,-0.0095858684623771,16.63558939421132,257.1332131034694,1.2952726667984282,298.722
C=CC(=O)OCC1CC2CC1C1CCCC21,0.1653881260311073,-0.0123399308765464,16.63558939421132,224.36878089430857,1.3428317359620785,220.31199999999995
C=CC(=O)OCC1COC(C)(Oc2ccc(C=O)cc2OC)O1,0.1653881260311073,-0.0260979345882469,16.63558939421132,288.3695133010012,1.2609061322991235,322.31300000000005
C=CC(=O)OC1(C)OCC(COc2ccc(C=O)cc2OC)O1,0.1653881260311073,-0.0415819696033531,16.63558939421132,289.3045441993212,1.260001725453815,322.31300000000005
C=CC(=O)OCC1COC(C)(OCC2COC(C)(OC3C=CC4C5C=CC(C5)C34)O2)O1,0.1653881260311073,-0.0654815844142967,16.63558939421132,395.4836819296595,1.1867476787401885,434.48500000000007
C=CC(=O)OCC1COC(C)(OCC2COC(C)(OCCCCCCCC(C)C)O2)O1,0.1653881260311073,-0.0942397228324943,16.63558939421132,443.6904215506103,1.1656310899281777,444.56500000000034
C=CC(=O)OCc1cccc2ccccc12,0.1837279914281968,-0.008611988868535,18.023153059663866,201.3283270882117,1.42365459613047,212.248
C=CC(=O)Oc1cccc2ccccc12,0.1837279914281968,-0.0098469971082811,18.023153059663866,186.43521988187268,1.462868712771637,198.22099999999998
C=CC(=O)OC1CCC(OCCCCCCCCCC=C)CC1,0.1837279914281968,-0.0130856899879579,18.023153059663866,347.3494333337808,1.232997362157309,322.48900000000003
C=CC(=O)OCCOCCOCCOC1CC2CC1C1CC3OC3C21,0.1837279914281968,-0.0175036372281904,18.023153059663866,336.0944876655645,1.2413083703003218,352.427
C=CC(=O)OC1CCC(Oc2c(C=O)ccc(O)c2OC)CC1,0.1837279914281968,-0.0213211359121199,18.023153059663866,295.4410311822864,1.27707469161053,320.3410000000001
C=CC(=O)OCCCCCCCCCC=C,0.1837279914281968,-0.0221281765363816,18.023153059663866,248.56327052474023,1.3344961020554087,224.34399999999994
C=CC(=O)Oc1c(C=O)ccc(O)c1OC,0.1837279914281968,-0.0241101501844529,18.023153059663866,197.0882900527789,1.4341069266642237,222.19599999999997
C=CC(=O)OCCOCc1cccc2ccccc12,0.1837279914281968,-0.0260153295137281,18.023153059663866,245.1025200415692,1.3397114383068365,256.30100000000004
C=CC(=O)OC1CCC(c2c(C=O)ccc(O)c2OC)CC1,0.1837279914281968,-0.0331280113794203,18.023153059663866,287.2984833373097,1.2855704935606551,304.3420000000001
C=CC(=O)OCCOC1CC2CC1C1CC3OC3C21,0.1837279914281968,-0.038758438672841,18.023153059663866,249.43363604809164,1.3332100153756772,264.32099999999997
C=CC(=O)OC1CC2CC1C1CC3OC3C21,0.1837279914281968,-0.041228902187169,18.023153059663866,208.95635455618932,1.4060941004749303,220.268
C=CC(=O)OCCOc1c(C=O)ccc(O)c1OC,0.1837279914281968,-0.0651826752684716,18.023153059663866,239.72445282399,1.3481533093013536,266.249
C=CC(=O)OC1CCC(NC2CC3CC2C2C=CCC32)CC1,0.1883129577774692,-0.0030998785357784,18.370043976027002,301.6218474151196,1.2765846444917517,301.4300000000001
C=CC(=O)OC1CCC(OC23CC4CC(CC(C4)C2C)C3)CC1,0.1883129577774692,-0.0036596458096195,18.370043976027002,320.3094290463974,1.2592693104198935,318.4570000000001
C=CC(=O)OCC(C=C)OC1(CC)C2CC3CC(C2)CC1C3,0.1883129577774692,-0.004387031092136,18.370043976027002,308.9464244230644,1.269525957396651,304.43000000000006
C=CC(=O)Oc1ccc2c(c1)CCCC2,0.1883129577774692,-0.0054387252468753,18.370043976027002,196.28065509601245,1.4458335893459366,202.25299999999993
C=CC(=O)OC(C=C)COC(C=C)COC(C=C)CNc1ccc(OC)c(OC)c1,0.1883129577774692,-0.0062957901816677,18.370043976027002,413.9572882764198,1.1975273613494142,417.5020000000002
C=CC(=O)OC1CCC(OC2(CC)C3CC4CC(C3)CC2C4)CC1,0.1883129577774692,-0.0125052530627559,18.370043976027002,338.23668587299784,1.244600699370302,332.48400000000015
C=CC(=O)Oc1ccc(Nc2cccc3ccccc23)cc1,0.1883129577774692,-0.0128797192435573,18.370043976027002,269.44784718742426,1.31262129696346,289.334
C=CC(=O)OCC(C=C)Oc1ccc(OC)c(OC)c1,0.1883129577774692,-0.0130791466374088,18.370043976027002,263.9003559138544,1.319822336121056,278.304
C=CC(=O)OC1CC2CC1C1C=CCC21,0.1883129577774692,-0.0190223555702854,18.370043976027002,199.8154521015799,1.4367676008970216,204.269
C=CC(=O)OC1(CC)C2CC3CC(C2)CC1C3,0.1883129577774692,-0.020624230398624,18.370043976027002,238.42641275439445,1.357751058269733,234.33899999999994
C=CC(=O)OC(C=C)COc1ccc2c(c1)CCCC2,0.1883129577774692,-0.0206999580998111,18.370043976027002,267.4623963548287,1.3151603785753825,272.34400000000005
C=CC(=O)Oc1ccc(NC2CC3CC2C2C=CCC32)cc1,0.1883129577774692,-0.0217630166869472,18.370043976027002,285.60919260236057,1.29340203789274,295.382
C=CC(=O)Oc1ccc(OC)c(OC)c1,0.1883129577774692,-0.0246265332836795,18.370043976027002,191.75180825640007,1.45803090104338,208.21299999999997
C=CC(=O)Oc1ccc(OC23CC4CC(CC(C4)C2C)C3)cc1,0.1883129577774692,-0.0296957690577815,18.370043976027002,301.24640599914403,1.276956563702096,312.409
C=CC(=O)OC1CCC(c2cccc3ccccc23)CC1,0.1883129577774692,-0.0297469694476436,18.370043976027002,272.8258670592168,1.3083955371473814,280.3670000000001
C=CC(=O)OC12CC3CC(CC(C3)C1C)C2,0.1883129577774692,-0.0303780536789585,18.370043976027002,221.8488798969911,1.3877937529520017,220.31199999999995
C=CC(=O)Oc1ccc(NC23CC4CC(CC(C4)C2C)C3)cc1,0.1883129577774692,-0.0305693347316097,18.370043976027002,304.6780083192361,1.27359438683363,311.425
C=CC(=O)Oc1ccc(Nc2ccc(OC)c(OC)c2)cc1,0.1883129577774692,-0.0319352943759273,18.370043976027002,277.7579176782189,1.3024299897433582,299.32599999999996
C=CC(=O)OC(C=C)COC1CC2CC1C1C=CCC21,0.1883129577774692,-0.0348460476536441,18.370043976027002,272.232968899795,1.3091288112613275,274.36
C=CC(=O)Oc1ccc(Nc2ccc3c(c2)CCCC3)cc1,0.1883129577774692,-0.0354358155589412,18.370043976027002,280.6778082948139,1.2990073767754955,293.366
C=CC(=O)OC(C=C)COC(C=C)COC1(CC)C2CC3CC(C2)CC1C3,0.1883129577774692,-0.0360320906777072,18.370043976027002,377.2140859800954,1.217851768247617,374.5210000000002
C=CC(=O)Oc1ccc(NC2(CC)C3CC4CC(C3)CC2C4)cc1,0.1883129577774692,-0.0496970314841579,18.370043976027002,321.55105683419885,1.2581962365545063,325.45200000000006
C=CC(=O)OC(C=C)CNC12CC3CC(CC(C3)C1C)C2,0.1883129577774692,-0.0547049443859745,18.370043976027002,298.11799531086933,1.2800954875165973,289.419
C=CC(=O)Oc1ccc(C2(CC)C3CC4CC(C3)CC2C4)cc1,0.1883129577774692,-0.0646209914546321,18.370043976027002,308.6431466221011,1.269810978082105,310.437
C=CC(=O)Oc1ccc(-c2ccc(OC34CC5CC(CC(C5)C3C)C4)cc2)cc1,0.1883129577774692,-0.1175493199687313,18.370043976027002,377.3438568765778,1.217772563392563,388.5070000000001
C=CC(=O)Oc1ccc(Oc2ccc(C3(CC)C4CC5CC(C4)CC3C5)cc2)cc1,0.1883129577774692,-0.1376873750548671,18.370043976027002,391.7201208207357,1.2093436847507588,402.53400000000016
C=CC(=O)Oc1ccc(-c2ccc(Oc3ccc(Oc4ccc(OC)c(OC)c4)cc3)cc2)cc1,0.1883129577774692,-0.1692286927562069,18.370043976027002,425.41059610208447,1.191950616703829,468.50500000000017
C=CC(=O)Oc1ccc(Oc2ccc(-c3ccc(Oc4ccc5c(c4)CCCC5)cc3)cc2)cc1,0.1883129577774692,-0.1941337485175441,18.370043976027002,428.99709191394857,1.1902689297053868,462.54500000000024
C=CC(=O)OC1OCC(COc2cccc3ccccc23)O1,0.1928979241267416,-0.001841864643934,18.716934892390142,266.4431807445079,1.3230369608713202,300.31
