id_A,id_B,smiles,smiles_B,chain_size,xx,yy,zz,static_polarizability,type,vdw_volume,refractive_index,mw
129847129,,C=CC(=O)OC1=CC2=C(C=C1)C3(C4=CC=CC=C4C(=O)O3)C5=CC=CC=C5O2,,0,201.664718621,180.537601585,284.483019625,32.93085791470272,monomer,317.7498327644535,1.5021724568515884,370.3600000000001
19861678,,CCCCOCCOCCOCCOC(=O)C=C,,0,120.8229364,122.256102597,108.311714379,17.356912295234697,monomer,264.8291843640601,1.2994604454227197,260.33
44717649,,C=CC(=O)OCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,0,115.875607787,120.022367893,135.540318172,18.347158619117803,monomer,322.84562965278053,1.256743825938506,460.22999999999985
12391804,,C=CC(=O)Oc1ccc2ccc(=O)oc2c1,,0,137.703382804,45.5472469449,192.657070085,18.56792449555117,monomer,184.28352128603325,1.485780712107894,216.19199999999998
131697901,,C=CC(=O)OC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,,0,111.115294896,42.6414313166,148.539234918,14.93187977810308,monomer,204.3200053033912,1.337405311841792,284.1549999999999
77920,,CC(C)CCOC(=O)C=C,,0,79.7288714807,49.056328927,83.4506819043,10.483370890665949,monomer,153.55173711546408,1.313102321280282,142.19799999999998
93359,,C=CC(=O)OCCOC1CC2CC1C3C2C=CC3,,0,139.062536001,93.3689965143,142.226251204,18.50618500989573,monomer,242.95553334725403,1.3532336635752154,248.32199999999997
7636,,CCCCC(CC)COC(=O)C=C,,0,113.119186819,91.2847065995,85.2830958561,14.309060832143237,monomer,203.87054711165456,1.3227322295976172,184.27899999999997
585841,,CC1(C2CCC1(C(C2OC(=O)C=C)OCC3=CC=CC=C3)C)C,,0,215.329426235,167.196138162,126.480877696,25.142324003227667,monomer,313.0969617012679,1.3746603141478235,314.425
22177432,,COC1=CC(=CC=C1)OC(=O)C=C,,0,23.9452041722,140.611538158,117.971315126,13.955446087003443,monomer,166.40354441514464,1.3933975107782286,178.18699999999995
21403530,,CCC(=O)OCCOC(=O)C=C,,0,93.9201360878,48.152866648,83.434534569,11.138923006108655,monomer,166.16025348723932,1.3069201937720871,172.17999999999998
88543247,,CC(C)(C)OC(=O)NCCOCCOC(=O)C=C,,0,142.966272907,86.1284411485,114.863627566,16.989789035087636,monomer,253.7773601509252,1.3064726866338945,259.30199999999996
109856,,CN(CCCCOC(=O)C=C)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,0,147.208293551,153.415443422,168.876602993,23.190923907587706,monomer,370.1835765698742,1.285146295910128,539.3100000000001
19706376,,C=CC(=O)OC1CCC(CC1)C2=C(C(=CC=C2)F)F,,0,116.603298506,119.64315743,155.9147873,19.37076670072204,monomer,241.77558753053884,1.3737031532537922,266.287
2776194,,C=CC(=O)OCCC(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F,,0,108.418725113,79.5451252436,84.0411345182,13.435659934075542,monomer,245.9865421875304,1.2460824510275077,368.1419999999999
577100,,CC1CCC(C(C1)OC(=O)C=C)C(C)(C)C2=CC=CC=C2,,0,193.007346745,117.226524545,162.8004358,23.365483872060867,monomer,298.81878933282513,1.3636811225308865,286.41499999999996
20550278,,CCOC(C)OC(=O)C=C,,0,57.4449760577,70.1591394804,67.1393535474,9.61933483027626,monomer,144.79899430355266,1.3039020094535694,144.17
58319698,,C=CC(=O)OCCC(=O)ON1C(=O)CCC1=O,,0,103.139480929,82.8704193211,115.570521062,14.896535757937118,monomer,208.7226417596933,1.3287134468538353,241.19899999999996
67921,,CCN(CCOC(=O)C=C)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,0,175.987272789,127.564593294,215.736309929,25.650189256255725,monomer,409.6368261390463,1.2849976106257948,625.2970000000001
17861479,,C=CC(=O)OC1(CC)CCCC1,,0,95.47580507,74.7996998558,85.4595636668,12.632008992074848,monomer,176.9645114710471,1.3287721644323511,168.23599999999996
11689422,,C=CC(=O)OC[C@@H](C(=O)O)N,,0,46.5374401967,71.5906296119,67.0576270853,9.147229596790158,monomer,145.19899651637854,1.2868751138251449,159.141
3022439,,CCCCCCCCCCC(C)COC(=O)C=C,,0,149.249185787,108.971128897,157.63997996,20.541379054111893,monomer,289.9469067849917,1.3260577393520872,254.41399999999996
69233288,,C=CC(=O)OC1=CC(=CC2=C1N(C3=C2C=C(C=C3)Cl)CCO)Cl,,0,232.208621099,44.6726761291,326.224746203,29.79036471502832,monomer,286.94986259435615,1.5032013710274077,350.20100000000014
86741359,,C=CC(=O)OCCN(CC)CC,,0,88.3711924281,60.5971221169,103.196816817,12.455672287663292,monomer,183.9096459466685,1.3103696876389392,171.23999999999998
86736827,,CCC(C)(NC(=O)NCC)OOC(=O)C=C,,0,109.011679591,107.945169659,95.1063466307,15.414331394418241,monomer,224.510364880602,1.3150340137948502,230.26399999999995
118677,,C=CC(=O)OCCC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,0,167.172547672,144.892066251,168.647002776,23.744703838057493,monomer,436.6000818349498,1.2449575403002378,718.1910000000004
20077225,,C=CC(=O)OCC(F)F,,0,54.169284949,20.1923450818,64.4179807414,6.855005458730445,monomer,114.20113701055656,1.2722863882329918,136.09699999999998
66647127,,C=CC(=O)OC1=CC=CC2=C1NC3=CC=CC=C23,,0,100.756563787,123.223744644,231.305081632,22.488777831240846,monomer,212.1113429519948,1.5159031383073207,237.25799999999998
129767522,,C=CC(=O)OC1=CC2=CC=CC=C2OC1,,0,192.803720783,54.1456036381,116.340866924,17.94468388343938,monomer,183.7663273997738,1.4683136822229417,202.20899999999997
12353532,,C=CC(=O)OC1=C(C=C(C=C1)Cl)Cl,,0,189.223802649,113.102533187,6.13705099185,15.236519174234259,monomer,172.1565907812707,1.418164414691367,217.051
57548328,,CCCCOCC1=CC=C(O1)COC(=O)C=C,,0,94.5520971211,133.29534555,122.563862369,17.30853253936292,monomer,232.9638692192656,1.3436148800356829,238.28299999999993
81490,,CCC(CO)(CO)COC(=O)C=C,,0,79.996668356,97.1530194874,72.7354070967,12.343050109007061,monomer,187.74305530441228,1.3004765003895713,188.22299999999996
18979484,,C=CC(=O)OCCCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C3CCC(CC3)CCCS(=O)(=O)C(F)(F)F,,0,401.147173074,258.046628612,287.720422364,46.77273656190809,monomer,531.6706763951262,1.4153089389633275,580.7090000000005
18696725,,CC(C(C(C(C(C(OC(=O)C=C)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,0,100.291887179,82.3852340057,91.9636662959,13.56585514899478,monomer,251.9383739542088,1.2423667985496634,386.1319999999999
10421594,,CC(C(C(OC(=O)C=C)(F)F)(F)F)(F)F,,0,45.3629739344,57.9256651806,90.0809571002,9.5514725126555,monomer,166.89105508895955,1.2586918752562988,236.11099999999993
8821,,CCOC(=O)C=C,,0,69.1046139219,45.8471125182,24.9439619387,6.910134004220949,monomer,102.62679711599384,1.3083963450841496,100.11699999999999
23572123,,C=CC(=O)OC1CC2CC1C1CCCC21,,0,113.94044746,132.434065664,77.6501650537,16.005167656201934,monomer,206.4288248671652,1.3602663803405977,206.28499999999997
19598189,,CC(=O)OC1=CC=C(C=C1)COC(=O)C=C,,0,93.1787168593,110.877462209,128.216745857,16.41258900696912,monomer,205.0349898872004,1.373332266875107,220.22399999999996
18952360,,CN(C)C1=NC=NC2=C(C=CC(=C21)Cl)OC(=O)C=C,,0,256.464379132,46.1752278344,169.176208848,23.305296613290093,monomer,237.89230173560225,1.4700810120506749,277.711
85887894,,C=CC(=O)OCCNC1=CC=C(C2=NON=C12)[N+](=O)[O-],,0,151.962836653,93.5250450457,169.415908943,20.494132631380342,monomer,229.8743973869672,1.4216684398948374,278.22400000000005
18667925,,CC1=CC=CC=C1OCCOC(=O)C=C,,0,114.49691908,65.2650537233,144.777237686,16.030582929995294,monomer,201.0507440565095,1.3716954441853593,206.24099999999996
23635724,,CCCOC(=O)C1=CC=C(C=C1)OC(=O)C=C,,0,153.538143353,81.8979276268,143.174676452,18.70144127035484,monomer,219.91086177772115,1.3996353309095213,234.25099999999995
139896562,,C=CC(=O)OCCCCCCl,,0,82.0112876708,47.8545751857,104.148275354,11.559105735540953,monomer,169.85413177075853,1.312002384514202,176.643
71309119,,CCCCOC(=O)[13CH]=C,,0,78.7602473754,35.6508845498,71.4013907856,9.17819159742277,monomer,137.5378699560823,1.305397019723495,129.16335483999998
121642,,CC(C)(COC(=O)C=C)COC(=O)C(C)(C)COC(=O)C=C,,0,147.483390855,142.34640353,150.070573007,21.72883612362566,monomer,307.7529444268084,1.3248419630053776,312.362
163201124,,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC(=O)C=C)OC,,0,350.953869189,232.598768233,217.223358762,39.55425292316238,monomer,396.5715364487015,1.4800410450003356,439.4640000000002
551273,,C=CC(=O)OCCC(C)C,,0,80.8864311274,83.6086165793,47.2770822852,10.460463889644002,monomer,152.97956480549266,1.3136320036937676,142.19799999999998
168438756,,CCNC1=CC2=C(C=C1C)C3(C4=CC=CC=C4C(=O)N3CCOC(=O)C=C)C5=C(O2)C=C(C(=C5)C)N(CC)CCOC(=O)C=C,,0,385.382511173,382.577234744,312.160592371,53.352439698103055,monomer,569.4524717525034,1.4463834453488855,609.7230000000002
23635601,,CCCCCCC1=CC=C(C=C1)OC(=O)C=C,,0,109.258373043,103.26034632,191.256588408,19.944442295735463,monomer,242.6924963118235,1.3845052339009656,232.32299999999998
13841397,,C=CC(=O)OCCCCCCCCCCCCBr,,0,145.031992273,135.898461441,129.228823269,20.259777837845178,monomer,291.87785269378463,1.3188257669613632,319.2829999999999
33101,,C=CC(=O)OCCCO,,0,60.8212081188,51.669571348,56.4018632774,8.34243576206096,monomer,128.70801524863913,1.295869484420506,130.143
56835609,,CCN(CCCCCOC(=O)C=C)C(=O)C,,0,94.8878406559,129.261513425,106.298208971,16.322425433684174,monomer,235.7642559266605,1.317920771283549,227.30399999999997
165746,,CC(C)CCCCCOC(=O)C=C,,0,111.625274733,109.621199528,67.3931951166,14.257328567071845,monomer,203.9944770784552,1.3212381470701935,184.279
129808072,,CC(C([N+](=O)[O-])(F)F)OC(=O)C=C,,0,80.3222337153,71.2553589435,45.6683338868,9.74294347461368,monomer,156.28531783119112,1.2836380841850772,195.12099999999998
71685931,,C=CC(=O)OCC(C(F)(F)F)(OC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F,,0,105.72021021,92.5997232582,104.425565754,14.95408466868231,monomer,294.21251086426,1.2279464285526265,470.1279999999998
18632887,,CCCCO[13C](=O)C=C,,0,78.7602473754,35.6508845498,71.4013907856,9.17819159742277,monomer,137.5378699560823,1.305397019723495,129.16335483999998
82224,,C=CCOCCOC(=O)C=C,,0,77.1040871901,74.9610223418,67.6057694336,10.850621831649242,monomer,156.92925803186466,1.31747526002114,156.18099999999998
81862,,CCN(CCOC(=O)C=C)C1=CC(=C(C=C1)N=NC2=CC(=C(C=C2Cl)Cl)Cl)C,,0,175.052810796,238.242225327,317.227181288,36.084074311868655,monomer,376.3882219323239,1.4584086535397385,440.7580000000001
614613,,CC1(C2CCC1(C(C2N(C3=CC=CC=C3)S(=O)(=O)C4=CC=CC=C4)OC(=O)C=C)C)C,,0,326.87779201,232.463388008,187.704944582,36.900271110158286,monomer,410.6260606715703,1.4255063439596496,439.5770000000003
13627534,,C=CC(=O)OC1=C(C(=C(C(=C1F)F)C#N)F)F,,0,119.613624549,73.9874151866,110.492303525,15.02066129466749,monomer,180.4491482226917,1.3900949142065766,245.13099999999994
68649063,,C=CC(=O)OC(OC12CC3CC(CC(C3)C1)C2)C(C)C,,0,123.193347805,165.990058792,139.438731106,21.171749058366377,monomer,279.63821186835384,1.350867555939995,278.392
68412458,,C=CC(=O)OC1=C2C(=C(C=C1)Cl)C=CC=N2,,0,186.79308412,40.6205577398,153.594129945,18.819842057546822,monomer,195.7944787174636,1.4598014404356652,233.65400000000002
2760316,,C=CC(=O)OCC(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,0,137.30499218,105.133755171,121.615578409,17.982428228997044,monomer,339.63608043456514,1.2380553443600035,554.1429999999999
66357,,C=CC(=O)OCCOc1ccccc1,,0,102.067157031,68.5210622919,124.15850006,14.558985711735474,monomer,183.3517348904448,1.3699791899684617,192.21400000000003
6436391,,CCCCCCCC/C=C\CCCCCCCCOC(=O)C=C,,0,199.378422408,159.842116353,184.533886547,26.858697275160875,monomer,369.6253594664987,1.3352862172862212,322.533
118536010,,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)(C3=CC=C(C=C3)OC)C4=CC=C(C=C4)OCCOC(=O)C=C,,0,313.966851156,318.496871448,323.847910622,47.236920679740386,monomer,495.2032584081508,1.4557481841223123,524.6130000000003
96408,,CCC(C)(C)C1=CC(=C(C=C1)OCCOC(=O)C=C)C(C)(C)CC,,0,149.12175783,207.870649053,199.560860156,27.49089482524226,monomer,352.8779154829526,1.3621884041341057,332.4840000000001
171789,,CCC1(COCOC1)COC(=O)C=C,,0,97.5346559012,74.414384893,100.842216388,13.474497778693243,monomer,194.25143693443425,1.3185964443447298,200.23399999999995
87194114,,C=CC(=O)OCCCCCCCCS(=O)(=O)O,,0,135.370517732,95.290556982,116.350675633,17.140611863920864,monomer,246.6626674696234,1.3192196966853509,264.34299999999996
16217348,,C=CC(=O)OCc1ccccc1,,0,96.0873909438,105.170702437,50.7086822478,12.445874525386387,monomer,157.80315850069132,1.3671951154761013,162.188
105236,,CN(CCOC(=O)C=C)S(=O)(=O)CC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,0,166.247316268,241.324267261,224.117096374,31.20220128056963,monomer,518.1165226504775,1.2732475086199209,825.3250000000008
20243842,,C=CC(=O)OC(C1=CC=CC=C1)[N+](=O)[O-],,0,105.151604207,76.6710116971,121.689159515,14.99193480735482,monomer,182.62596782089872,1.384037322562134,207.18499999999997
13847847,,CC(C)CCCCCCCCCCCCOC(=O)C=C,,0,148.15009256,163.045192881,148.721530597,22.71754666957146,monomer,323.23939335062136,1.3232060180079734,282.46799999999996
181508,,C=CC(=O)ON1C(=O)CCC1=O,,0,98.1221557286,58.5655720268,61.9970639273,10.801914145637102,monomer,144.38943077053295,1.346246456246012,169.13599999999997
223954,,CCCCN(CCCC)CCCOC(=O)C=C,,0,126.555632339,108.019463915,140.481493709,18.525884005752022,monomer,266.712795238581,1.3190684494249956,241.37499999999991
21401083,,C=CC(=O)OC(O)C(O)CO,,0,47.185517352,59.9231526139,75.7213281344,9.030870082597836,monomer,146.29241140566697,1.2806435069910558,162.14099999999996
21646008,,CCCOOC(=O)C=C,,0,48.4738288984,76.1426347378,55.2456331069,8.884270881956072,monomer,128.7451380174046,1.3167877648189694,130.14299999999997
54152724,,C=CC(=O)OCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C#N,,0,234.79693369,160.815750157,160.662943676,27.47718084818792,monomer,276.92429467076494,1.4771275733436071,293.32200000000006
54514640,,C=CC(=O)OC1=CC=C(C=C1)CO,,0,103.023180346,39.9175075641,139.368835615,13.944651624601702,monomer,166.89351708633126,1.3917528763639375,178.18699999999998
543280,,CCCCCCCCCCCC(C)OC(=O)C=C,,0,144.254424821,140.290366728,120.983878884,20.031049474933226,monomer,288.44152772869097,1.3189966636695016,254.41399999999996
