39485,2-Phenoxyethyl acrylate,C=CC(=O)OCCOC1=CC=CC=C1,10,867.2956609,978.6560492,1017.990013,954.6472411,1123.137518,1150.720878,722.948098,998.935498,-4.43%
39485,2-Phenoxyethyl acrylate,C=CC(=O)OCCOC1=CC=CC=C1,12,1082.677482,1260.295243,1168.754031,1170.575585,1375.198885,1378.988475,829.4426537,1194.543338,-2.01%
39485,2-Phenoxyethyl acrylate,C=CC(=O)OCCOC1=CC=CC=C1,14,1487.486911,1300.606801,1259.212941,1349.102218,1536.61902,1572.91473,1055.19608,1388.243277,-2.82%
39485,2-Phenoxyethyl acrylate,C=CC(=O)OCCOC1=CC=CC=C1,16,1497.603647,1596.525783,1491.999456,1528.709628,1796.934718,712.2079357,2012.674078,1507.272244,1.42%
67889,"2,2,2-Trifluoroethyl acrylate",C=CC(=O)OCC(F)(F)F,2,87.89598803,87.60544642,99.67315533,91.72486326,81.0147528,98.64648662,97.41471431,92.35865124,-0.69%
67889,"2,2,2-Trifluoroethyl acrylate",C=CC(=O)OCC(F)(F)F,4,194.7360672,172.7076454,180.0733981,182.5057035,177.9996673,191.6850257,182.5009661,184.0618864,-0.85%
67889,"2,2,2-Trifluoroethyl acrylate",C=CC(=O)OCC(F)(F)F,6,259.5263918,285.6537524,271.1380841,272.1060761,271.5355663,282.3780347,272.4837224,275.4657745,-1.22%
67889,"2,2,2-Trifluoroethyl acrylate",C=CC(=O)OCC(F)(F)F,8,373.6761567,351.4079228,366.2110753,363.7650516,366.544455,374.1422337,358.2345794,366.3070894,-0.69%
67889,"2,2,2-Trifluoroethyl acrylate",C=CC(=O)OCC(F)(F)F,10,455.3590695,458.5624067,454.0794879,456.0003213,464.8695434,469.4348609,441.8022635,458.7022226,-0.59%
67889,"2,2,2-Trifluoroethyl acrylate",C=CC(=O)OCC(F)(F)F,12,554.5762576,545.2187863,545.691761,548.4956016,569.2071545,560.8068116,531.1055121,553.7064927,-0.94%
67889,"2,2,2-Trifluoroethyl acrylate",C=CC(=O)OCC(F)(F)F,14,637.6724359,648.7904887,645.8714453,644.1114566,662.0219732,651.7362846,622.0740578,645.2774385,-0.18%
67889,"2,2,2-Trifluoroethyl acrylate",C=CC(=O)OCC(F)(F)F,16,749.6147843,722.5617867,704.5060777,725.5608829,748.4044006,747.3618883,704.8882774,733.5515221,-1.09%
67889,"2,2,2-Trifluoroethyl acrylate",C=CC(=O)OCC(F)(F)F,18,819.7232221,811.3821001,840.9822549,824.0291924,847.7645575,838.457705,795.6441031,827.2887885,-0.39%
67889,"2,2,2-Trifluoroethyl acrylate",C=CC(=O)OCC(F)(F)F,20,914.9631554,903.8487242,922.9538025,913.921894,936.9281195,909.1428548,908.318949,918.1299744,-0.46%
75617,Benzyl acrylate,C=CC(=O)OCC1=CC=CC=C1,2,181.2863663,139.9701337,187.1950078,169.483836,80.7926345,197.8760478,250.2804607,176.316381,-3.88%
75617,Benzyl acrylate,C=CC(=O)OCC1=CC=CC=C1,4,401.1740144,316.3241182,295.9920962,337.8300763,172.1183604,370.6856575,475.3602596,339.3880925,-0.46%
75617,Benzyl acrylate,C=CC(=O)OCC1=CC=CC=C1,6,569.4932502,485.59828,479.6188719,511.570134,262.938959,541.4408834,697.0417002,500.4738475,2.22%
75617,Benzyl acrylate,C=CC(=O)OCC1=CC=CC=C1,8,811.6561213,580.6320228,674.3865752,688.8915731,353.7024915,718.481102,912.576851,661.5868148,4.13%
75617,Benzyl acrylate,C=CC(=O)OCC1=CC=CC=C1,10,906.329782,716.7781675,941.9944332,855.0341275,446.0903289,889.0488674,1132.236519,822.4585718,3.96%
75617,Benzyl acrylate,C=CC(=O)OCC1=CC=CC=C1,12,890.7547483,1042.588642,1170.84911,1034.730833,534.1911653,1057.601978,1354.466681,982.0866081,5.36%
75617,Benzyl acrylate,C=CC(=O)OCC1=CC=CC=C1,14,1157.104854,1350.654823,1141.861216,1216.540298,628.4474677,1225.485856,1571.727045,1141.88679,6.54%
75617,Benzyl acrylate,C=CC(=O)OCC1=CC=CC=C1,16,1244.186443,1403.714254,1432.024892,1359.975197,723.2046976,1392.75687,1788.53992,1301.500496,4.49%
13774217,4-Bromophenyl acrylate,C=CC(=O)OC1=CC=C(C=C1)Br,2,137.5464695,190.147956,230.5403049,186.0782435,80.0239802,200.353444,303.0732442,194.4835561,-4.32%
13774217,4-Bromophenyl acrylate,C=CC(=O)OC1=CC=C(C=C1)Br,4,466.5129503,359.6737986,335.9727834,387.3865107,166.0504399,382.2089414,571.8957467,373.3850427,3.75%
13774217,4-Bromophenyl acrylate,C=CC(=O)OC1=CC=C(C=C1)Br,6,644.7965153,507.4426313,524.0366301,558.7585922,249.519773,563.9817687,836.0593816,549.8536411,1.62%
13774217,4-Bromophenyl acrylate,C=CC(=O)OC1=CC=C(C=C1)Br,8,708.7983627,841.634747,694.0892781,748.1741293,329.450068,748.0867061,1100.501863,726.012879,3.05%
13774217,4-Bromophenyl acrylate,C=CC(=O)OC1=CC=C(C=C1)Br,10,900.0504982,968.8471182,1014.874722,961.2574463,415.3914177,925.6544469,1371.665859,904.2372412,6.31%
13774217,4-Bromophenyl acrylate,C=CC(=O)OC1=CC=C(C=C1)Br,12,1087.917931,1130.96639,1076.255944,1098.380088,495.1796171,1106.473313,1636.644952,1079.432627,1.76%
13774217,4-Bromophenyl acrylate,C=CC(=O)OC1=CC=C(C=C1)Br,14,1250.987683,1216.210545,1499.471661,1322.223296,578.836885,1284.23916,1901.651037,1254.909027,5.36%
13774217,4-Bromophenyl acrylate,C=CC(=O)OC1=CC=C(C=C1)Br,16,1518.458652,1679.016868,1256.90724,1484.794253,664.3028362,1466.798313,2161.130294,1430.743814,3.78%
15621059,"2-Propenoic acid, [1,1'-biphenyl]-4-ylmethyl ester",C=CC(=O)OCC1=CC=C(C=C1)C2=CC=CC=C2,2,366.8737826,265.3520169,274.1568602,302.1275532,112.7588704,289.6326353,524.8144211,309.0686423,-2.25%
15621059,"2-Propenoic acid, [1,1'-biphenyl]-4-ylmethyl ester",C=CC(=O)OCC1=CC=C(C=C1)C2=CC=CC=C2,4,686.0152817,563.0834568,509.6899928,586.2629104,223.5777765,548.7384799,989.9629969,587.4264178,-0.20%
15621059,"2-Propenoic acid, [1,1'-biphenyl]-4-ylmethyl ester",C=CC(=O)OCC1=CC=C(C=C1)C2=CC=CC=C2,6,790.1646722,941.7533897,944.9373193,892.2851271,332.3055472,804.8534326,1447.784978,861.6479859,3.56%
15621059,"2-Propenoic acid, [1,1'-biphenyl]-4-ylmethyl ester",C=CC(=O)OCC1=CC=C(C=C1)C2=CC=CC=C2,8,1196.54197,1055.597848,1197.00204,1149.713953,457.5041888,1062.541072,1889.529984,1136.525082,1.16%
15621059,"2-Propenoic acid, [1,1'-biphenyl]-4-ylmethyl ester",C=CC(=O)OCC1=CC=C(C=C1)C2=CC=CC=C2,10,1591.727558,1509.542507,1440.474753,1513.914939,569.2003967,1325.358258,2337.068474,1410.542376,7.33%
id,name,smiles,chain_size,xx_g,yy_g,zz_g,trace_g,xx_t,yy_t,zz_t,trace_t,trace_relative_error
