id_A,id_B,smiles_A,smiles_B,chain_size,xx,yy,zz,static_polarizability,type
113159,,CCCCNC(=O)OCCOC(=O)C=C,,0,97.7233076171,90.500871502,100.655157792,96.2931123037,monomer
2776220,,C=CC(=O)OCCC(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F,,0,135.65676409,80.5050148955,116.679651565,110.94714351683335,monomer
139722226,,CCCCCCC(CCCCCC)OC(=O)C=C,,2,535.795380943,563.102473174,551.185836524,550.0278968803333,homopoly
44580062,,C=CC(=O)O[C@@H](CC1=CC=CC=C1)CN2CCN(CC2)CCCN(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,,2,1009.00895873,1036.65191343,1336.80957272,1127.4901482933335,homopoly
129774974,,C=CC(=O)OC(OC(=O)C=C)(OC(=O)C=C)F,,0,107.68230864,74.4903959384,102.091396531,94.75470036979999,monomer
102232917,,CC1(COC2=CSC=C2OC1)COC(=O)C=C,,0,109.983942154,125.612182038,133.054962236,122.883695476,monomer
129696010,,C=CC(=O)OC1=CC=CC=C1C(C(C(O)(F)F)(F)F)(F)F,,2,414.634066557,431.426501761,476.379128191,440.81323216966666,homopoly
56835610,,CC(=O)NCCCCCOC(=O)C=C,,1,168.364664144,205.188856498,192.161728614,188.571749752,homopoly
2775925,,C=CC(=O)OCC1=C(C(=C(C(=C1F)F)F)F)F,,0,140.332648944,44.8037537604,91.8753733811,92.33725869516667,monomer
19761571,,C=CC(=O)OCCOCC#C,,2,301.104233114,236.109780392,308.411457463,281.87515698966666,homopoly
113159,,CCCCNC(=O)OCCOC(=O)C=C,,1,179.686772882,186.264248347,199.105832159,188.3522844626667,homopoly
89065,,CC[N+](C)(CC)CCOC(=O)C=C,,2,702.126265325,1241.74976558,1627.29170645,1190.389245785,homopoly
82224,,C=CCOCCOC(=O)C=C,,1,122.852469288,128.057832657,185.228190736,145.37949756033333,homopoly
101152230,,C[C@@]12CC[C@@H](C1)C([C@@H]2OC(=O)C=C)(C)C,,2,419.046413203,448.674826621,422.240811578,429.98735046733333,homopoly
22065604,,COCCCOC(=O)C=C,,0,80.8670883922,62.5455494075,50.6847219967,64.69911993213334,monomer
17050,,CCN(CC)CCOC(=O)C=C,,0,78.7866701615,88.623687755,81.0572484308,82.8225354491,monomer
346146,,COC1=CC=C(C=C1)COC(=O)C=C,,0,130.734229748,106.718488378,61.0626204128,99.50511284626667,monomer
102091248,,CCCCCCOC1=CC=C(C=C1)N=NC2=CC=C(C=C2)OCCCCCCOC(=O)C=C,,2,1189.77313017,1097.35798375,1115.85429513,1134.3284696833332,homopoly
168449191,,CCCCCCSSCCOC(=O)C=C,,2,489.050030234,519.713735898,461.285662139,490.01647609033336,homopoly
3022444,,CCCCCCCCCCCCCCCC(C)COC(=O)C=C,,1,363.309054089,361.542487851,347.204902773,357.35214823766665,homopoly
21318160,,CCC(C)(C)C1=CC=C(C=C1)OC(=O)C=C,,1,236.863276876,281.552251965,225.203591843,247.873040228,homopoly
129652150,,CCCCCCCC/C(=C\OC(=O)C=C)/C(=O)N,,2,493.21121316,580.416613483,504.771849458,526.1332253669999,homopoly
58999836,,CC(CC(C(F)(F)F)(C(F)(F)F)O)COC(=O)C=C,,1,168.857995376,183.599864676,191.439510117,181.29912338966665,homopoly
22235103,,C=CC(=O)OC1=CC=C(C=C1)C2=CC=C(C=C2)OC(=O)C=C,,1,318.146925418,289.838896938,505.664889265,371.2169038736667,homopoly
145994990,,C=CC(=O)OCCOC1=C2C=CC(=CC2=NC=C1)Cl,,2,643.86484573,550.370893488,579.789042353,591.341593857,homopoly
20226511,,C=CC(=O)OC1=CC=CC=C1CC2=CC=CC=C2,,0,209.149856307,88.1971653556,118.715581045,138.68753423586668,monomer
19761571,,C=CC(=O)OCCOCC#C,,1,123.240105978,140.19249579,153.778288365,139.070296711,homopoly
146014315,,C=CC(=O)OC(C(F)(F)F)(C(F)(F)F)C(Cl)(Cl)Cl,,0,103.845263056,64.742902335,92.5373424928,87.04183596126666,monomer
175956,,C=CC(=O)OCCOC(=O)CCC(=O)O,,0,103.917690773,56.5780462702,98.4415779766,86.31243833993334,monomer
57789513,,C=CC(=O)OCCCCCCCCCCS(=O)(=O)O,,2,558.699424362,522.758978473,535.352201158,538.9368679976666,homopoly
3016431,,CCCCC(C)COC(=O)C=C,,0,99.7102788174,78.3605643051,82.7959736689,86.95560559713333,monomer
3016577,,CCCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCC)OC(=O)C=C,,1,664.069798087,658.364822719,645.833022092,656.0892142993333,homopoly
129854430,,CCCCCCCCCCCCCCCCOC(=O)CCOC(=O)C=C,,2,780.946269221,777.842256106,740.566761686,766.4517623376668,homopoly
117830683,,CCCCP(CCCC)(CCCC)(CCCC)OC(=O)C=C,,0,168.863276214,205.024543589,182.927614862,185.60514488833334,monomer
251817,,CC1=CC=CC=C1OC(=O)C=C,,1,132.880271681,199.662376907,203.677600033,178.74008287366667,homopoly
91757807,,C=CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN,,1,519.227848149,528.410482943,541.772119336,529.803483476,homopoly
58231738,,CC1=CC(=C(C(=C1)C2=CC=CC3=C2SC4=CC=CC=C34)OC(=O)C=C)C5=CC=CC6=C5SC7=CC=CC=C67,,2,1220.98240288,1461.42468659,1284.93596602,1322.4476851633333,homopoly
18372055,,C=CCCCCOC(=O)C=C,,2,317.183215964,327.255535145,292.316720237,312.25182378200003,homopoly
518439,,CCCCOC(=O)C(C)OC(=O)C=C,,1,196.327005097,178.587153472,172.946055772,182.62007144700002,homopoly
15390035,,C=CC(=O)OCCCCCCOC1=CC=C(C=C1)O,,1,299.621897469,224.556296053,299.826637915,274.66827714566665,homopoly
58231716,,C=CC(=O)OC1=C(C=C(C2=C1SC3=CC=CC=C32)C4=CC=CC5=C4SC6=CC=CC=C56)C7=CC=CC8=C7SC9=CC=CC=C89,,2,1607.34555244,1962.82636039,1713.69547623,1761.2891296866667,homopoly
129845937,,CCOC(COCCOCCO)(O)OC(=O)C=C,,0,91.5232550208,106.227462642,132.524347403,110.09168835526668,monomer
16205839,,C=CC(=O)OCC(COC1=C(C=CC=C1Br)Br)O,,1,282.911333481,320.910345368,167.080873439,256.9675174293333,homopoly
11211,,C=CC(=O)OCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,1,177.824037947,208.147126637,166.960299044,184.31048787600002,homopoly
81765,,CCCCOCCOCCOC(=O)C=C,,2,407.411987135,399.782755954,405.54422943,404.246324173,homopoly
69286003,,CC1=CC(=C(C=C1)N(C2=CC=C(C=C2)C3=CC=C(C=C3)CCOC(=O)C=C)C4=C(C=C(C=C4C)C)C)C,,1,648.620235171,549.213195486,882.57494361,693.469458089,homopoly
114868,,C=CC(=O)OC1=C(C=C(C2=C1N=CC=C2)Cl)Br,,1,270.093094491,302.495111699,289.395903385,287.32803652499996,homopoly
3023750,,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C,,1,586.553885825,523.818465405,585.426582945,565.2663113916666,homopoly
14693001,,C=CC(=O)OCCOC1CC2CCC1C2,,0,113.909827627,90.5006107984,102.775745403,102.39539460946666,monomer
81490,,CCC(CO)(CO)COC(=O)C=C,,2,336.893829203,342.322149322,323.998481851,334.40482012533334,homopoly
129848039,,C=CC(=O)OC(=O)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])CCO,,0,61.7084948854,160.316732686,199.539659832,140.52162913446668,monomer
13847848,,CC(C)CCCCCCCCCCCCCOC(=O)C=C,,2,642.478243353,640.982550381,660.735500911,648.0654315483334,homopoly
118536003,,CCC(C(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)OC(=O)C=C,,2,808.041160212,866.834930249,878.045383364,850.9738246083333,homopoly
66357,,C=CC(=O)OCCOc1ccccc1,,2,376.857886307,352.097342452,459.003069887,395.9860995486667,homopoly
16206038,,CC(COCC(COCC(C)OC(=O)C=C)OCC(C)O)O,,0,129.299293027,143.050998419,154.563281708,142.30452438466668,monomer
53685801,,CCC=COC(=O)C=C,,2,244.090353513,291.589276888,266.416069407,267.3652332693333,homopoly
23132660,,CC(C)CC1(OCC(O1)COC(=O)C=C)C,,1,227.01084594,203.71634231,211.885998433,214.20439556099998,homopoly
164510984,,C=CC(=O)OC(C)(C)CCc1ccccc1,,0,89.1137813856,126.343512207,127.411190205,114.2894945992,monomer
19098705,,C=CC(=O)OCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,1,230.824755397,201.419709067,219.81000456,217.35148967466668,homopoly
133188422,,C=CC(=O)ON(OC(=O)C=C)OC(=O)C=C,,1,196.05261581,178.284656077,196.14529116,190.160854349,homopoly
58231725,,C=CC(=O)OC1=C(C2=C(C=C1)C=C(C=C2)C3=CC=CC4=C3SC5=CC=CC=C45)C6=CC=CC7=C6SC8=CC=CC=C78,,1,714.876081848,780.793811682,925.298005666,806.989299732,homopoly
22235103,,C=CC(=O)OC1=CC=C(C=C1)C2=CC=C(C=C2)OC(=O)C=C,,0,73.179716707,252.667573186,250.880969645,192.24275317933333,monomer
23070534,,C=CC(=O)OC(CSC1=CC=CC=C1)CSC2=CC=CC=C2,,2,854.750980178,776.102170728,554.057369301,728.3035067356667,homopoly
10130166,,CC(C)(C)NCCOC(=O)C=C,,2,309.668827622,346.682093263,335.769452129,330.7067910046667,homopoly
20243842,,C=CC(=O)OC(C1=CC=CC=C1)[N+](=O)[O-],,2,411.794832646,324.11984983,434.553629657,390.1561040443333,homopoly
102248214,,C=CC(=O)OCC([N+](=O)[O-])(F)F,,0,60.532818581,44.3554256905,71.4671829077,58.78514239306667,monomer
11211,,C=CC(=O)OCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,0,115.526431426,76.3479643179,86.1220945493,92.6654967644,monomer
145796951,,C=CC(=O)OC(O)(CO)C(O)(OC(=O)C=C)OC(=O)C=C,,0,127.440395692,126.917911332,99.1085163559,117.82227445996666,monomer
132277090,,CCN(CC)CC1=C(C(=CC(=C1)C=O)OC)OC(=O)C=C,,0,160.533689909,194.035428919,121.386552477,158.651890435,monomer
11058231,,C=CC(=O)OCCOCCOCCOCCOCCOCCOC(=O)C=C,,2,647.191575184,719.481953422,688.720018621,685.131182409,homopoly
9989898,,C=CC(=O)OC1=CC=CC=C1Cl,,2,316.059224805,342.1167184,414.339504206,357.505149137,homopoly
129866931,,C=CC(=O)OC(O)(OC(=O)C=C)C(O)CO,,2,329.697918944,375.882162469,364.830016033,356.80336581533334,homopoly
19861678,,CCCCOCCOCCOCCOC(=O)C=C,,1,245.383813818,240.730207089,230.093814554,238.73594515366668,homopoly
21649872,,C=CC(=O)OCC1=CC=NC=C1,,1,147.525839971,213.857906394,127.815027921,163.06625809533332,homopoly
19989416,,C=CC(=O)ON1CCOCC1,,2,293.09200134,254.185838391,279.784159726,275.68733315233334,homopoly
129847129,,C=CC(=O)OC1=CC2=C(C=C1)C3(C4=CC=CC=C4C(=O)O3)C5=CC=CC=C5O2,,0,201.664718621,180.537601585,284.483019625,222.22844661033332,monomer
21889445,,C=CC(=O)OC1CC(=O)OC1,,2,231.049871611,248.030200187,287.7147635,255.59827843266666,homopoly
71487920,,CC(C)C1=CC2=C(C=C1)C3(C(=O)C4=CC=CC=C4C3(O2)OC(=O)C=C)O,,1,424.295492309,371.948867596,347.674837857,381.30639925400004,homopoly
19861678,,CCCCOCCOCCOCCOC(=O)C=C,,0,120.8229364,122.256102597,108.311714379,117.13025112533334,monomer
543285,,CCCCCCCCCCCCCC(C)OC(=O)C=C,,1,313.940859747,289.610262205,324.146124549,309.23241550033333,homopoly
17853765,,CCCCCCCC(CC)OC(=O)C=C,,2,432.302259236,464.369752022,456.344514068,451.005508442,homopoly
44717649,,C=CC(=O)OCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,0,115.875607787,120.022367893,135.540318172,123.81276461733334,monomer
12391804,,C=CC(=O)Oc1ccc2ccc(=O)oc2c1,,0,137.703382804,45.5472469449,192.657070085,125.3025666113,monomer
131697901,,C=CC(=O)OC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,,0,111.115294896,42.6414313166,148.539234918,100.76532037686667,monomer
2782282,,C=CC(=O)OC(C)(C)C,,2,237.778761747,258.086418824,239.6641475,245.17644269033335,homopoly
77920,,CC(C)CCOC(=O)C=C,,0,79.7288714807,49.056328927,83.4506819043,70.745294104,monomer
122513490,,C=CC(=O)OCCC(=O)N1C[C@H]2CN(C(=O)[C@H]2C1)C3=CC=CC4=C3C=NN4C5=CC=CC=C5F,,1,640.704542042,578.361535704,313.333945413,510.8000077196666,homopoly
92001635,,C=CC(=O)OC(CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CO,,2,436.576556172,429.01096386,481.655615066,449.0810450326667,homopoly
132275594,,CN(C)CC1=C(C(=CC(=C1)C=O)OC)OC(=O)C=C,,2,622.676575723,516.00422537,576.984259883,571.8883536586667,homopoly
170900921,,C=CC(=O)OCCCCN1C=NC2=C(N=C(N=C21)N)N,,2,552.747750459,413.30585591,619.458423634,528.504010001,homopoly
93359,,C=CC(=O)OCCOC1CC2CC1C3C2C=CC3,,0,139.062536001,93.3689965143,142.226251204,124.88592790643334,monomer
14454815,,C=CC(=O)OC1CCCO1,,2,268.809978522,229.755476094,250.685813631,249.750422749,homopoly
102091248,,CCCCCCOC1=CC=C(C=C1)N=NC2=CC=C(C=C2)OCCCCCCOC(=O)C=C,,1,533.803706548,1043.0329466,307.648412565,628.161688571,homopoly
23635602,,CCCCCCCC1=CC=C(C=C1)OC(=O)C=C,,2,434.355202499,627.739568133,587.716465814,549.9370788153334,homopoly
7636,,CCCCC(CC)COC(=O)C=C,,0,113.119186819,91.2847065995,85.2830958561,96.56232975820001,monomer
11170937,,CC(=C)OC(=O)C=C,,1,103.009901827,111.342449047,113.091470091,109.14794032166667,homopoly
20474861,,CC(C)COC(C)OC(=O)C=C,,2,333.730818973,324.63856965,319.055499586,325.8082960696667,homopoly
81865,,C=CC(=O)OCC(C(F)F)(F)F,,2,215.672374346,217.747407115,222.874770893,218.76485078466666,homopoly
87150,,C=CC(=O)OCCC(C(F)(F)F)(F)F,,2,257.843795266,228.236600466,268.771196845,251.61719752566668,homopoly
585841,,CC1(C2CCC1(C(C2OC(=O)C=C)OCC3=CC=CC=C3)C)C,,0,215.329426235,167.196138162,126.480877696,169.668814031,monomer
11083924,,C=CC(=O)OCCS,,2,221.479664214,217.4567187,219.508158042,219.481513652,homopoly
11959825,,C=CC(=O)OC1CCOC1=O,,1,133.114184643,108.399324612,137.519171464,126.34422690633333,homopoly
75873,,CCCCCCCCCOC(=O)C=C,,1,205.552697543,215.110810587,201.562696027,207.408734719,homopoly
105249,,C=CC(=O)OCCN(CCOC(=O)C=C)C=O,,2,462.556946906,453.970060874,367.735761666,428.08758981533333,homopoly
543931,,C=CC(=O)OCCCC=C1CC1,,2,352.65499339,329.32085355,384.069397051,355.3484146636667,homopoly
3051373,,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2C(=O)COC(=O)C=C)CCC4=CC(=O)CC[C@]34C,,1,413.386517229,445.862908681,401.795474541,420.3483001503334,homopoly
22114509,,CCCC(C)(C)OC(=O)C=C,,1,163.454089195,156.961000049,147.592481087,156.00252344366666,homopoly
21646008,,CCCOOC(=O)C=C,,2,240.056099486,247.948373219,222.522960539,236.842477748,homopoly
16680,,CC(C)(COC(=O)C=C)COC(=O)C=C,,2,380.160611046,406.830708835,416.635900924,401.20907360166666,homopoly
19899675,,CCCC(OC(=O)C=C)Br,,2,272.029441196,299.323766134,311.884702793,294.41263670766665,homopoly
85552495,,COC1=CC=C(C=C1)N=NC2=CC=C(C=C2)OCCOC(=O)C=C,,2,1041.83096736,923.672634419,731.725450111,899.07635063,homopoly
131718422,,C=CC(=O)OC1C[C@H]2CC[C@]1(C)C2(C)C,,2,418.167181437,443.524829427,433.439780698,431.71059718733335,homopoly
21895357,,CCCCOC(=O)CCOC(=O)C=C,,2,344.679729438,352.149607454,399.308084366,365.3791404193333,homopoly
21872246,,C=CC(=O)OCCOC1=CC=CC2=CC=CC=C21,,2,586.103394376,452.609047775,573.183755221,537.2987324573334,homopoly
87149,,C=CC(=O)OCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,1,196.661597684,193.491730144,213.165058072,201.10612863333333,homopoly
22177432,,COC1=CC(=CC=C1)OC(=O)C=C,,0,23.9452041722,140.611538158,117.971315126,94.17601915206666,monomer
118012601,,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C=C,,2,1104.59378591,1093.62596561,1041.67422156,1079.9646576933335,homopoly
22065604,,COCCCOC(=O)C=C,,1,132.19662894,126.331165639,128.140053541,128.88928270666665,homopoly
105448,,CN(CCOC(=O)C=C)S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,,1,251.421689694,302.677284301,248.467938821,267.522304272,homopoly
77066,,C=CC(=O)OCCC1=CC=CC=C1,,1,211.045973928,158.038730905,187.471511314,185.51873871566667,homopoly
168442280,,C=CC(=O)OCCC(=O)N1CCC[C@H](C1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N,,2,1197.3769051,1430.75277134,928.382548841,1185.5040750936666,homopoly
67889,,C=CC(=O)OCC(F)(F)F,,2,184.57503836,179.617805807,185.939674765,183.3775063106667,homopoly
59992627,,C=CC(=O)OCCOCCC(=O)ON1C(=O)CCC1=O,,2,454.841655,485.162643437,479.169923346,473.0580739276667,homopoly
129774010,,C=CC(=O)OC(CCCCCCCCCCCCCCCCCC)C(O)(O)OC(=O)C=C,,1,456.392378327,474.167352254,456.869848958,462.47652651299995,homopoly
21403530,,CCC(=O)OCCOC(=O)C=C,,0,93.9201360878,48.152866648,83.434534569,75.1691791016,monomer
129735866,,C=CC(=O)OC1=C2C=C3C=CC(=N3)C=C4C=CC(=N4)C=C5C=CC(=CC(=C1)N2)N5,,2,1748.57470765,816.046142277,1664.45757925,1409.6928097256666,homopoly
93013,,C[C@]12CC[C@H](C1(C)C)CC2OC(=O)C=C,,1,223.372341536,204.533131984,219.899039564,215.93483769466664,homopoly
88543247,,CC(C)(C)OC(=O)NCCOCCOC(=O)C=C,,0,142.966272907,86.1284411485,114.863627566,114.65278054049999,monomer
544160,,CC1(C2CCC1(C(C2)OC(=O)C=C)C)C,,1,214.068276247,222.468142126,205.937050063,214.15782281199998,homopoly
109856,,CN(CCCCOC(=O)C=C)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,0,147.208293551,153.415443422,168.876602993,156.500113322,monomer
76709,,C=CC(=O)OC1=CC=C(C=C1)O,,1,194.58263862,95.9506593219,210.7235457,167.0856145473,homopoly
70029087,,C=CC(=O)OC1=CC=C(C2=CC=CC=C21)C=NNC(=O)C3=CC(=C(C=C3)O)Cl,,1,275.693961167,595.390002368,605.465437868,492.183133801,homopoly
13225029,,CCC(C)(C)OC(=O)C=C,,2,295.671449323,291.114832564,252.966653464,279.91764511699995,homopoly
44145593,,C=CC(=O)OCC(CO)(CO)COCC(CO)(CO)CO,,2,517.265659382,504.93950442,485.368024881,502.5243962276666,homopoly
69837073,,C=CC(=O)OC1=CC=NN1,,2,284.368868507,157.094267072,301.169055877,247.54406381866667,homopoly
69837073,,C=CC(=O)OC1=CC=NN1,,1,60.2344855193,123.537690376,194.068682353,125.94695274943335,homopoly
105237,,CN(CCOC(=O)C=C)S(=O)(=O)CC(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,1,405.110573728,331.513380455,403.940957858,380.1883040136667,homopoly
129712286,,C=CC(=O)OCCCCCCCCCCCCCCS(=O)(=O)O,,2,684.842155036,676.495639474,624.765310006,662.0343681720001,homopoly
19706376,,C=CC(=O)OC1CCC(CC1)C2=C(C(=CC=C2)F)F,,0,116.603298506,119.64315743,155.9147873,130.720414412,monomer
131697901,,C=CC(=O)OC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,,1,178.067940093,246.423886465,170.172542499,198.22145635233335,homopoly
108956,,C=CC(=O)OCC(CO)(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)COC(=O)C=C,,2,966.79894079,829.77257395,1052.2593913,949.6103020133334,homopoly
2776194,,C=CC(=O)OCCC(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F,,0,108.418725113,79.5451252436,84.0411345182,90.6683282916,monomer
577100,,CC1CCC(C(C1)OC(=O)C=C)C(C)(C)C2=CC=CC=C2,,0,193.007346745,117.226524545,162.8004358,157.67810236333335,monomer
162078,,CCCCCCCCCCCCCCCCCCCCOC(=O)C=C,,1,362.243318944,405.827214787,415.630813815,394.5671158486667,homopoly
10444551,,C=CC(=O)OCCN1C(=O)C2=CC=CC=C2C1=O,,2,447.081522899,530.602731076,472.568791861,483.4176819453334,homopoly
11630244,,CC(C)CCCCCCCCCCOC(=O)C=C,,2,568.594397832,533.706428377,556.886277416,553.062367875,homopoly
109961,,CCN(CCOC(=O)C=C)S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,,2,589.274205166,568.0797623,548.494571429,568.6161796316667,homopoly
59502627,,C=CC(=O)OC1=C2C=CC=CC2=NC3=CC=CC=C31,,1,402.263270534,309.824511375,272.830092768,328.30595822566664,homopoly
22400639,,C=CC(=O)OCC1=C2C=CC=NC2=C(C=C1)O,,1,211.616411079,243.778443979,277.34863705,244.24783070266665,homopoly
20550278,,CCOC(C)OC(=O)C=C,,0,57.4449760577,70.1591394804,67.1393535474,64.91448969516667,monomer
44457096,,CC(=O)OCC([C@@H]1[C@@H]([C@H]2[C@@H](O1)OC(O2)(C)C)OC(=O)C=C)OC(=O)CCC(=O)N[C@H]3C4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,,1,571.35206896,540.545734734,475.351757204,529.083186966,homopoly
13049940,,CC(=O)C1=CC=C(C=C1)OC(=O)C=C,,1,181.656605431,277.622797423,174.421201777,211.233534877,homopoly
76599744,,C=CC(=O)OCC=CC(C(F)(F)F)(C(F)(F)F)F,,1,162.894783504,182.760785165,160.777642489,168.81107038599998,homopoly
58319698,,C=CC(=O)OCCC(=O)ON1C(=O)CCC1=O,,0,103.139480929,82.8704193211,115.570521062,100.52680710403332,monomer
19706372,,C=CC(=O)OC1CCC(CC1)C2=CC=CC=C2,,2,481.190272144,508.423301905,549.917952795,513.1771756146667,homopoly
67921,,CCN(CCOC(=O)C=C)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,0,175.987272789,127.564593294,215.736309929,173.09605867066668,monomer
81862,,CCN(CCOC(=O)C=C)C1=CC(=C(C=C1)N=NC2=CC(=C(C=C2Cl)Cl)Cl)C,,1,560.726002409,622.986005864,426.580453102,536.7641537916667,homopoly
3016467,,COCCOCCOCCOC(=O)C=C,,2,397.453720573,382.20341662,374.059506417,384.57221453666665,homopoly
121005771,,CC1=CC=CC=C1N2CC3=C(C=CC(=C3)OC(=O)C=C)OC2,,2,599.071836088,845.484880984,622.602010949,689.0529093403334,homopoly
54457440,,CC(C)(C)C(OC(=O)C=C)Br,,1,160.310939646,159.918042896,160.824925417,160.35130265300003,homopoly
3014768,,C=CC(=O)OCCN=C=O,,1,121.571425155,100.094092526,112.602955976,111.42282455233332,homopoly
129762053,,C=CC(=O)Oc1nn[nH]n1,,1,110.938247488,106.950907949,110.307745931,109.39896712266666,homopoly
54152861,,C=CC(=O)OCCOCCOCCC#N,,1,184.369470653,196.508931154,181.050450556,187.30961745433333,homopoly
17861479,,C=CC(=O)OC1(CC)CCCC1,,0,95.47580507,74.7996998558,85.4595636668,85.24502286420001,monomer
21987925,,C=CC(=O)OCC1CS1,,1,117.722687209,123.438735941,141.37579357,127.51240557333335,homopoly
11689422,,C=CC(=O)OC[C@@H](C(=O)O)N,,0,46.5374401967,71.5906296119,67.0576270853,61.7285656313,monomer
3022439,,CCCCCCCCCCC(C)COC(=O)C=C,,0,149.249185787,108.971128897,157.63997996,138.62009821466665,monomer
90375204,,CCCCCCCCCCCCSSCCOC(=O)C=C,,1,344.026910006,316.262497965,387.965644245,349.4183507386667,homopoly
154733041,,C=CC(=O)OCCO[N+](=O)[O-],,2,225.169975488,234.467720937,240.951690462,233.529795629,homopoly
129879867,,C=CC(=O)OC1=CC=C(C=C1)N=CC2=CC=C(C=C2)[N+](=O)[O-],,2,750.750478416,891.752599041,538.862867193,727.12198155,homopoly
69233288,,C=CC(=O)OC1=CC(=CC2=C1N(C3=C2C=C(C=C3)Cl)CCO)Cl,,0,232.208621099,44.6726761291,326.224746203,201.0353478103667,monomer
67732070,,C=CC(=O)OCCCCCCCCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C#N,,1,471.767138146,759.892318934,348.474507299,526.7113214596666,homopoly
89485934,,CCC(C)(OC(=O)CCOC(=O)C=C)Br,,1,196.816260433,210.956637649,209.725093597,205.83266389300002,homopoly
129673036,,CCCCCC(O)(OC)OC(=O)C=C,,2,370.46365458,361.909550053,373.925555835,368.76625348933334,homopoly
129851391,,C=CC(=O)OC1=CC(=CC2=C1N(C3=C2C=C(C=C3)I)CCO)I,,2,1086.15735361,454.861918785,1112.60315472,884.5408090383334,homopoly
21888930,,C=CC(=O)OOC1=CC=CC=C1,,2,262.669709701,371.187994477,360.076267595,331.3113239243333,homopoly
129851430,,CC(C1=C(C2=C(C=C1)C3=CC=CC=C3C2)OC(=O)C=C)O,,2,822.529215738,734.264522055,545.49590541,700.763214401,homopoly
129860702,,CCCCCCCCCCCCSC(=S)SC(C)C(=O)OCCOC(=O)C=C,,1,490.787618697,406.602168806,485.55924909,460.9830121976667,homopoly
15722985,,C=CC(=O)OCCCCl,,1,121.442747269,145.747650381,93.5500620147,120.24681988823335,homopoly
86741359,,C=CC(=O)OCCN(CC)CC,,0,88.3711924281,60.5971221169,103.196816817,84.05504378733333,monomer
11689422,,C=CC(=O)OC[C@@H](C(=O)O)N,,2,230.383454048,243.321419315,261.95250596,245.219126441,homopoly
88157728,,C=CC(=O)OC(=O)[C@H](CO)N,,2,270.132083057,212.618556697,263.518843026,248.75649425999998,homopoly
102223599,,C=CC1=C(C=C(C=C1)O)OC(=O)C=C,,2,550.154491812,374.304434855,370.617278144,431.6920682703333,homopoly
86736827,,CCC(C)(NC(=O)NCC)OOC(=O)C=C,,0,109.011679591,107.945169659,95.1063466307,104.02106529356666,monomer
118677,,C=CC(=O)OCCC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,0,167.172547672,144.892066251,168.647002776,160.23720556633336,monomer
163752588,,C=CC(=O)OC1=CC2=C(C=C1)SC(=O)O2,,2,345.38811463,542.54176169,406.069185173,431.33302049766667,homopoly
107300,,C=CC(=O)OCC1CCC=CO1,,1,145.98144017,164.002084004,163.898066048,157.960530074,homopoly
4139468,,C=CC(=O)OC1=CC=CC(=C1)N2CC3=CC=CC=C3C2=O,,2,393.973733538,840.402781415,822.239008425,685.5385077926667,homopoly
20963,,C=CC(=O)OCCBr,,1,129.216364131,113.08833748,92.0629279023,111.45587650443333,homopoly
20077225,,C=CC(=O)OCC(F)F,,0,54.169284949,20.1923450818,64.4179807414,46.259870257399996,monomer
