id_A,id_B,smiles_A,smiles_B,chain_size,xx,yy,zz,static_polarizability,type
21401083,131743680,CC(=C)C(=O)OC(C(CO)O)O,CCO/C=C(\C(=O)C1=NC(=CC=C1)OC)/C(=O)OCC,1,241.527575921,164.886481292,199.409201123,201.941086112,copoly
11030960,22153329,CC(C)(C)OC(=O)/C=C/C1=CN=CC=C1,CCCOC(=O)/C=C/C1=CC=C(C=C1)O,1,229.138968436,216.470116687,192.841848135,212.81697775266665,copoly
136401239,135741242,CCCC(=C(C=NC1=CC=CC(=C1)CO)C(=O)OCC)O,COC(=O)C(=C(C1=CC(=C(C=C1Cl)Cl)F)O)C=NC2=CC=C(C=C2)F,1,418.296737414,324.123300291,309.219208979,350.54641556133333,copoly
91620045,5921043,COC(=O)C(=C)C1=CC(=C(C=C1)Cl)Cl,CCOC(=O)/C(=C/C1=CC=NC=C1)/C#N,1,248.957446382,182.698990975,169.765820364,200.474085907,copoly
131736321,102594551,CC(C)(C)OC(=O)/C=C/C1=C(C=CC(=C1)Cl)C(F)F,COC(=O)/C=C/C1=CC=CC=C1NC(=O)C2=CC=CC=C2,1,351.13588654,372.735880538,135.532068539,286.46794520566664,copoly
21909953,53739964,C=CC(=O)OF,COC(=O)C(=CN1CCCC1)C(=O)C2=CC(=C(C=C2Cl)Cl)F,1,130.027420148,190.902507248,241.161344203,187.36375719966668,copoly
699414,68184384,COC1=CC=C(C=C1)/C=C/C(=O)O,CC1=C2C=CC(=CC2=NN1)/C=C/C(=O)OC,1,173.049862809,260.274100998,211.86521685,215.063060219,copoly
91684763,136403406,COC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=C(C=C2)Cl)I,CCOC(=O)C(=C(C1=C(C(=C(C=C1F)F)F)F)O)C=NC2CC2,1,325.810310022,287.168852639,334.407206413,315.79545635799997,copoly
11608004,18177257,C=CC1=CC=CC=C1OC(=O)C=C,COC(=O)C(=C)CN1C=NC=N1,1,177.356233321,121.235109115,203.78152039,167.45762094199998,copoly
86615046,68191980,CC(=O)OC=C.COC(=O)C=C.C=CO,CCOC(=O)/C=C/C1(CCCCC1)C2=CC=C(C=C2)F,1,217.513913839,247.134362545,242.864307501,235.83752796166667,copoly
164510973,53396099,CC(C)(C)OC(=O)C(=C)C1=CC2=CC=CC=C2N=C1,CCOC(=O)C=CC1=CC=C(O1)C2=CC=C(C=C2)C,1,318.928251365,364.156356623,198.687253598,293.923953862,copoly
68295138,69589135,CCOC(=O)/C=C/C1=CC(=NC=C1)C(F)(F)F,CCOC(=O)C=CC1=CNC(=C1C2=CC=NC=C2)C3=CC=C(C=C3)F,1,268.927304988,372.549383746,244.491904604,295.322864446,copoly
131733907,155289842,CC1=NC(=CC(=N1)Cl)C=CC(=O)OC,C1=CC(=CC(=C1)Cl)C(=N/C=C/C(=O)[O-])N,1,163.657804454,241.338514512,351.354319371,252.11687944566665,copoly
10330602,53486487,COC(=O)/C=C/C1=CC(=C(C=C1)O)C=O,CC1=C(SC=N1)/C=C(\CN2C=NC=N2)/C(=O)OC,1,262.416977818,141.765441582,272.948480928,225.71030010933336,copoly
167712969,164510977,CC1=C(C=C(C=C1)/C=C/C(=O)OC)C=O,CC(C)(C)OC(=O)C(=C)C1=C(SC=C1)C=O,1,181.445648037,286.293930981,226.334914676,231.35816456466668,copoly
138393145,91684832,CCOC(=O)C=CC1=CC(=C(C(=C1)F)I)F,CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=C(C=C(C=C2)F)Cl)I,1,267.203373868,321.801984506,338.909813922,309.305057432,copoly
11218397,68295293,CCOC(=O)/C=C/C1=CC=CC2=CC=CC=C21,COC(=O)/C=C/C1=CN(N=C1)CCOC2=CC=CC=C2,1,195.80334133,394.668689352,232.18277533,274.21826867066665,copoly
223953,69174523,CCC(C)(C)C1CCC(CC1)OC(=O)C=C,CCOC(=O)C(=CN(C)C)C1=CC(=NO1)C,1,198.893006837,288.846737647,201.623470987,229.78773849033334,copoly
24851557,137332437,CCOC(=O)/C=C/C1=CC=CC=C1I,COC(=O)C=CC1=CC(=C(C=C1[N+](=O)[O-])F)Br,1,232.783448612,280.586616934,179.105444804,230.82517011666664,copoly
53438539,762715,CCOC(=O)C=CC1=CN=CN=C1,CCOC(=O)/C(=C/C1=CC=CC=N1)/C#N,1,195.418570702,144.04947732,223.87405273,187.78070025066665,copoly
10965668,23635725,CC1=CC=CC=C1/C(=C\OC)/C(=O)OC,CCCCCOC(=O)C1=CC=C(C=C1)OC(=O)C=C,1,264.603351219,213.392102404,281.435496454,253.1436500256667,copoly
145706269,129653916,CC1=C(SC=C1)C=C(C)C(=O)OC,C=CC(=O)OOC(=O)C1=CS1=O,1,221.834703464,195.193756613,116.796417429,177.94162583533333,copoly
223953,82347,CCC(C)(C)C1CCC(CC1)OC(=O)C=C,C=CC(=O)OCCCCCCO,1,238.90252616,176.94670883,184.95523269,200.26815589333333,copoly
131724059,118188762,CCOC(=O)C=CC1=CC=C(C2=CC=CC=C12)C=O,CCOC(=O)/C=C/C1=C(C2=C(C=C1)N(N=N2)C)C,1,273.384878946,293.352873261,252.406012504,273.04792157033336,copoly
17841663,36484045,C=CC(=O)OC12CCC(C1)C=C2,COC1=C(C=CC(=C1)/C=C/C(=O)OC)OCC2=CC=CC=C2F,1,288.977648876,209.555040348,267.41320473,255.31529798466667,copoly
137047,53436938,CCOC(=O)C=C(C(F)(F)F)C(F)(F)F,COC(=O)C=CC1=CC=C(O1)C(=O)OC,1,171.362118983,168.679706528,136.896326229,158.97938391333332,copoly
7294,118274619,COC(=O)C=C,C1=CC(=CC=C1/C=C/C(=O)OC2=CC=C(C=C2)O)C#N,1,199.604865516,155.417500229,203.68479319,186.23571964500002,copoly
11241289,13317299,CCOC1=NOC(=C1/C=C/C(=O)OC)C,CCOC(=O)/C=C/C1=CC(=C(C=C1[N+](=O)[O-])OC)OC,1,235.427170283,249.165333859,229.203428213,237.93197745166665,copoly
21909953,68295293,C=CC(=O)OF,COC(=O)/C=C/C1=CN(N=C1)CCOC2=CC=CC=C2,1,148.603986098,160.028917941,202.914043027,170.515649022,copoly
10654569,102136602,COC(=O)/C=C\C1=CN=CC=C1,C=C(CCl)C(=O)OCC#C,1,170.814330021,133.199970892,128.62606132,144.21345407766668,copoly
162070,15208801,CCC(C)COC(=O)C=C,C=CC(=O)OCCCN=C=O,1,154.741646386,113.52145771,149.850378352,139.371160816,copoly
89843276,710526,CCOC(=O)/C=C/C1=CC2=C(C=C1)N=C(N(C2=O)C3=CC=CC=C3)C,COC(=O)/C(=C/C1=CC=C(O1)C2=CC=C(C=C2)S(=O)(=O)N)/C#N,1,494.768434303,425.573731939,246.968545982,389.1035707413334,copoly
766745,57636644,COC1=C(C=C(C=C1)/C=C/C(=O)OC)OC,CCOC(=O)/C=C/C1=C(C=C(C=C1F)OC)F,1,274.764753782,212.720184943,164.437704466,217.30754773033334,copoly
82347,21107276,C=CC(=O)OCCCCCCO,CCOC(=O)/C=C/C1=CC=C(C=C1)I,1,226.635071025,141.236954926,227.449957371,198.44066110733334,copoly
21976233,19979416,CC(=C)C(=O)[O-].C=CC(=O)[O-].C(C(CO)O)O,CC1(CC(CC(N1OC)(C)C)OC(=O)C=C)C,1,251.054361582,214.083729261,201.811855458,222.31664876699998,copoly
942875,118526293,COC(=O)/C(=C/C1=CC=C(O1)C2=CC=C(C=C2)SC(F)F)/C#N,CC(C)(C)OC(=O)/C=C/C1=CN=C(C=C1C(=O)/C(=N/N)/Cl)Cl,1,350.327771249,307.466992881,359.881420149,339.22539475966664,copoly
91687047,5388587,C=CCOC(=O)/C=C/C1=CC(=C(C(=C1)Cl)Cl)[N+](=O)[O-],CCOC(=O)/C(=C\C1=CC(=CC=C1)C#N)/P(=O)(OCC)OCC,1,390.025212799,245.861685787,285.845221632,307.2440400726666,copoly
136398330,760036,CCOC(=O)/C(=C/C1=C(C=CC=N1)[N+](=O)[O-])/O,CCN1C2=CC=CC=C2C(=C1OCC)/C=C(\C#N)/C(=O)OCC,1,242.468383921,294.111917357,297.287044169,277.9557818156666,copoly
68422741,138393145,C=CC(=O)ON1CCCC1,CCOC(=O)C=CC1=CC(=C(C(=C1)F)I)F,1,246.907878259,174.046715706,132.525967485,184.49352048333333,copoly
733990,5386769,COC(=O)/C(=C/C1=CC=C(C=C1)O)/C#N,COC(=O)/C(=C/SC1=CC=CC=C1)/C=O,1,215.254909489,211.997728789,207.692552298,211.64839685866664,copoly
46318141,6027317,COC(=O)/C=C/C1=C(N=C(C=C1)N2CCCC2)F,CCOC(=O)/C(=C\C1=CC=CC=C1[N+](=O)[O-])/C(=O)C2=CC=CC=C2,1,302.436375365,321.694514467,272.017398526,298.7160961193333,copoly
11816169,18366398,CC(C1=CC=CC=C1)OC(=O)C=C,C=CC(=O)OI,1,120.692303967,181.107867218,127.115377967,142.97184971733336,copoly
5369605,5305277,CCOC(=O)/C=C/C(=O)C1=CC=CC=C1,COC(=O)/C=C/C1=CC=C(C=C1)S(=O)(=O)N2CCOCC2,1,293.476302665,236.08982442,255.312753838,261.626293641,copoly
11423929,17386504,COC(=O)/C=C/C1=CC(=O)CCC1,COC(=O)/C(=C\C1=CC=CC=C1F)/C#N,1,144.329902023,225.449579666,184.587768099,184.78908326266665,copoly
724696,45050938,COC1=C(C=CC(=C1)/C=C/[N+](=O)[O-])OC(=O)/C=C/C2=CC=C(C=C2)F,CCOC(=O)/C(=C/C1=CC=C(O1)C2=C(C=CC(=C2)C)OC)/C#N,1,321.445931634,328.250986372,444.476359133,364.724425713,copoly
11241289,86671497,CCOC1=NOC(=C1/C=C/C(=O)OC)C,CCOC(=O)/C=C/C1=CSC=C1C2=C(C=C(C=C2)C#N)C,1,201.403052416,335.427753746,236.549027245,257.7932778023333,copoly
10154104,121743,C=CC(=O)OCCOC=C,C=CC(=O)OCCOC(=O)C1=CC=CC=C1C(=O)O,1,157.031848933,204.480230239,200.07674247,187.19627388066667,copoly
5467926,86756177,COC(=O)/C(=C\C1=CC=CO1)/P(=O)(OC)OC,CC(C)(C)C1=CC=C(C=C1)C2=CC=C(S2)/C=C/C(=O)OC,1,415.146739755,216.618673704,291.99077146,307.9187283063333,copoly
53436938,70515126,COC(=O)C=CC1=CC=C(O1)C(=O)OC,CCOC(=O)C(=CNC1=C(C=CC=N1)Cl)C#N,1,182.365105711,214.859940434,233.739701933,210.32158269266665,copoly
223954,53486490,CCCCN(CCCC)CCCOC(=O)C=C,COC(=O)/C(=C/C1=CC=C(C=C1)F)/CN2C=NC=N2,1,242.484227665,285.635704345,225.4420822,251.18733806999998,copoly
14657507,91684599,C=CC(=O)OCCOC1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,CCOC(=O)/C=C/C1=CC=C(C=C1)OCC2=CN=CC=C2,1,310.198139367,203.472072837,287.347076439,267.005762881,copoly
68458630,10330602,CCOC(=O)C(=CC1=CC=CC=N1)C,COC(=O)/C=C/C1=CC(=C(C=C1)O)C=O,1,156.992259209,226.447355564,212.662198604,198.700604459,copoly
146014315,75466392,C=CC(=O)OC(C(F)(F)F)(C(F)(F)F)C(Cl)(Cl)Cl,CN(C)/C=C(\C(=O)OC)/S(=O)(=O)C1=CC=C(C=C1)Cl,1,247.176840356,185.129871074,271.556792316,234.62116791533333,copoly
61249,11423929,CC(COC(=O)C=C)O,COC(=O)/C=C/C1=CC(=O)CCC1,1,158.725970395,124.864604489,158.956261965,147.515612283,copoly
44517075,5314584,CC1=CC(=C(N=C1)Cl)/C=C/C(=O)OC,COC(=O)/C=C\C1=CC(=CC=C1)C(F)(F)F,1,194.28650744,149.925334793,212.787638497,185.66649357666665,copoly
62012,598431,CCCCCCCCC(C)OC(=O)C=C,CCOC(=O)C(=CC1=CC=CC=C1C)C#N,1,246.632443945,253.867675101,174.496575124,224.99889805666666,copoly
53724509,5388587,CCOC(=O)C=CC1=CN(N=C1)C,CCOC(=O)/C(=C\C1=CC(=CC=C1)C#N)/P(=O)(OCC)OCC,1,296.057568204,228.082356678,222.574587295,248.90483739233335,copoly
20669687,180301,CN(C)CC(=C)C(=O)OC,CCOC=C(C(=O)OCC)C(F)(F)F,1,147.301827387,139.736457805,133.535040387,140.19110852633332,copoly
12699265,138393145,CC(=O)N1C=C(C2=CC=CC=C21)/C=C/C(=O)OC,CCOC(=O)C=CC1=CC(=C(C(=C1)F)I)F,1,279.563693355,294.740868153,177.133319736,250.479293748,copoly
59327067,5376018,COC(=O)/C=C/C1=C(N=CC=C1)F,CCOC(=O)/C(=C/C1=CC=C(C=C1)F)/F,1,193.765785075,204.158358366,132.727596538,176.88391332633333,copoly
15746738,201471,CCOC(=O)C(=C(C)C)N,CCOC(=O)C=CC1=CC=C(C=C1)Cl,1,139.225381771,200.390350617,179.377289472,172.99767395333333,copoly
68412458,11492219,C=CC(=O)OC1=C2C(=C(C=C1)Cl)C=CC=N2,CC(C)(C)OC(=O)NCCOC(=O)C=C,1,256.281253736,249.534092897,145.047242953,216.95419652866667,copoly
13546469,5352910,CCOC(=O)/C=C/C1=C(C=CN=C1)N,COC(=O)/C=C/C1=CC(=CC=C1)O,1,193.659158572,173.214778729,181.929112485,182.93434992866665,copoly
122715426,91684818,CCOC(=O)/C=C(/C1=CC=CC=C1C)\O,C=CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC(=C(C=C2)Cl)Cl)Cl,1,306.909124787,333.714437473,250.72459033,297.1160508633333,copoly
138110522,136404533,CCOC(=O)C=COCC(=O)OCC1=CC=CC=C1,CCOC(=O)C(=C(C1=C(C(=C(C=C1F)Cl)F)Cl)O)C=NC2CC2,1,396.860127813,286.359948881,192.66220046,291.96075905133335,copoly
13369430,2066741,CCOC(=O)/C=C/C1=CC(=NC=C1)C,CCCCCCOC(=O)/C=C/C1=C(NC(=O)NC1=O)C,1,247.499465135,227.686782755,231.158803127,235.44835033900003,copoly
138393145,137178945,CCOC(=O)C=CC1=CC(=C(C(=C1)F)I)F,CCOC(=O)C(=C(C1=C(N=CC=C1)Cl)O)C=NC2=CC(=CC=C2)Br,1,365.684706727,255.022655017,335.778052287,318.82847134366665,copoly
180301,733990,CCOC=C(C(=O)OCC)C(F)(F)F,COC(=O)/C(=C/C1=CC=C(C=C1)O)/C#N,1,134.914581344,174.689572948,206.09885794,171.90100407733334,copoly
6581,86696656,C=CC(=O)O,CCOC(=O)/C=C/C1=CC(=C(C=C1)Cl)F,1,119.128657558,127.585619226,147.945358335,131.55321170633331,copoly
165738,14552133,CC(C)CC=C(C)C(=O)O,CC1=CC=CC=C1C(=C)C(=O)OC,1,160.63974806,191.256104522,137.558554364,163.15146898199998,copoly
66725972,129875951,CCOC(=O)C(=CN(C)C)N1C=C(N=N1)C#N,COCCCN1CC2=C(C1/C=C/C(=O)OC)C(=CC=C2)[N+](=O)[O-],1,286.791982133,191.716590604,326.743001033,268.4171912566667,copoly
10943999,102594551,CC(C)OC1=CC=C(C=C1)/C=C/C(=O)OC,COC(=O)/C=C/C1=CC=CC=C1NC(=O)C2=CC=CC=C2,1,287.401073636,231.970047239,319.172647627,279.51458950066666,copoly
29854,10611340,CC1(CO1)COC(=O)C=C,CCOC(=O)/C=C/C1=CC2=C(C=C(C=C2)O)OC1=O,1,106.52384503,207.165374838,278.841163035,197.51012763433334,copoly
146014999,6443010,COC(=O)/C=C/C1=CC=C(O1)CO,COC1=CC(=C(C=C1)OC)/C=C/C(=O)OC,1,200.8440453,181.450031036,220.566200201,200.95342551233333,copoly
102594551,68338066,COC(=O)/C=C/C1=CC=CC=C1NC(=O)C2=CC=CC=C2,CC(C)(C)OC(=O)/C=C/C1=CC2=C(NC(=O)N2)N=C1,1,254.865944413,374.612965041,211.71299751,280.39730232133337,copoly
11240788,11736355,COC(=O)/C=C/C1=CC=CC=C1N,COC(=O)/C=C/C1=CC=C(C=C1)C(F)(F)F,1,210.957402218,163.73190211,186.195846632,186.9617169866667,copoly
44607784,91684690,C=CC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13,COC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC(=CC=C2)F)Cl,1,321.900668991,313.042362932,316.779362936,317.24079828633336,copoly
169408931,136404533,CCOC(=O)/C=C/[C@]12C=CC(C[C@]1(CC(=O)O2)C)C,CCOC(=O)C(=C(C1=C(C(=C(C=C1F)Cl)F)Cl)O)C=NC2CC2,1,341.494461133,247.512227351,290.838069738,293.281586074,copoly
129808889,6027317,C=CC(=O)OCC([N+](=O)[O-])[N+](=O)[O-],CCOC(=O)/C(=C\C1=CC=CC=C1[N+](=O)[O-])/C(=O)C2=CC=CC=C2,1,267.716789074,240.367359973,224.154529613,244.07955955333333,copoly
68422741,2165079,C=CC(=O)ON1CCCC1,CC(C)C1=NN=C(S1)NC(=O)COC(=O)/C=C/C2=CC=C(C=C2)[N+](=O)[O-],1,305.430459758,214.027384962,252.160524402,257.2061230406667,copoly
22153329,66726233,CCCOC(=O)/C=C/C1=CC=C(C=C1)O,CCOC(=O)C(=CN(C)C)N1C=CN=N1,1,205.65363003,185.974383727,218.304631438,203.31088173166665,copoly
129681856,36484045,C=CC(=O)OC1=C(C=CC(=C1)N)C(=N)N,COC1=C(C=CC(=C1)/C=C/C(=O)OC)OCC2=CC=CC=C2F,1,258.661213929,354.568859692,213.187662048,275.4725785563333,copoly
91675624,91684767,CC1=C(C=CC(=C1)C2=CC=C(O2)/C=C/C(=O)OC)Br,C#CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=C(C=C2)Cl)Br,1,350.809363675,317.170443852,375.341183886,347.77366380433335,copoly
161596,97687,C=CC(=O)[O-].[NH4+],C=CC(=O)OC1=CC=C(C=C1)[N+](=O)[O-],1,158.16872814,115.667291198,124.106401068,132.64747346866667,copoly
11790837,68191980,CC1=CC=C(C=C1)[S@](=O)/C=C/C(=O)OC,CCOC(=O)/C=C/C1(CCCCC1)C2=CC=C(C=C2)F,1,206.73104757,310.261789898,292.349506495,269.780781321,copoly
58710467,169408933,CCOC(=O)/C=C/C1=C(N=CN=C1Cl)N,C[C@@]12CCC=C[C@@]1(OC(=O)C2)/C=C/C(=O)OC,1,234.310278622,228.15589361,168.271803484,210.2459919053333,copoly
91685144,710526,CCOC(=O)/C=C/C1=CC(=C(C(=C1)I)OCC2=CC=C(C=C2)Cl)OC,COC(=O)/C(=C/C1=CC=C(O1)C2=CC=C(C=C2)S(=O)(=O)N)/C#N,1,397.821766361,362.880264071,418.200970942,392.96766712466666,copoly
91684765,2066741,C=CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=C(C=C2)Cl)I,CCCCCCOC(=O)/C=C/C1=C(NC(=O)NC1=O)C,1,294.589466515,386.524528885,293.722644181,324.94554652700003,copoly
7124509,102231056,C1=CC(=CC=C1/C=C/C(=O)OC2=C(C=C(C=C2)Cl)Cl)Br,CC1(COC2=C1C=C(C=C2)/C=C/C(=O)OC(C)(C)C)CI,1,385.168734694,304.576024165,331.746057856,340.49693890500004,copoly
53396099,131726680,CCOC(=O)C=CC1=CC=C(O1)C2=CC=C(C=C2)C,CC1=C(SC=C1)/C=C(/C(=O)OC)\NC(=O)OCC2=CC=CC=C2,1,380.702526249,224.681001727,343.652740219,316.3454227316667,copoly
129824056,11816169,C=CC(=O)OC1=CC2=C(C=C1)C=C2,CC(C1=CC=CC=C1)OC(=O)C=C,1,239.534684268,227.744950509,112.284809907,193.18814822800002,copoly
169408933,67499726,C[C@@]12CCC=C[C@@]1(OC(=O)C2)/C=C/C(=O)OC,CCOC(=O)C=CC1=C(C=CC(=C1)F)OC,1,229.62958817,259.419967034,167.882860696,218.97747196666668,copoly
132494002,91686126,CC1(COC2=C1C=C(C=C2)/C=C/C(=O)OC)CI,CCOC(=O)/C=C/C1=CC(=C(C(=C1)Br)OCC2=C(C=C(C=C2)Cl)Cl)Cl,1,437.236818279,322.503517171,267.044718732,342.26168472733326,copoly
11790837,91684690,CC1=CC=C(C=C1)[S@](=O)/C=C/C(=O)OC,COC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC(=CC=C2)F)Cl,1,308.00650701,361.96521637,151.991655704,273.987793028,copoly
129681856,91684777,C=CC(=O)OC1=C(C=CC(=C1)N)C(=N)N,C=CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=C(C=C(C=C2)Cl)Cl)Cl,1,304.850117301,358.984112798,236.674738748,300.16965628233334,copoly
91684777,54479989,C=CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=C(C=C(C=C2)Cl)Cl)Cl,CCOC(=O)C=CC1=C(C=NN1C2=C(C(=C(C=C2)Cl)Cl)Cl)C#N,1,421.264015204,314.237450386,331.241590398,355.5810186626666,copoly
17841663,146014315,C=CC(=O)OC12CCC(C1)C=C2,C=CC(=O)OC(C(F)(F)F)(C(F)(F)F)C(Cl)(Cl)Cl,1,160.259305631,146.152696562,207.172751775,171.19491798933333,copoly
15746738,91620045,CCOC(=O)C(=C(C)C)N,COC(=O)C(=C)C1=CC(=C(C=C1)Cl)Cl,1,129.664470539,188.380326003,205.264891365,174.43656263566666,copoly
73357467,97034323,CCOC(=O)/C=C/C1=CC2=C(C=C1)NC=C2,CC(=O)NCCOC1=C(C=C(C=C1)/C=C/C(=O)OC)OC,1,211.048130628,284.333315956,290.226723802,261.8693901286667,copoly
169408933,708094,C[C@@]12CCC=C[C@@]1(OC(=O)C2)/C=C/C(=O)OC,COC(=O)C(=CC1=CC=CC2=CC=CC=C21)C#N,1,261.26683184,214.523708055,273.547621157,249.77938701733333,copoly
57473437,53337296,COC1=CC=CC(=C1)C(=C)C(=O)OC,CCOC(=O)/C(=C\NC1=CC=C(C=C1)C)/S(=O)(=O)C2=C(C=C(C(=C2)F)F)F,1,216.34686165,342.748618797,333.397218001,297.49756614933335,copoly
5314446,14399720,COC(=O)/C=C/C1=CC(=C(C=C1)Cl)Cl,COC1=CC=C(C=C1)N=NC(=C(Cl)Cl)C(=O)OC,1,246.710727786,277.857976636,270.242373504,264.93702597533337,copoly
73357467,36484045,CCOC(=O)/C=C/C1=CC2=C(C=C1)NC=C2,COC1=C(C=CC(=C1)/C=C/C(=O)OC)OCC2=CC=CC=C2F,1,301.857281153,221.566693228,307.905183292,277.10971922433333,copoly
91684950,131726680,COC1=C(C(=CC(=C1)/C=C/C(=O)OCC#C)I)OCC2=CC=CC=C2,CC1=C(SC=C1)/C=C(/C(=O)OC)\NC(=O)OCC2=CC=CC=C2,1,343.887856935,373.837465091,363.114910193,360.2800774063333,copoly
138393145,91684689,CCOC(=O)C=CC1=CC(=C(C(=C1)F)I)F,CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC(=CC=C2)F)Cl,1,296.857109601,265.382410059,272.96600678,278.4018421466667,copoly
66522962,6148861,COC(=O)/C=C/C1=CC=C(O1)C2=C(C(=CC=C2)Cl)Cl,CCN(CC)/C(=C/C1=CC=C(C=C1)Cl)/C(=O)OCC,1,360.814382745,246.844065949,300.960718036,302.8730555766667,copoly
20566720,17245066,C=CC(=O)OCCCOC1=CC=C(C=C1)O,CC1=CC=CC=C1COC2=CC=C(C=C2)/C=C/C(=O)OC,1,217.861255869,286.823353316,281.970247304,262.2182854963333,copoly
23688,118274619,CCCCOCCOC(=O)C=C,C1=CC(=CC=C1/C=C/C(=O)OC2=CC=C(C=C2)O)C#N,1,247.53784739,206.190850728,253.410331174,235.71300976400002,copoly
29854,168438464,CC1(CO1)COC(=O)C=C,CNC1=C(C=CC(=C1)/C=C/C(=O)OC)[N+](=O)[O-],1,202.060586304,131.040034913,211.802976692,181.63453263633335,copoly
21496309,89843276,C=CC(=O)OCC1=CC=CS1,CCOC(=O)/C=C/C1=CC2=C(C=C1)N=C(N(C2=O)C3=CC=CC=C3)C,1,211.723424303,350.743757967,306.574492829,289.68055836633334,copoly
129773825,135893373,C=CC(=O)OCC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,CCOC(=O)C(=C(C1=CC(=C(C=C1Cl)Cl)F)O)C=NC2CC2,1,257.829665206,259.952712937,439.08418979,318.9555226443333,copoly
110651,136376020,CCC(COC(=O)C=C)[N+](=O)[O-],CCOC(=O)C(=C(C1=CC(=C(C(=C1F)OC)F)F)O)C=N[C@@H]2C[C@@H]2F,1,245.799256829,255.990998365,188.990144953,230.26013338233335,copoly
12548522,67499726,CC(=O)CCC(=C)C(=O)OC,CCOC(=O)C=CC1=C(C=CC(=C1)F)OC,1,207.807787704,139.752954106,190.052683356,179.20447505533332,copoly
67889,18177257,C=CC(=O)OCC(F)(F)F,COC(=O)C(=C)CN1C=NC=N1,1,99.0867256208,124.661295486,135.502306275,119.75010912726667,copoly
10241458,129808889,C=CC(=O)OC1=CC(=CC=C1)Cl,C=CC(=O)OCC([N+](=O)[O-])[N+](=O)[O-],1,141.372057291,170.626541722,164.170883233,158.7231607486667,copoly
18546000,68295138,C=CC(=O)OC1=CC=C(C=C1)F,CCOC(=O)/C=C/C1=CC(=NC=C1)C(F)(F)F,1,156.103730185,256.018347367,131.103556264,181.07521127199996,copoly
53396359,53337296,CCOC(=O)C=C(N)NC1=CC=C(C=C1)C.Cl,CCOC(=O)/C(=C\NC1=CC=C(C=C1)C)/S(=O)(=O)C2=C(C=C(C(=C2)F)F)F,1,240.907778928,439.006034645,295.182042305,325.0319519593333,copoly
10965668,915032,CC1=CC=CC=C1/C(=C\OC)/C(=O)OC,CC1=C(C(=NC(=N1)N)N)/C=C/C(=O)OC(C)(C)C,1,225.251165048,220.911320765,247.917168441,231.3598847513333,copoly
15722985,11240788,C=CC(=O)OCCCCl,COC(=O)/C=C/C1=CC=CC=C1N,1,141.581263312,183.66881772,145.429557009,156.89321268033333,copoly
11310219,129773825,CCOC(=O)/C=C/C1=CC(=CC=C1)C=O,C=CC(=O)OCC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,1,182.495239675,301.493511714,283.253525444,255.747425611,copoly
168480052,45923553,CCOC(=O)C=CC1=CC=C(O1)C2=CC=CS2,CC1=CC(=C(C=C1Cl)C2=CC=C(O2)/C=C/C(=O)OC)[N+](=O)[O-],1,385.882714079,300.049943806,256.589082532,314.17391347233337,copoly
53401889,5373048,CCOC(=O)C=C(C1CC1)N,CCOC(=O)/C=C/C1=CC(=CC=C1)F,1,196.013036761,155.545406751,157.137623413,169.56535564166666,copoly
69589135,710526,CCOC(=O)C=CC1=CNC(=C1C2=CC=NC=C2)C3=CC=C(C=C3)F,COC(=O)/C(=C/C1=CC=C(O1)C2=CC=C(C=C2)S(=O)(=O)N)/C#N,1,336.837597692,388.606456184,400.655464209,375.36650602833333,copoly
169432231,760036,CC1=CC(=CC(=C1/C=C/C(=O)OC(C)(C)C)OC)C#N,CCN1C2=CC=CC=C2C(=C1OCC)/C=C(\C#N)/C(=O)OCC,1,339.247208914,282.868981552,346.912060912,323.009417126,copoly
68295138,68649265,CCOC(=O)/C=C/C1=CC(=NC=C1)C(F)(F)F,CC1=C(C=CC(=C1)C=CC(=O)OC(C)(C)C)C#N,1,241.248003145,276.920462619,178.626363378,232.26494304733333,copoly
12157873,129713595,CCOC(=O)/C=C/C1=C(C=CC(=C1)OC)OC,COC(=O)/C=C\C1=C(C=C(C=C1)Cl)CCl,1,276.315628378,271.486679275,156.921986083,234.908097912,copoly
91684772,118526293,CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=C(C=C2)Cl)Cl,CC(C)(C)OC(=O)/C=C/C1=CN=C(C=C1C(=O)/C(=N/N)/Cl)Cl,1,354.684621151,369.016078919,264.348811536,329.34983720200006,copoly
161596,53395016,C=CC(=O)[O-].[NH4+],COC(=O)C=CC1=CN=CN=C1,1,85.4768114126,117.114354728,123.308239026,108.63313505553333,copoly
