id_A,id_B,smiles_A,smiles_B,chain_size,xx,yy,zz,static_polarizability,type,static_polarizability_original
13323808,20140283,C=CC(=O)ON,C=CC(=O)OCc1ccc(C(F)(F)F)cc1,1,152.062124466,95.655104848,127.087216227,0.35073741718071594,copoly,124.93481518033332
87489581,69736699,C=CC(=O)OC(Cl)Cl,C=CC(=O)Oc1ccc2cccc(O)c2n1,1,110.788185205,193.258029867,225.861000737,0.694920166891452,copoly,176.63573860300002
543682,13932179,C=CC(=O)OCCl,C=CC(=O)OCCC(C)O,1,101.64968353,105.948058986,121.778001962,0.24992828772007825,copoly,109.791914826
13550,12141271,C=CC(=O)OCCC,C=CC(=O)OC/C=C/CCC,1,102.281568633,148.198842304,155.848525922,0.42069223543646705,copoly,135.442978953
17768051,2778248,C=CC(=O)On1cccn1,C=CC(=O)OC(C)(C(F)(F)F)C(F)(F)F,1,143.154226481,141.066293798,87.9929335219,0.3449878444294069,copoly,124.07115126696664
162070,19050546,C=CC(=O)OCC(C)CC,C=CC(=O)Oc1c(Cl)cc(Cl)cc1Cl,1,109.139414999,242.588547679,203.511979563,0.7511350715380292,copoly,185.079980747
57119052,19050546,C=CC(=O)OS(C)(=O)=O,C=CC(=O)Oc1c(Cl)cc(Cl)cc1Cl,1,107.907575246,212.389769035,187.445757061,0.6457366104083899,copoly,169.24770044733333
15208801,44607791,C=CC(=O)OCCCN=C=O,C=CC(=O)OCc1cccc(I)c1,1,207.4276871,134.859770867,162.977379684,0.6402371882497604,copoly,168.42161255033332
13323808,75588,C=CC(=O)ON,C=CC(=O)OCCCCO,1,114.637532851,98.0571932697,79.1007597854,0.16653534310814333,copoly,97.2651619687
6581,83092,C=CC(=O)O,C=CC(=O)OC(F)(C(F)(F)F)C(F)(F)F,1,93.3846961347,83.3713133056,70.505863132,0.06771246931099939,copoly,82.42062419076666
133083453,21496309,C=CC(=O)OC1CN1,C=CC(=O)OCc1cccs1,1,134.666174681,120.037806091,132.330021984,0.3778755696632955,copoly,129.011334252
543932,129847753,C=CC(=O)OCCC1CC1=C,C=CC(=O)Oc1cn(C)nc1C,1,186.806525508,128.444225996,172.031122437,0.6003318668492363,copoly,162.42729131366664
86713021,131740479,C=CC(=O)OCCSSCCO,C=CC(=O)OCCOCCN,1,170.888508966,163.67833586,148.091725695,0.5900724673485498,copoly,160.88619017366668
129875431,19098703,C=CC(=O)ONCc1ccc[nH]1,C=CC(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,1,130.527849901,156.746800698,125.476676808,0.43494392181645514,copoly,137.58377580233332
75617,11275754,C=CC(=O)OCc1ccccc1,C=CC(=O)OCc1ccc2c(c1)OCO2,1,214.895696983,184.432828685,163.72970422,0.7684843409013313,copoly,187.68607662933331
90732367,22728778,C=CC(=O)Oc1c(C)cccc1C,C=CC(=O)OCCN1C(=O)CCC1=O,1,208.148459222,170.565127485,159.643805261,0.7136716363907993,copoly,179.45246398933332
85617,19050546,C=CC(=O)OC1CCCC1,C=CC(=O)Oc1c(Cl)cc(Cl)cc1Cl,1,110.143362877,207.244231126,225.677396138,0.7241180912214689,copoly,181.0216633803333
11816169,22728778,C=CC(=O)OC(C)c1ccccc1,C=CC(=O)OCCN1C(=O)CCC1=O,1,227.839152144,138.282235869,170.882910032,0.7106690363325907,copoly,179.00143268166667
57276811,76709,C=CC(=O)OCCNCCO,C=CC(=O)Oc1ccc(O)cc1,1,158.592123602,95.7750603391,203.478891003,0.5350119875125885,copoly,152.6153583147
18469777,3016480,C=CC(=O)OOC,C=CC(=O)OCc1ccccc1[N+](=O)[O-],1,167.06031026,90.1501555257,171.535215445,0.47043639348137445,copoly,142.91522707689998
6581,129858029,C=CC(=O)O,C=CC(=O)ON=[N+]=[N-],1,57.2576403957,71.4263165506,98.8834757977,0.024009275342223413,copoly,75.85581091466668
133083453,19779557,C=CC(=O)OC1CN1,C=CC(=O)Oc1cccs1,1,104.275378403,144.989982987,126.695411304,0.35330337946750856,copoly,125.32025756466668
129677092,20140283,C=CC(=O)OCC[c-]1cccc1,C=CC(=O)OCc1ccc(C(F)(F)F)cc1,1,130.091112527,177.223553356,229.539863854,0.7103366910883511,copoly,178.95150991233334
112001,18546000,C=CC(=O)OCC(O)CO,C=CC(=O)Oc1ccc(F)cc1,1,152.050976489,118.332250493,147.767247472,0.44692496685851446,copoly,139.38349148466668
19899675,4200359,C=CC(=O)OC(Br)CCC,C=CC(=O)OCCCCBr,1,147.006340805,154.185461143,132.89895187,0.4822974439147205,copoly,144.69691793933336
15458,59502637,C=CC(=O)OC(C)(C)C,C=CC(=O)Oc1nc2ccccc2[nH]1,1,119.319339155,137.422524472,234.743170832,0.6096589429682584,copoly,163.82834481966665
57119052,86736826,C=CC(=O)OS(C)(=O)=O,C=CC(=O)OOC(C)(N)CC,1,138.034394709,105.385802183,145.111986585,0.3812001264022009,copoly,129.51072782566666
17768051,2775925,C=CC(=O)On1cccn1,C=CC(=O)OCc1c(F)c(F)c(F)c(F)c1F,1,111.886414786,171.732714052,185.270512239,0.5595183515940692,copoly,156.29654702566663
19028358,54156327,C=CC(=O)OCC(C)Cl,C=CC(=O)ONC(C)=O,1,119.258820418,102.65021203,123.597346579,0.2857231748395075,copoly,115.168793009
90558,19779557,C=CC(=O)OCCC(=O)O,C=CC(=O)Oc1cccs1,1,169.2520257,136.865405396,85.5654678107,0.38819176103436415,copoly,130.56096630223334
21646008,15321490,C=CC(=O)OOCCC,C=CC(=O)OC1(C)CCCC1,1,140.251735192,127.465229683,135.430290327,0.41363188480882673,copoly,134.3824184006667
13550,16205176,C=CC(=O)OCCC,C=CC(=O)OC(C)(C)C(=O)OC,1,120.91496609,141.8524398,122.461427207,0.37386978526721115,copoly,128.40961103233334
61242,90732367,C=CC(=O)Oc1ccccc1,C=CC(=O)Oc1c(C)cccc1C,1,216.582006572,111.389741175,216.349064519,0.7269048390750581,copoly,181.44027075533333
13932179,44607774,C=CC(=O)OCCC(C)O,C=CC(=O)OCC(C#N)OCC,1,145.392922254,128.802557394,138.249923467,0.4342650566753494,copoly,137.48180103833332
18469777,10192585,C=CC(=O)OOC,C=CC(=O)OCC(C)(C)CO,1,119.442541682,119.088732281,103.836290952,0.27875794997581005,copoly,114.12252163833334
90558,129875431,C=CC(=O)OCCC(=O)O,C=CC(=O)ONCc1ccc[nH]1,1,150.191299859,127.684307865,114.169458187,0.3889954322723381,copoly,130.681688637
543187,11378874,C=CC(=O)OC(C)OC(=O)CC,C=CC(=O)OCOP(=O)(O)O,1,125.21674152,134.880344503,141.221428106,0.4095737939705614,copoly,133.77283804299998
543187,18426508,C=CC(=O)OC(C)OC(=O)CC,C=CC(=O)OCCS(C)(=O)=O,1,152.349413836,146.017106721,150.609226061,0.5153281740717399,copoly,149.658582206
57276811,10192585,C=CC(=O)OCCNCCO,C=CC(=O)OCC(C)(C)CO,1,144.280845121,132.961335756,144.62237329,0.45516674207669017,copoly,140.62151805566668
15722986,19050546,C=CC(=O)OCCI,C=CC(=O)Oc1c(Cl)cc(Cl)cc1Cl,1,255.504374947,159.599646338,101.006742199,0.664304976142333,copoly,172.03692116133334
19028358,88157728,C=CC(=O)OCC(C)Cl,C=CC(=O)OC(=O)[C@@H](N)CO,1,135.414145627,124.219228062,117.909235171,0.3568135728719526,copoly,125.84753628666664
87061321,11816169,C=CC(=O)OCCC/C=C/C,C=CC(=O)OC(C)c1ccccc1,1,153.016746126,171.13731638,205.162319443,0.6936090695963768,copoly,176.43879398299998
11040716,129677092,C=CC(=O)OCC(C)=O,C=CC(=O)OCC[c-]1cccc1,1,141.901680722,153.57656553,121.407038562,0.44411743190315334,copoly,138.96176160466666
102811,18629896,C=CC(=O)OCC(O)CC,C=CC(=O)Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,108.542048739,184.837293974,236.746508096,0.6954053316332096,copoly,176.70861693633333
18469777,12191274,C=CC(=O)OOC,C=CC(=O)Oc1ccc(C=O)cc1OC,1,187.913988105,176.605463735,88.5552962987,0.5244241148600657,copoly,151.02491604623333
18298,57428993,C=CC(=O)OC1CCCCC1,C=CC(=O)OCCC(=O)N=[N+]=[N-],1,147.998500575,140.310311938,154.993084558,0.5027375469981087,copoly,147.76729902366665
6538148,3664250,C=CC(=O)OC/C=C/C,C=CC(=O)Oc1ccc2ccccc2c1,1,96.6677303134,255.27062962,212.219347485,0.7709241503193345,copoly,188.05256913946664
10920839,85617,C=CC(=O)OCCCCCl,C=CC(=O)OC1CCCC1,1,132.146428111,149.024396616,132.20505464,0.4363298416846726,copoly,137.79195978899995
162070,19028358,C=CC(=O)OCC(C)CC,C=CC(=O)OCC(C)Cl,1,138.932243923,126.272095787,136.447264263,0.4103129411709019,copoly,133.883867991
6538148,10193306,C=CC(=O)OC/C=C/C,C=CC(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,146.305047851,205.6249348,225.689390719,0.8007964291632474,copoly,192.53979112333332
61242,129762902,C=CC(=O)Oc1ccccc1,C=CC(=O)OC(C)(C)C(Cl)(Cl)Cl,1,174.789334761,188.337286293,133.358351455,0.6207541182733729,copoly,165.49499083633333
23067278,17111,C=CC(=O)OC1CCO1,C=CC(=O)OCCN(C)C,1,124.303807351,120.863627665,122.681839631,0.33530345788476856,copoly,122.61642488233332
15722985,11378874,C=CC(=O)OCCCCl,C=CC(=O)OCOP(=O)(O)O,1,121.348841938,125.694003312,117.243028211,0.32739604774373265,copoly,121.42862448700002
