epoch,train_loss,val_loss
0,0.030099450969382335,0.015060562012199115
1,0.013066139223152085,0.009964525260405957
2,0.008476787497730632,0.008367476550608696
3,0.0075104965740128565,0.006601339230898041
4,0.005938573002227043,0.00592046582178604
5,0.005309675056977492,0.0037557446014841456
6,0.004129612327700383,0.005645213238674508
7,0.003959574092081503,0.003445673387183549
8,0.0034505966967461926,0.003503318484762364
9,0.0034424072646192815,0.004112619628782588
10,0.0032544607463243762,0.003102478313331421
11,0.0030571004694425748,0.0034551635841954744
12,0.0032805574013802566,0.0032752321454415307
13,0.003034955382003988,0.003699752294937887
14,0.0032010668824966016,0.003404919093904587
15,0.0027353098216515623,0.0029521727891771133
16,0.002623068163857648,0.0023730515346713586
17,0.003013565866031537,0.0030258092490581456
18,0.002651029602918578,0.0029289951570023445
19,0.002860228018835187,0.004661992446866614
20,0.003898764178156853,0.004112074319714096
21,0.00346744068015955,0.003681400998016081
22,0.003717918248945161,0.0031769324380617877
23,0.003564687344784799,0.0031822426944486137
24,0.0033819031342864035,0.0034066619453455745
25,0.003000408170352641,0.0032877846549336726
26,0.003107029087351341,0.0029756455778656805
27,0.003304594467443071,0.0028665738235387575
28,0.0030922825810940644,0.00276967285162378
29,0.002866381892052136,0.002846135450775057
30,0.002799474550901275,0.003325841775626914
31,0.0029302246599017005,0.0030372029787601802
32,0.0028069557945587134,0.002624314404836685
33,0.0024742977879941464,0.0018813855237928192
34,0.0018800213570265394,0.0017420295710653376
35,0.0021006728762662723,0.00197616413858383
36,0.0018752649862711368,0.0019645684875393586
37,0.0019285970563559156,0.002102028506604084
38,0.0020324665266334228,0.0032256484874827267
39,0.002991098426282406,0.0033115166071361517
40,0.0025808057512499783,0.0022884212737384986
41,0.0021513421272270775,0.0024508467715608296
42,0.002806036471830387,0.002886608508195089
43,0.002771584046514411,0.0035625511835489045
44,0.0029218943206299293,0.002424854827774744
45,0.002319178296204068,0.0025668514335869686
46,0.0023879929136876995,0.0027516367423662245
47,0.002420984067905106,0.002858285635114598
48,0.002205183422928186,0.002484893858069058
49,0.0021276858145076977,0.002233359365608301
50,0.0022408263748021503,0.0031438257322046
51,0.0020833112441591525,0.0021432202662060246
52,0.002037259971134757,0.002397247144026605
53,0.0020496102603838632,0.0019939098669734053
54,0.002328645613681721,0.0029510585588441622
55,0.002669146333232914,0.0028028297673403863
56,0.0023127970952344567,0.0024063812229870515
57,0.002326427683185198,0.0024632596198645744
58,0.0022083495694555735,0.0027130484919906895
59,0.0023588436356696643,0.0022984078523190414
60,0.002291495571599195,0.0023413075989707423
61,0.0023900620555995324,0.0028376195433731438
62,0.002424991227637388,0.0029032054026583596
63,0.002384073570811827,0.002074202383763691
64,0.0023343723357998228,0.002111965707866971
65,0.002315525329720817,0.0022041312440921217
66,0.0024042849463263623,0.00215995634393491
67,0.002211402442894484,0.0025618402361759596
68,0.002376528178390704,0.002527524686567265
69,0.002167705034003838,0.00353627226001324
70,0.001997302863011627,0.0019028409746525115
71,0.00203631173892829,0.0020368897960901526
72,0.0020053754450361197,0.00181582281586422
73,0.0019123084992660503,0.0018925516364666133
74,0.0016810838598757983,0.0022086153437862912
75,0.0016989803539687082,0.0015854000788975574
76,0.0016258748458992493,0.0015534497702428135
77,0.001604932965710759,0.0018398013909639427
78,0.001525478361811685,0.001496438075204176
79,0.0016291122621317443,0.001515325090225191
80,0.0016905305673074174,0.0014697578517284752
81,0.0015896661082086595,0.0015934805538692681
82,0.0016183002643581283,0.0013764933696755115
83,0.0014940539936191943,0.001470989754324305
84,0.0016278746379784455,0.0013563368835943868
85,0.001536149238971503,0.00136921002568137
86,0.0014156519006447573,0.0016773352877528975
87,0.0014962267552159334,0.001528871626133022
88,0.001504768015032536,0.0015061723528507016
89,0.0013607559219541911,0.001612779148578776
90,0.0014047385236297392,0.0015713208769696087
91,0.0013573209784532847,0.0011180326794467028
92,0.0014359685505348208,0.0013381894122665892
93,0.001428651502846103,0.0011898210361743202
94,0.0013130198555116198,0.0011060412059752988
95,0.0013672646831132864,0.0015958713457131614
96,0.001378361571359595,0.0013205583339568074
97,0.0013330644684059448,0.0011804655162595522
98,0.0012926147936990387,0.0011729244870194316
99,0.001385136837458336,0.0012129676537918886
100,0.001433115699818652,0.0012603811861825942
101,0.0013804071580402946,0.0012381309987811824
102,0.0013169806782695416,0.0012200845193294201
103,0.0013835414163278121,0.0012241588610626714
104,0.0013531810662856228,0.0013040576362982393
105,0.0013056863390987642,0.001162957884619266
106,0.0013066039577518639,0.0012310477308432996
107,0.0014131899828728485,0.0018431977275207903
108,0.0013418107114634233,0.0012403099234188362
109,0.0012934259110816608,0.0011438318692180796
110,0.0012851727225719706,0.0011448503935505697
111,0.0012812206339042045,0.0014936246551000155
112,0.0013427549574867284,0.001385433269670156
113,0.0013439309763673105,0.0012901040135756046
114,0.0012899129347581613,0.001557934813521053
115,0.0012850508221278064,0.001288261427509615
116,0.0013165285798573964,0.001734984885713846
117,0.001355899644549936,0.001278460979153066
118,0.0013018361732706819,0.0011858042876150723
119,0.0013669328340084146,0.0016140380362462054
120,0.0012809081507944747,0.0012110054856662215
121,0.0013045597001665125,0.0014197076863358513
122,0.001195253466108912,0.0012621199349134322
123,0.0012683546371561917,0.0014248556110969353
124,0.001285227196732242,0.0016050570300014237
125,0.001270696625701691,0.0018220157602239818
126,0.001267795652812837,0.001444582649804211
127,0.0012093789605913978,0.001159463113465914
128,0.001261148148608443,0.0012386185165285271
129,0.001209458844662693,0.0017384261452212666
130,0.0013081182258840847,0.0015039955355370274
131,0.0012102961562279809,0.001331939090996672
132,0.0012446211274762295,0.0013874923264106307
133,0.0011720700011784702,0.0012412103605263774
134,0.0012589347474031936,0.0017272483574683893
135,0.001253049210522716,0.0014322182757383179
136,0.0012148978769485103,0.0014191444538886378
137,0.0012312188300941335,0.0014990174845301892
138,0.0013222275068983436,0.001391360565149308
139,0.001242471545027863,0.0012914910357991046
140,0.001242826013139596,0.0012976893887871644
141,0.0012719566526969797,0.0011744491304078045
142,0.0012649017876308216,0.001165205410395104
143,0.001293519198355314,0.0014994005916485862
144,0.0013105544815526196,0.0014222589854602896
145,0.001243203634420704,0.001332253949047127
146,0.0012870669328166465,0.0013886831315046938
147,0.001247111153911407,0.0011969592235569109
148,0.001290062182141762,0.0012941291156230417
149,0.0012308421338859358,0.0012464605957564496
150,0.0012624060008429776,0.0011452960418041288
