,y,pred
998,0.380192,0.35774654
999,0.3804924,0.39384764
1000,0.38091418,0.38190693
1001,0.38125584,0.40116754
1002,0.38132548,0.4146788
1003,0.3813584,0.37636113
1004,0.38140962,0.3908481
1005,0.38181564,0.34681657
1006,0.3820747,0.37716258
1007,0.38209617,0.37334755
1008,0.3821683,0.3938566
1009,0.38246584,0.43752965
1010,0.38267124,0.4000619
1011,0.38274148,0.3702085
1012,0.38287845,0.3809256
1013,0.38325903,0.38739875
1014,0.38328785,0.38511336
1015,0.38330185,0.4366653
1016,0.3833194,0.39462736
1017,0.38337204,0.3976138
1018,0.38351285,0.38492656
1019,0.383604,0.37548932
1020,0.38378122,0.39398116
1021,0.38383994,0.38462427
1022,0.38397196,0.381038
1023,0.38441068,0.42775965
1024,0.38448435,0.39106727
1025,0.38458517,0.3979778
1026,0.3847851,0.41471094
1027,0.38491157,0.38938487
1028,0.38531187,0.37634963
1029,0.38548884,0.4286437
1030,0.38563797,0.37983814
1031,0.38566434,0.3867389
1032,0.38580388,0.4036548
1033,0.38582155,0.4143359
1034,0.38596252,0.3764612
1035,0.38626447,0.40990132
1036,0.38626647,0.37168354
1037,0.38636646,0.4415438
1038,0.3864617,0.39048037
1039,0.38726223,0.38744375
1040,0.38761416,0.40211457
1041,0.3878037,0.3900049
1042,0.387887,0.36832428
1043,0.3878924,0.38758826
1044,0.38799998,0.43573976
1045,0.3880664,0.41951522
1046,0.38834924,0.39057273
1047,0.38839933,0.40584987
1048,0.38848794,0.3877738
1049,0.38861716,0.42365927
1050,0.38876837,0.40259027
1051,0.38880453,0.38417348
1052,0.38893116,0.36402437
1053,0.38896078,0.39064604
1054,0.38904175,0.38399836
1055,0.38909182,0.392525
1056,0.38955832,0.37488437
1057,0.3896148,0.42501134
1058,0.3900278,0.4042961
1059,0.39003807,0.3774475
1060,0.39006296,0.38999748
1061,0.39009568,0.40207097
1062,0.39020416,0.40671578
1063,0.39035532,0.38190037
1064,0.390537,0.3936175
1065,0.39056817,0.38952836
1066,0.39073277,0.39926445
1067,0.3908826,0.39916414
1068,0.39090884,0.4441238
1069,0.39103648,0.4107623
1070,0.39105153,0.3844163
1071,0.39117098,0.42064804
1072,0.39127237,0.40219966
1073,0.39129594,0.41946015
1074,0.3916081,0.37642655
1075,0.3918217,0.39392078
1076,0.3922888,0.3925216
1077,0.39233378,0.41199577
1078,0.39261743,0.4225297
1079,0.39266405,0.45206884
1080,0.39283496,0.39258337
1081,0.39303294,0.3983042
1082,0.3931028,0.403296
1083,0.39317945,0.41918668
1084,0.39335695,0.37440145
1085,0.3936989,0.4058572
1086,0.3938153,0.40149388
1087,0.39394492,0.35586682
1088,0.3940214,0.39829606
1089,0.39418542,0.45157313
1090,0.3943068,0.43898642
1091,0.3945268,0.42713946
1092,0.39463526,0.4058323
1093,0.39480317,0.41817367
1094,0.39483207,0.41954207
1095,0.39493218,0.37144613
1096,0.39502895,0.40797195
1097,0.3951564,0.4076199
1098,0.39545688,0.41734493
1099,0.39552245,0.39586055
1100,0.39562097,0.2962138
1101,0.39608917,0.3911212
1102,0.39615488,0.38361445
1103,0.3964674,0.41377312
1104,0.39649868,0.4541589
1105,0.39689395,0.39385808
1106,0.39694953,0.3970875
1107,0.3970282,0.41588676
1108,0.3970699,0.40898842
1109,0.39709413,0.4034443
1110,0.39734098,0.40836886
1111,0.39745176,0.4042812
1112,0.39748198,0.40403017
1113,0.39752588,0.4507097
1114,0.39773852,0.4070311
1115,0.39775044,0.4278383
1116,0.397771,0.4289127
1117,0.3981443,0.38634002
1118,0.39836097,0.43903938
1119,0.39848083,0.40190643
1120,0.39856958,0.38757783
1121,0.39868128,0.3958548
1122,0.39915502,0.42638195
1123,0.39916453,0.41744614
1124,0.39939085,0.41665056
1125,0.39951268,0.42121968
1126,0.39953408,0.43888137
1127,0.39953646,0.4161363
1128,0.39975733,0.43149623
1129,0.39989376,0.54899114
1130,0.40010267,0.42982867
1131,0.4001587,0.4236897
1132,0.40037274,0.43166292
1133,0.40041873,0.4476952
1134,0.40053874,0.3952374
1135,0.4006722,0.41757208
1136,0.4006731,0.45530146
1137,0.40067902,0.35302204
1138,0.40070534,0.42936206
1139,0.40077448,0.41585875
1140,0.4010132,0.40174726
1141,0.40102872,0.3861565
1142,0.40139198,0.42199153
1143,0.40142548,0.45634106
1144,0.40145862,0.42281392
1145,0.40162948,0.41311055
1146,0.4017159,0.40804
1147,0.40185997,0.39492854
1148,0.40192044,0.4381877
1149,0.40202475,0.43383616
1150,0.4020389,0.414696
1151,0.40223116,0.43749294
1152,0.40232193,0.40147686
1153,0.40243694,0.44723493
1154,0.4025305,0.43138227
1155,0.40259683,0.43650505
1156,0.40264824,0.4283501
1157,0.40275258,0.43461484
1158,0.40304807,0.4034711
1159,0.40314204,0.42227876
1160,0.4031482,0.42628253
1161,0.40332296,0.4239515
1162,0.40368265,0.41135088
1163,0.40410322,0.4335836
1164,0.40421867,0.40966922
1165,0.40429223,0.48156258
1166,0.4043583,0.39624196
1167,0.40461993,0.4166968
1168,0.40466434,0.4160849
1169,0.40477902,0.4042473
1170,0.40490037,0.4117583
1171,0.40500417,0.4074114
1172,0.40517455,0.41686958
1173,0.4052041,0.42079163
1174,0.40524986,0.42182642
1175,0.405485,0.3919701
1176,0.4055133,0.38932458
1177,0.4056061,0.44839284
1178,0.40576702,0.4405633
1179,0.40585855,0.39699176
1180,0.40586138,0.41185653
1181,0.4061541,0.4097712
1182,0.40630943,0.4189997
1183,0.40654024,0.38913885
1184,0.40656507,0.4355833
1185,0.40671688,0.44344315
1186,0.40672725,0.44936225
1187,0.40691942,0.4382787
1188,0.40706027,0.4361464
1189,0.40729022,0.41855574
1190,0.40755957,0.44155228
1191,0.40761566,0.40511882
1192,0.4076938,0.41043624
1193,0.4079065,0.43888253
1194,0.4079981,0.4131785
1195,0.40806445,0.4181547
1196,0.40819213,0.43552497
1197,0.4084172,0.4102558
1198,0.40841815,0.40070814
1199,0.4084958,0.41971123
1200,0.40860096,0.43013355
1201,0.40864232,0.42423576
1202,0.4088165,0.3867609
1203,0.40885335,0.4139207
1204,0.40896195,0.40793276
1205,0.4090465,0.39760157
1206,0.4093113,0.52205634
1207,0.4093366,0.4376781
1208,0.40939376,0.4185112
1209,0.40941975,0.40631866
1210,0.40951738,0.43437347
1211,0.40953007,0.4624043
1212,0.40981528,0.41308558
1213,0.4103344,0.42689893
1214,0.41110256,0.42475766
1215,0.41146788,0.3977198
1216,0.41158745,0.4073954
1217,0.411623,0.43900853
1218,0.41190714,0.4055719
1219,0.41199523,0.38652122
1220,0.4120545,0.42566985
1221,0.41232875,0.42438847
1222,0.41240174,0.42621654
1223,0.41260362,0.4344253
1224,0.41263032,0.4377549
1225,0.4126349,0.42895943
1226,0.41279888,0.4017355
1227,0.41281313,0.42478696
1228,0.4128369,0.43973437
1229,0.4128614,0.38939643
1230,0.41295958,0.42573524
1231,0.41297463,0.41376364
1232,0.41305503,0.40575832
1233,0.41308773,0.41211775
1234,0.41312668,0.41941077
1235,0.41318777,0.4300894
1236,0.4134285,0.40876663
1237,0.41344693,0.4198874
1238,0.41350415,0.44010243
1239,0.4135057,0.42027295
1240,0.41367742,0.40491283
1241,0.41381964,0.41319102
1242,0.41387987,0.43232554
1243,0.41403362,0.43573028
1244,0.4140576,0.432108
1245,0.414473,0.4278013
1246,0.41488355,0.43039137
1247,0.41494626,0.41849697
1248,0.4149917,0.4358874
1249,0.4151358,0.43646747
1250,0.4151441,0.3982931
1251,0.41554347,0.42965293
1252,0.41583622,0.4269308
1253,0.41583958,0.42643785
1254,0.41601908,0.41496742
1255,0.4161729,0.42705956
1256,0.4161935,0.44932437
1257,0.41647744,0.4235438
1258,0.41651902,0.41885453
1259,0.416539,0.4434638
1260,0.41670743,0.44256142
1261,0.4167219,0.41925117
1262,0.41687018,0.44974107
1263,0.41697243,0.42973495
1264,0.41716462,0.4237351
1265,0.41717413,0.4128225
1266,0.41721964,0.42238754
1267,0.41730124,0.4471473
1268,0.4174059,0.43072277
1269,0.41745698,0.42111728
1270,0.41757604,0.41511384
1271,0.41764307,0.41518456
1272,0.41770503,0.42200744
1273,0.4177168,0.4017186
1274,0.4181878,0.43660194
1275,0.41820925,0.40942615
1276,0.41881648,0.38235813
1277,0.41883337,0.44590643
1278,0.41894737,0.43298632
1279,0.41897702,0.45307732
1280,0.41906178,0.4488213
1281,0.4190734,0.44531924
1282,0.41910315,0.4473412
1283,0.4194442,0.41978705
1284,0.41958967,0.43252861
1285,0.41961002,0.43131855
1286,0.4196593,0.39933163
1287,0.41983983,0.44258964
1288,0.41999653,0.45101348
1289,0.4201327,0.44040287
1290,0.42013708,0.43133765
1291,0.42014694,0.4520488
1292,0.42021143,0.41755116
1293,0.4202301,0.43673944
1294,0.42023104,0.43044668
1295,0.4202518,0.44243523
1296,0.42026484,0.43583313
1297,0.4203959,0.4615659
1298,0.42040992,0.4331844
1299,0.42054695,0.42495054
1300,0.42067602,0.43673807
1301,0.42087704,0.43231848
1302,0.4208794,0.40448248
1303,0.42088637,0.42510396
1304,0.42107865,0.4368044
1305,0.42110738,0.46071327
1306,0.42115238,0.41964352
1307,0.4212586,0.43059245
1308,0.42161012,0.4532392
1309,0.42179537,0.4229951
1310,0.42192015,0.43880677
1311,0.42200285,0.46140927
1312,0.42213053,0.41619733
1313,0.42215896,0.42979175
1314,0.4221606,0.42700866
1315,0.42221093,0.4137351
1316,0.4222517,0.4182914
1317,0.42252073,0.42492083
1318,0.42272812,0.46394324
1319,0.422871,0.43333948
1320,0.4230013,0.42449555
1321,0.42325044,0.41961452
1322,0.42326632,0.42597616
1323,0.42337477,0.4477933
1324,0.4235167,0.4558285
1325,0.42356992,0.43815848
1326,0.42398772,0.42416313
1327,0.4241594,0.3943913
1328,0.42434403,0.44554323
1329,0.42439902,0.43001637
1330,0.4244103,0.42159835
1331,0.42441455,0.45160976
1332,0.42443064,0.43605682
1333,0.42457375,0.4491304
1334,0.4247202,0.46763635
1335,0.42487594,0.41204184
1336,0.42499414,0.3982487
1337,0.4250314,0.43049777
1338,0.42505088,0.45806897
1339,0.42527792,0.45642912
1340,0.425433,0.43533218
1341,0.42610335,0.39796555
1342,0.42627203,0.4707936
1343,0.42629346,0.45313135
1344,0.42648718,0.4464761
1345,0.4265873,0.45212224
1346,0.42675683,0.4314244
1347,0.426834,0.44138062
1348,0.4270225,0.44446898
1349,0.42730507,0.44879225
1350,0.42750525,0.42158878
1351,0.4275691,0.45404834
1352,0.42759538,0.44760877
1353,0.42769593,0.42673403
1354,0.42796797,0.4369826
1355,0.42800695,0.425381
1356,0.42819205,0.40985602
1357,0.42832872,0.44584864
1358,0.42863554,0.41713184
1359,0.42875412,0.43168253
1360,0.4291596,0.44126302
1361,0.42917585,0.4494454
1362,0.42942914,0.43501946
1363,0.42960137,0.4447266
1364,0.4300223,0.44297662
1365,0.43009904,0.4428574
1366,0.43012136,0.43608624
1367,0.43015775,0.43894926
1368,0.43018726,0.42972577
1369,0.43029293,0.45433146
1370,0.4306924,0.44473284
1371,0.43081748,0.4194403
1372,0.43096316,0.45669967
1373,0.43098226,0.44955748
1374,0.43099177,0.43428707
1375,0.4310467,0.45664993
1376,0.43142265,0.42618006
1377,0.4315266,0.46660417
1378,0.43154752,0.43806693
1379,0.43175438,0.45470136
1380,0.4318564,0.43336338
1381,0.43189216,0.45036373
1382,0.43190894,0.4592941
1383,0.43196988,0.4578339
1384,0.43210277,0.43430233
1385,0.43212867,0.4245716
1386,0.43241864,0.4398701
1387,0.43245772,0.42604944
1388,0.43259773,0.45033997
1389,0.43265224,0.44631448
1390,0.43273604,0.45570496
1391,0.43276843,0.46160653
1392,0.4328358,0.4322601
1393,0.43336505,0.41215542
1394,0.43378478,0.45210347
1395,0.43390456,0.46126658
1396,0.433916,0.43959463
1397,0.43409288,0.47056785
1398,0.43419006,0.45781285
1399,0.43420485,0.43888992
1400,0.43437013,0.43033862
1401,0.434724,0.45019764
1402,0.4348397,0.45739168
1403,0.43490398,0.44923195
1404,0.43492335,0.39909375
1405,0.4351721,0.42549106
1406,0.4352603,0.44263056
1407,0.4354139,0.4559546
1408,0.4355035,0.4584236
1409,0.43565693,0.44920966
1410,0.4357185,0.45734417
1411,0.4357319,0.42228428
1412,0.43575227,0.4768955
1413,0.43621105,0.45156965
1414,0.4362439,0.44317356
1415,0.43646517,0.42592546
1416,0.436609,0.4377252
1417,0.43673116,0.45339918
1418,0.43676075,0.4445173
1419,0.43691957,0.45799857
1420,0.43701854,0.4772231
1421,0.43703005,0.43875724
1422,0.4373121,0.4843916
1423,0.43739128,0.4221219
1424,0.43756872,0.47925076
1425,0.43757147,0.46023032
1426,0.43757913,0.43797624
1427,0.43779796,0.4465311
1428,0.43780214,0.4711257
1429,0.43783325,0.46425486
1430,0.43784738,0.43611056
1431,0.43790284,0.4442258
1432,0.4380916,0.43961155
1433,0.43823704,0.463627
1434,0.43837178,0.44663653
1435,0.43853208,0.45445812
1436,0.43897822,0.45784992
1437,0.43911818,0.4464841
1438,0.43953222,0.44883627
1439,0.43959457,0.44312853
1440,0.4396288,0.45070982
1441,0.43978897,0.4666134
1442,0.4398315,0.43661165
1443,0.43984437,0.45973048
1444,0.44008604,0.46700996
1445,0.44031578,0.4487638
1446,0.4403534,0.44547248
1447,0.44043717,0.4691065
1448,0.44053668,0.47132498
1449,0.44063124,0.4696666
1450,0.4406458,0.46082404
1451,0.44065925,0.45784688
1452,0.4409386,0.48256615
1453,0.44097918,0.4329158
1454,0.44098198,0.47678316
1455,0.44100574,0.4375155
1456,0.4410418,0.47169238
1457,0.4410744,0.50643265
1458,0.44113743,0.441345
1459,0.4412233,0.44367024
1460,0.44141105,0.44528112
1461,0.4417782,0.46327952
1462,0.44204506,0.46256647
1463,0.44211617,0.45368794
1464,0.44224587,0.4471579
1465,0.4423916,0.4592043
1466,0.4425181,0.45430046
1467,0.44267341,0.44514433
1468,0.44271582,0.46685946
1469,0.44316974,0.45190114
1470,0.44337532,0.46253434
1471,0.44341415,0.47371474
1472,0.4435074,0.4667511
1473,0.44355375,0.48007968
1474,0.44356856,0.46276665
1475,0.44368854,0.43993822
1476,0.44378683,0.47668213
1477,0.4438231,0.41943958
1478,0.44395092,0.43484437
1479,0.4439747,0.44841176
1480,0.4440984,0.43193173
1481,0.44432205,0.45039
1482,0.4444024,0.48761672
1483,0.44475773,0.43932107
1484,0.4451342,0.44699526
1485,0.44529396,0.45900834
1486,0.4454045,0.4651578
1487,0.44543412,0.4757072
1488,0.44551283,0.4751911
1489,0.44555646,0.45718884
1490,0.44571117,0.46522287
1491,0.44579694,0.4558527
1492,0.44580486,0.45247242
1493,0.44583157,0.44258198
1494,0.44624427,0.46258813
1495,0.4464969,0.43284193
1496,0.4466425,0.46400917
1497,0.44665062,0.4577788
1498,0.4467168,0.45611066
1499,0.4470551,0.46223545
1500,0.44707322,0.45619017
1501,0.44719735,0.4594459
1502,0.44723687,0.46309698
1503,0.4472737,0.43283594
1504,0.44753894,0.4545396
1505,0.44757193,0.46709886
1506,0.44784418,0.45542333
1507,0.44792056,0.4863849
1508,0.4479342,0.44909096
1509,0.4482651,0.54221773
1510,0.4484148,0.47457695
1511,0.44854298,0.49572098
1512,0.44880196,0.45510805
1513,0.4488479,0.465999
1514,0.44922006,0.4665159
1515,0.44965968,0.48625603
1516,0.4497184,0.4657004
1517,0.44979453,0.4517189
1518,0.44980246,0.46085465
1519,0.44983372,0.4458791
1520,0.44987494,0.45786384
1521,0.44989955,0.46090773
1522,0.45011517,0.4565583
1523,0.45015854,0.4853701
1524,0.45017624,0.45331454
1525,0.45028108,0.44976905
1526,0.4504643,0.44095093
1527,0.45048416,0.45624173
1528,0.45059645,0.45565128
1529,0.450882,0.4442495
1530,0.450893,0.4584814
1531,0.45090005,0.47120327
1532,0.45092663,0.46481675
1533,0.45098284,0.49767536
1534,0.45101815,0.44235614
1535,0.4510324,0.4373199
1536,0.45108858,0.45767182
1537,0.45120883,0.45950598
1538,0.45125085,0.4382148
1539,0.4514993,0.49029252
1540,0.45154864,0.26327425
1541,0.45161933,0.50710857
1542,0.4517057,0.44610518
1543,0.45173615,0.4899694
1544,0.4517705,0.45982513
1545,0.45181337,0.46238172
1546,0.45183715,0.4922128
1547,0.45204988,0.47015065
1548,0.45228568,0.47051257
1549,0.45246056,0.47327888
1550,0.45254666,0.47394425
1551,0.4526916,0.46796766
1552,0.45275626,0.4655228
1553,0.4527633,0.46005568
1554,0.45278755,0.45445406
1555,0.4528462,0.4634855
1556,0.45296353,0.44320607
1557,0.4530837,0.46440178
1558,0.4531962,0.48082197
1559,0.45320445,0.45787665
1560,0.45337573,0.48009828
1561,0.45350015,0.45881444
1562,0.4535701,0.48297718
1563,0.45360613,0.45216447
1564,0.45361447,0.45140028
1565,0.45364097,0.51243913
1566,0.45366946,0.54789793
1567,0.4537213,0.46089157
1568,0.45372835,0.47565463
1569,0.45402995,0.46905518
1570,0.45406118,0.46585378
1571,0.45410156,0.4433774
1572,0.45422935,0.47796032
1573,0.45425206,0.47234392
1574,0.45435485,0.46181267
1575,0.4544453,0.45096463
1576,0.45446813,0.47924563
1577,0.4545727,0.44363707
1578,0.45460707,0.47270617
1579,0.45468107,0.48626924
1580,0.45472676,0.47773647
1581,0.45477057,0.4682157
1582,0.45479092,0.44538867
1583,0.4549034,0.5008664
1584,0.45532987,0.45860058
1585,0.4556705,0.52223355
1586,0.4557261,0.4721621
1587,0.45576698,0.46432492
1588,0.45580482,0.46418518
1589,0.4563965,0.46548617
1590,0.45645195,0.45697704
1591,0.4566888,0.48380733
1592,0.4567816,0.485432
1593,0.45696172,0.47157252
1594,0.45716047,0.48160577
1595,0.45718443,0.45977467
1596,0.4572124,0.49701446
1597,0.45728096,0.49319845
1598,0.45737806,0.46542057
1599,0.4576643,0.4968204
1600,0.4576876,0.45127892
1601,0.45773387,0.43758863
1602,0.4577509,0.45607856
1603,0.45780906,0.4722634
1604,0.45792767,0.46394598
1605,0.45794824,0.46693796
1606,0.45802727,0.46528286
1607,0.45807382,0.46478012
1608,0.4581481,0.47793597
1609,0.45845634,0.488208
1610,0.45850733,0.4639118
1611,0.4587083,0.48315936
1612,0.4587444,0.49285278
1613,0.45884454,0.4815455
1614,0.45885682,0.44138637
1615,0.4589616,0.49028236
1616,0.45918742,0.4419225
1617,0.45935467,0.48022825
1618,0.4594661,0.42627296
1619,0.45952237,0.45649308
1620,0.4595849,0.47123274
1621,0.45960972,0.44329917
1622,0.45970225,0.49891186
1623,0.45979005,0.45172647
1624,0.45995018,0.4614162
1625,0.46002308,0.47858977
1626,0.46027076,0.46139106
1627,0.4602821,0.47346464
1628,0.460414,0.44962153
1629,0.46100295,0.4818583
1630,0.46152857,0.48384592
1631,0.46153486,0.47306293
1632,0.46163204,0.5055238
1633,0.461646,0.44405022
1634,0.46205547,0.4462371
1635,0.46214813,0.47070348
1636,0.46217752,0.4870757
1637,0.46225098,0.48595738
1638,0.46230552,0.4653229
1639,0.46247637,0.468896
1640,0.46250343,0.4735785
1641,0.46280247,0.4754253
1642,0.46284917,0.49778152
1643,0.46292725,0.48322117
1644,0.46306905,0.48046786
1645,0.46327153,0.47698465
1646,0.46331003,0.46755064
1647,0.4634578,0.4613431
1648,0.4635268,0.45745474
1649,0.463737,0.4576383
1650,0.46378416,0.4885496
1651,0.46390364,0.47054467
1652,0.46397412,0.48003045
1653,0.46403897,0.43947843
1654,0.46408117,0.46900487
1655,0.46416798,0.46050978
1656,0.46434852,0.4815184
1657,0.46460068,0.47913894
1658,0.4646618,0.43964365
1659,0.464684,0.47394782
1660,0.46471822,0.46328086
1661,0.46474344,0.48065823
1662,0.46480477,0.4204397
1663,0.4654002,0.5051122
1664,0.46540055,0.48786843
1665,0.46553746,0.46753222
1666,0.46562713,0.4837828
1667,0.46573412,0.46669948
1668,0.46585116,0.47218436
1669,0.46647668,0.4839358
1670,0.46650755,0.47022906
1671,0.46656716,0.47445598
1672,0.4665852,0.47844303
1673,0.46694413,0.4615248
1674,0.46697178,0.44353688
1675,0.46702948,0.4926967
1676,0.4671853,0.4834588
1677,0.4673795,0.47948596
1678,0.46749112,0.4770956
1679,0.4676526,0.4484235
1680,0.46767816,0.47426865
1681,0.46771187,0.47068506
1682,0.46772367,0.4741889
1683,0.46774986,0.46040335
1684,0.46785194,0.45186114
1685,0.46791965,0.48682752
1686,0.4679221,0.49581623
1687,0.46821824,0.50029546
1688,0.46822542,0.4739928
1689,0.4683296,0.47055334
1690,0.4688318,0.510196
1691,0.4689983,0.45251304
1692,0.4690539,0.47760946
1693,0.46910205,0.50010383
1694,0.4691168,0.47877026
1695,0.46915382,0.48258376
1696,0.46920744,0.4888841
1697,0.4692329,0.48032668
1698,0.46929878,0.4650395
1699,0.469384,0.488227
1700,0.46943054,0.48278213
1701,0.46946922,0.4942927
1702,0.4694758,0.4773253
1703,0.46970055,0.47508073
1704,0.46980843,0.47968912
1705,0.469814,0.46990687
1706,0.46985465,0.49840307
1707,0.4702392,0.49896672
1708,0.47028494,0.48723778
1709,0.47044104,0.46890047
1710,0.47046608,0.46784657
1711,0.4705491,0.48629436
1712,0.47067964,0.44801974
1713,0.47081837,0.47976798
1714,0.4708362,0.44988248
1715,0.4709914,0.4664133
1716,0.4711679,0.4797876
1717,0.47122306,0.46139643
1718,0.4713096,0.4845025
1719,0.47143245,0.4385269
1720,0.47145087,0.4600389
1721,0.47145948,0.47426337
1722,0.47153863,0.46656978
1723,0.47197706,0.5073171
1724,0.47200313,0.50112885
1725,0.47208586,0.49217921
1726,0.47214833,0.50534034
1727,0.47234553,0.47045356
1728,0.47242352,0.48839635
1729,0.47246498,0.4775471
1730,0.47258297,0.49459633
1731,0.47264203,0.45192963
1732,0.47266766,0.4479036
1733,0.472694,0.48484382
1734,0.47273752,0.4670902
1735,0.47300243,0.46856052
1736,0.47318214,0.5246269
1737,0.47326183,0.4861526
1738,0.47340494,0.44539118
1739,0.47379842,0.4660393
1740,0.47386393,0.44604576
1741,0.47398522,0.4805492
1742,0.4742911,0.4939611
1743,0.47455236,0.49380308
1744,0.4749208,0.49811918
1745,0.47520432,0.47730088
1746,0.4752261,0.49565345
1747,0.4754456,0.48454666
1748,0.47556782,0.4783456
1749,0.47566128,0.4673127
1750,0.47566512,0.49565995
1751,0.47569653,0.45781872
1752,0.47580454,0.4854086
1753,0.47591567,0.47015324
1754,0.47610956,0.48494655
1755,0.47616863,0.49121106
1756,0.47627446,0.48314512
1757,0.47640964,0.5408926
1758,0.47641268,0.47683346
1759,0.4770336,0.46780282
1760,0.47730124,0.5054028
1761,0.47738758,0.48738837
1762,0.47741973,0.50469506
1763,0.47747323,0.46124086
1764,0.47752017,0.48424965
1765,0.47764897,0.49203014
1766,0.47778368,0.43429995
1767,0.47784686,0.46496126
1768,0.47788826,0.48373565
1769,0.47796592,0.47158068
1770,0.4780045,0.4928386
1771,0.4781033,0.510656
1772,0.4781197,0.49145967
1773,0.4781881,0.48964038
1774,0.47819567,0.4736089
1775,0.47825435,0.5208634
1776,0.47839049,0.49227846
1777,0.47865793,0.4755404
1778,0.47883537,0.4835229
1779,0.47918347,0.44947755
1780,0.4793163,0.4730373
1781,0.4793687,0.48382404
1782,0.47943997,0.5156461
1783,0.47949293,0.46183175
1784,0.47957423,0.5244118
1785,0.47963196,0.5181633
1786,0.47964194,0.49022537
1787,0.47977403,0.49252075
1788,0.47983053,0.4625725
1789,0.47988728,0.48622158
1790,0.47989255,0.51329064
1791,0.47998962,0.49429804
1792,0.48008537,0.49632794
1793,0.4801253,0.46882272
1794,0.4801443,0.47986814
1795,0.4802548,0.4832154
1796,0.48029572,0.4912625
1797,0.4803605,0.5037078
1798,0.4804534,0.48205078
1799,0.48052785,0.4962632
1800,0.48059553,0.49116403
1801,0.48062405,0.5133806
1802,0.48062742,0.48149768
1803,0.48068362,0.46549124
1804,0.4808241,0.5048053
1805,0.48113534,0.4931825
1806,0.4811419,0.46510875
1807,0.48118776,0.44798136
1808,0.48123875,0.49904624
1809,0.4813114,0.49181563
1810,0.48131487,0.4842664
1811,0.48157862,0.5034
1812,0.48184302,0.5046405
1813,0.4818451,0.47470406
1814,0.48196232,0.4822345
1815,0.48198107,0.48772186
1816,0.48214027,0.47646424
1817,0.48219132,0.47944474
1818,0.48225057,0.48564065
1819,0.4825708,0.4789741
1820,0.48259258,0.49160194
1821,0.48296517,0.48678264
1822,0.48323172,0.51148546
1823,0.4833901,0.53522956
1824,0.48340514,0.48758692
1825,0.48381191,0.4305569
1826,0.4838933,0.49425173
1827,0.48416132,0.52019876
1828,0.48417798,0.493494
1829,0.48424527,0.48422676
1830,0.48430347,0.48998365
1831,0.48437068,0.49690577
1832,0.4843804,0.50843745
1833,0.48442352,0.48791763
1834,0.4844829,0.49933946
1835,0.48481983,0.48216534
1836,0.48497346,0.48307127
1837,0.48499975,0.5090929
1838,0.4852059,0.48293066
1839,0.4853118,0.47008747
1840,0.48539427,0.5039506
1841,0.48540395,0.5066308
1842,0.4855019,0.5082445
1843,0.48555464,0.52778
1844,0.48564312,0.4642897
1845,0.48573637,0.49136353
1846,0.4857888,0.5270909
1847,0.48590448,0.47872713
1848,0.48591563,0.48082837
1849,0.4861155,0.4731419
1850,0.48644203,0.48198888
1851,0.4866987,0.48090756
1852,0.4867444,0.5048513
1853,0.4870333,0.47504845
1854,0.48708987,0.50448346
1855,0.4873635,0.4766984
1856,0.4875056,0.5117943
1857,0.48755062,0.50547636
1858,0.48758197,0.507128
1859,0.4877749,0.5239967
1860,0.48797053,0.49962425
1861,0.4881655,0.4843775
1862,0.48884773,0.46924353
1863,0.4890141,0.5312654
1864,0.48914528,0.5240039
1865,0.48915687,0.4982918
1866,0.4892387,0.4854315
1867,0.48937014,0.49921125
1868,0.48937628,0.4738009
1869,0.4894556,0.4970218
1870,0.48948443,0.4620512
1871,0.48951194,0.50739
1872,0.48958015,0.47749275
1873,0.48961875,0.48396268
1874,0.48962325,0.50865597
1875,0.48963258,0.5206313
1876,0.48967323,0.49870625
1877,0.48967957,0.49791875
1878,0.48974308,0.49274608
1879,0.48975605,0.4723724
1880,0.4898096,0.4975735
1881,0.48983854,0.5185188
1882,0.48990047,0.3946687
1883,0.4900466,0.4872275
1884,0.4901514,0.5023981
1885,0.4901735,0.49072722
1886,0.49024376,0.49375033
1887,0.4903226,0.506717
1888,0.49042118,0.49787462
1889,0.49044028,0.5042008
1890,0.49047875,0.49735254
1891,0.49050155,0.4887298
1892,0.49054867,0.5242452
1893,0.49064708,0.49270463
1894,0.49078044,0.4787242
1895,0.49114504,0.50305545
1896,0.49115762,0.49467745
1897,0.4912928,0.5103195
1898,0.49132988,0.497076
1899,0.49137852,0.4835809
1900,0.49140227,0.5082895
1901,0.49143595,0.4716998
1902,0.49171117,0.4623878
1903,0.49172792,0.5113818
1904,0.49179032,0.5019347
1905,0.4918429,0.46180543
1906,0.49203697,0.480951
1907,0.49221689,0.482482
1908,0.49238142,0.49521938
1909,0.4925455,0.5069558
1910,0.49274176,0.48680788
1911,0.4929852,0.50298816
1912,0.4930238,0.48473886
1913,0.49304307,0.5049212
1914,0.49308002,0.492024
1915,0.49323815,0.5018457
1916,0.49330005,0.51158416
1917,0.493331,0.51349556
1918,0.49341106,0.50729096
1919,0.49398562,0.49710888
1920,0.49400252,0.4685422
1921,0.49407172,0.49045485
1922,0.49449867,0.48082304
1923,0.4945169,0.47979122
1924,0.49453112,0.4915469
1925,0.49492565,0.4911491
1926,0.4949539,0.50277704
1927,0.4949542,0.48996508
1928,0.49524674,0.49087322
1929,0.49530044,0.48099855
1930,0.4953173,0.5359753
1931,0.49549815,0.50491333
1932,0.4958255,0.54009926
1933,0.49588874,0.4988458
