smiles,static_polarizability,fitness
C=CC(=O)Oc1ccc(N(C)C2CCC3C4CCC(C4)C32)cc1,0.1814355082535607,-0.04970510530234751
C=CC(=O)Oc1ccc(-c2ccc(OCCN(C)C(=O)C=C)cc2)cc1,0.1814355082535607,-0.06655334162475046
C=CC(=O)OC1CC2CC1CC2Oc1ccc(N(C)c2ccc(N(C)C(=O)C=C)cc2)cc1,0.1814355082535607,-0.10950775670768198
C=CC(=O)Oc1ccc(Oc2ccc(N(C)C3CC4CC3CC4N(C)C(=O)C=C)cc2)cc1,0.1814355082535607,-0.12568123864890512
C=CC(=O)Oc1ccc(N(C)C2CC3CC2CC3N(C)C2CC3CC2CC3N(C)C(=O)C=C)cc1,0.1814355082535607,-0.13270603346587595
C=CC(=O)Oc1ccc(Oc2ccc(N(C)c3ccc(N(C)C(=O)C=C)cc3)cc2)cc1,0.1814355082535607,-0.14622418808700022
C=CC(=O)OCC=CCOCC=CCOC1CC2CC1C1C=CCC21,0.18372799142819687,-0.0009288074113722178
C=CC(=O)OC1CC2CC1CC2OC12CC3CC(CC(C3)C1C)C2,0.18372799142819687,-0.0020749090574388174
C=CC(=O)OC1CC2CC1CC2OCCCCCCCCC=C,0.18372799142819687,-0.008018147792637792
C=CC(=O)OCC=CCOC12CC3CC(CC(C3)C1C)C2,0.18372799142819687,-0.0100993780754213
C=CC(=O)OCCCCCCCCC=C,0.18372799142819687,-0.01781315788251206
C=CC(=O)OCc1ccc(O)c2ncccc12,0.18372799142819687,-0.0185190854929094
C=CC(=O)On1c(=O)ccc2ccccc21,0.18372799142819687,-0.02061871870976731
C=CC(=O)OCC=CCOCCCCCCCCC=C,0.18372799142819687,-0.020932090129673925
C=CC(=O)OC12CC3CC(CC(C3)C1C)C2,0.18372799142819687,-0.02620844229680344
C=CC(=O)OC1CC2CC1CC2NC1CC2CC1CC2NC(=O)C=C,0.18602047460283308,-0.0006817768314930917
C=CC(=O)OCCN=Cc1ccc(OC)cc1,0.18602047460283308,-0.004131715466633129
C=CC(=O)Oc1ccc(OC2CC3CC2CC3NC(=O)C=C)cc1,0.18602047460283308,-0.004403721263065624
C=CC(=O)OC1CC2CC1CC2OC1CC2CC1CC2OC1CCC(NC(=O)C=C)CC1,0.18602047460283308,-0.007531415393009472
C=CC(=O)Oc1ccc(NC2(C)C3CC4CC(C3)CC2C4)cc1,0.18602047460283308,-0.007954228947505665
C=CC(=O)OC1CC2CC1CC2c1cccc2ccccc12,0.18602047460283308,-0.008229125569209766
C=CC(=O)OC1CCC(OC2CC3CC2CC3NC(=O)C=C)CC1,0.18602047460283308,-0.008745711018696117
C=CC(=O)OC1CCC(OCc2ccc(I)cc2)CC1,0.18602047460283308,-0.014488179514751148
C=CC(=O)Oc1ccc(OC2CCC(NC(=O)C=C)CC2)cc1,0.18602047460283308,-0.01508888201917677
C=CC(=O)OC1CC2CC1CC2OC1CC2CC1CC2NC(=O)C=C,0.18602047460283308,-0.015528489182338429
C=CC(=O)OC1CCC(NC2CC3CC2CC3NC(=O)C=C)CC1,0.18602047460283308,-0.015610296557292652
C=CC(=O)Oc1cccc2ccccc12,0.18602047460283308,-0.015747826268329906
C=CC(=O)Oc1ccc(NC2CC3CC2CC3NC(=O)C=C)cc1,0.18602047460283308,-0.016867954562053394
C=CC(=O)OC1CC2CC1CC2NC1CCC(NC(=O)C=C)CC1,0.18602047460283308,-0.022568683793201733
C=CC(=O)OC1CC2CC1CC2NC(=O)C=C,0.18602047460283308,-0.024760033657207775
C=CC(=O)OC1(C)C2CC3CC(C2)CC1C3,0.18602047460283308,-0.032551388909473705
C=CC(=O)OC1CC2CC1CC2Oc1ccc(NC(=O)C=C)cc1,0.18602047460283308,-0.033831585476741505
C=CC(=O)OCc1ccc(I)cc1,0.18602047460283308,-0.05052761333192854
C=CC(=O)Oc1ccc(C2CC3CC2CC3NC2CC3CC2CC3NC(=O)C=C)cc1,0.18602047460283308,-0.06169821722303362
C=CC(=O)OC1CC2CC1CC2NC1(C)C2CC3CC(C2)CC1C3,0.18602047460283308,-0.0692867229679677
C=CC(=O)OC1CCC(OC2CCC(Oc3cccc4ccccc34)CC2)CC1,0.18602047460283308,-0.08368514878545733
C=CC(=O)OCCNC1CCC(NC2CCC(NC(=O)C=C)CC2)CC1,0.18831295777746926,-0.0036889810424159952
C=CC(=O)Oc1ccc(N(C)c2cccc3cccnc23)o1,0.18831295777746926,-0.010648568378002543
C=CC(=O)OC1CCC(OCC2(C)COc3cscc3OC2)CC1,0.18831295777746926,-0.012716372714550395
C=CC(=O)OCCOCCN(C)CCN(C)C(=O)C=C,0.18831295777746926,-0.013973454727618795
C=CC(=O)Oc1coc2ccccc2c1=O,0.18831295777746926,-0.01468304802366982
C=CC(=O)OC1CCC(Oc2ccc(CNC(=O)C=C)o2)CC1,0.18831295777746926,-0.014962265982120138
C=CC(=O)OCCN(C)c1coc2ccccc2c1=O,0.18831295777746926,-0.014990086450069051
C=CC(=O)OCCN(C)C1CCC(OCCN(C)C(=O)C=C)CC1,0.18831295777746926,-0.01511540521570931
C=CC(=O)OCc1ccc(-c2ccc(COCCNC(=O)C=C)o2)o1,0.18831295777746926,-0.01799326132348289
C=CC(=O)OC1CCC(OCc2ccc(N(C)C(=O)C=C)o2)CC1,0.18831295777746926,-0.01925840486475716
C=CC(=O)OC1CCC(Nc2cccc3cccnc23)CC1,0.18831295777746926,-0.024190624461681742
C=CC(=O)OCc1ccc(-c2ccc(COCCN(C)C(=O)C=C)o2)o1,0.18831295777746926,-0.03022484968713035
C=CC(=O)Oc1cccc2cccnc12,0.18831295777746926,-0.03226167966315041
C=CC(=O)OC1CCC(NCCN(C)CCN(C)C(=O)C=C)CC1,0.18831295777746926,-0.03341158221772422
C=CC(=O)Oc1ccc(N(C)C2CCC(Oc3ccc(N(C)C(=O)C=C)o3)CC2)o1,0.18831295777746926,-0.03456686924508323
C=CC(=O)Oc1ccc(N(C)C(=O)C=C)o1,0.18831295777746926,-0.038245226039378744
C=CC(=O)OC1CCC(Oc2coc3ccccc3c2=O)CC1,0.18831295777746926,-0.04402487467339744
C=CC(=O)Oc1ccc(Cl)c2cccnc12,0.18831295777746926,-0.046421508087604146
C=CC(=O)OCc1ccc(OCC2(C)COc3cscc3OC2)o1,0.18831295777746926,-0.04835723827889671
C=CC(=O)OC1CCC(Oc2cccc3cccnc23)CC1,0.18831295777746926,-0.049555351243526835
C=CC(=O)Oc1ccc(CNC(=O)C=C)o1,0.18831295777746926,-0.05206672359892617
C=CC(=O)OCc1ccc(-c2ccc(COc3ccc(N(C)C(=O)C=C)o3)o2)o1,0.18831295777746926,-0.08702843378594627
C=CC(=O)OCc1ccc(-c2ccc(COCc3ccc(N(C)C(=O)C=C)o3)o2)o1,0.18831295777746926,-0.14459448050072898
C=CC(=O)OC(C)COC1CC2CC1C1CCC(N(C)C(=O)C=C)C21,0.19060544095210546,-0.0007096139413881875
C=CC(=O)OC1CCC2C3CC(CC3N(C)CCN(C)C(=O)C=C)C12,0.19060544095210546,-0.0035140720827150917
C=CC(=O)OC1CCC2C3CC(CC3N(C)C(=O)C=C)C12,0.19060544095210546,-0.011124515749735775
C=CC(=O)Oc1ccccc1N(C)C(=O)C=C,0.19060544095210546,-0.011200198747439327
C=CC(=O)OC(C)COC12CC3CC(CC(C3)C1C)C2,0.19060544095210546,-0.012507388212008419
C=CC(=O)OCC(C)N(C)CC(C)N(C)CC(C)N(C)C(=O)C=C,0.19060544095210546,-0.012851828553004208
C=CC(=O)OC1CC2CC1C1CCC(N(C)CCN(C)C(=O)C=C)C21,0.19060544095210546,-0.013740947626309452
C=CC(=O)OC1CC2CC1C1CCC(N(C)C(=O)C=C)C21,0.19060544095210546,-0.021111616708559933
C=CC(=O)OC1CCC2C3CC(CC3OC(C)CN(C)C(=O)C=C)C12,0.19060544095210546,-0.021456489183230343
C=CC(=O)Oc1ccc(OC2CCC3C4CC(CC4N(C)C(=O)C=C)C23)cc1,0.19060544095210546,-0.022521009824948368
C=CC(=O)Oc1ccc(C23CC4CC(CC(C4)C2C)C3)cc1,0.19060544095210546,-0.025383243181033077
C=CC(=O)OC1CCC2C3CC(CC3c3ccc(Cl)c4cccnc34)C12,0.19060544095210546,-0.03142317213840967
C=CC(=O)Oc1ccc(OC23CC4CC(CC(C4)C2C)C3)cc1,0.19060544095210546,-0.032688966177182255
C=CC(=O)Oc1ccccc1-c1ccc(N(C)C(=O)C=C)cc1,0.19060544095210546,-0.04359721221752649
C=CC(=O)OCC(C)N(C)C(=O)C=C,0.19060544095210546,-0.04624653778247351
C=CC(=O)Oc1ccc(N(C)c2ccc(Cl)c3cccnc23)cc1,0.19060544095210546,-0.053869983337597904
C=CC(=O)OC(C)COCCN(C)C(=O)C=C,0.19060544095210546,-0.05495167694262976
C=CC(=O)OC(C)CN(C)C(=O)C=C,0.19060544095210546,-0.05607607386283392
C=CC(=O)Oc1ccccc1N(C)C12CC3CC(CC(C3)C1C)C2,0.19060544095210546,-0.05745821275539881
C=CC(=O)Oc1ccccc1-c1ccccc1OCCN(C)C(=O)C=C,0.19060544095210546,-0.0575371889097262
C=CC(=O)OC1CCC2C3CC(CC3N(C)c3ccc(N(C)C(=O)C=C)cc3)C12,0.19060544095210546,-0.058620771549420414
C=CC(=O)Oc1ccccc1Oc1ccccc1Oc1ccccc1N(C)C(=O)C=C,0.19060544095210546,-0.06088014521427637
C=CC(=O)Oc1ccccc1-c1ccccc1N(C)C(=O)C=C,0.19060544095210546,-0.0612942484838534
C=CC(=O)OC1CCC2C3CC(CC3Oc3ccc(Cl)c4cccnc34)C12,0.19060544095210546,-0.06444614209957605
C=CC(=O)OC(C)CN(C)c1ccc(N(C)c2ccc(N(C)C(=O)C=C)cc2)cc1,0.19060544095210546,-0.06565242090054041
C=CC(=O)Oc1ccccc1N(C)C1CC2CC1C1CCC(N(C)C(=O)C=C)C21,0.19060544095210546,-0.07764165677853113
C=CC(=O)OC1CC2CC1C1CCC(N(C)c3ccc(Cl)c4cccnc34)C21,0.19060544095210546,-0.08406879582233912
C=CC(=O)OCC(C)N(C)c1ccccc1N(C)c1ccccc1N(C)C(=O)C=C,0.19060544095210546,-0.08502267875500208
C=CC(=O)OC1CC2CC1C1CCC(OC3CCC4C5CC(CC5N(C)C5CCC6C7CC(CC7N(C)C(=O)C=C)C65)C34)C21,0.19060544095210546,-0.11320482768841272
C=CC(=O)OC1CCC2C3CC(CC3OC3CCC4C5CC(CC5OC5CCC6C7CC(CC7N(C)c7ccc(Cl)c8cccnc78)C56)C34)C12,0.19060544095210546,-0.21011205591984278
C=CC(=O)Oc1ccc(-c2ccc(O)c3ncccc23)cc1,0.19289792412674164,-0.0030316495314810232
C=CC(=O)Oc1ccc(OCCCCCCNC(=O)C=C)cc1,0.19289792412674164,-0.004160054864046331
C=CC(=O)OCCCCCCOc1ccccc1N(C)C(=O)C=C,0.19289792412674164,-0.005744048298952337
C=CC(=O)Oc1ccccc1NC(=O)C=C,0.19289792412674164,-0.014928587617037054
C=CC(=O)Oc1ccc(OC2=C(C)C(=O)CC(C(=C)C)C2)cc1,0.19289792412674164,-0.015667400418164973
C=CC(=O)OCCCCCCOc1ccc(NC(=O)C=C)cc1,0.19289792412674164,-0.017172298489454035
C=CC(=O)OCCOCCOc1ccccc1NC(=O)C=C,0.19289792412674164,-0.020250894965288396
C=CC(=O)OCCCCCCOC1=C(C)C(=O)CC(C(=C)C)C1,0.19289792412674164,-0.025474049986955877
C=CC(=O)Oc1ccc(N(C)c2ccc(O)c3ncccc23)cc1,0.19289792412674164,-0.02991487747276092
C=CC(=O)Oc1ccc(N(C)c2ccc3c(c2)CCCC3)cc1,0.19289792412674164,-0.030698440132978205
C=CC(=O)Oc1ccccc1Nc1ccc(O)c2ncccc12,0.19289792412674164,-0.031155309735181574
C=CC(=O)Oc1ccccc1NCCCCCCNC(=O)C=C,0.19289792412674164,-0.03127373093521332
C=CC(=O)Oc1ccc(Oc2ccc(NC(=O)C=C)cc2)cc1,0.19289792412674164,-0.03893538480842376
C=CC(=O)Oc1ccccc1Oc1ccccc1NCCCCCCNC(=O)C=C,0.19289792412674164,-0.040447256623151545
C=CC(=O)Oc1ccccc1N(C)c1ccc2c(c1)CCCC2,0.19289792412674164,-0.04345639711463714
C=CC(=O)Oc1ccc(O)c2ncccc12,0.19289792412674164,-0.04596410030281281
C=CC(=O)OCCCCCCNC(=O)C=C,0.19289792412674164,-0.0496971988097403
C=CC(=O)Oc1ccc(Nc2ccc3c(c2)CCCC3)cc1,0.19289792412674164,-0.05044742590034271
C=CC(=O)OCCCCCCOc1ccc2c(c1)CCCC2,0.19289792412674164,-0.052039018927457575
C=CC(=O)Oc1ccccc1Nc1ccc(NC(=O)C=C)cc1,0.19289792412674164,-0.052829763947370295
C=CC(=O)Oc1ccccc1-c1ccccc1OCCCCCCNC(=O)C=C,0.19289792412674164,-0.05875684982383514
C=CC(=O)Oc1ccc(Oc2ccc(NCCCCCCNC(=O)C=C)cc2)cc1,0.19289792412674164,-0.06770159965598846
C=CC(=O)OCCNc1ccc(-c2ccc(NC(=O)C=C)cc2)cc1,0.19289792412674164,-0.06795131331527496
C=CC(=O)Oc1ccc(-c2ccc(Oc3ccc(NC(=O)C=C)cc3)cc2)cc1,0.19289792412674164,-0.07263191705787445
C=CC(=O)OCCCCCCOCCCCCCNCCCCCCNC(=O)C=C,0.19289792412674164,-0.07627915674602723
C=CC(=O)Oc1ccc(N(C)CCCCCCOc2ccc(N(C)C(=O)C=C)cc2)cc1,0.19289792412674164,-0.10320114260757232
C=CC(=O)OC1CC2CC1CC2Oc1ccc(I)cc1,0.19519040730137785,-0.001883812214326458
C=CC(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.19519040730137785,-0.004134215380143719
C=CC(=O)OC1CC2CC1C1CCC(Oc3ccccc3)C21,0.19519040730137785,-0.004332087968397541
C=CC(=O)OC1CCC2C3CC(CC3OC3CCC4C5CC(CC5c5ccc(I)cc5)C34)C12,0.19519040730137785,-0.006380699609327717
C=CC(=O)OC1CCC2C3CC(CC3c3ccc(I)cc3)C12,0.19519040730137785,-0.014614962075758381
C=CC(=O)OC1CC2CC1CC2OC1CC2CC1C1C=CCC21,0.19519040730137785,-0.014892913366746502
C=CC(=O)OCC(O)COCC(O)COc1ccccc1,0.19519040730137785,-0.01922369744915922
C=CC(=O)OC1CC2CC1CC2OCc1ccc(I)cc1,0.19519040730137785,-0.025911174748945637
C=CC(=O)OC1CCC2C3CC(CC3OC3CC4CC3C3C=CCC43)C12,0.19519040730137785,-0.028457172180604534
C=CC(=O)OC1CCC2C3CC(CC3Oc3ccccc3)C12,0.19519040730137785,-0.030633531545210285
C=CC(=O)OC1CCC2C3CC(CC3c3c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)C12,0.19519040730137785,-0.03613539788584749
C=CC(=O)OCC(O)COC1CC2CC1C1C=CCC21,0.19519040730137785,-0.04260607805390318
C=CC(=O)OC1CC2CC1CC2OCc1cccc2ccccc12,0.19519040730137785,-0.04754190895419161
C=CC(=O)OC1CC2CC1CC2c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.19519040730137785,-0.05597146603922884
C=CC(=O)OC1CCC2C3CC(CC3OCc3ccc(I)cc3)C12,0.19519040730137785,-0.06077709052424471
C=CC(=O)Oc1ccc(I)cc1,0.19519040730137785,-0.06624252345700224
C=CC(=O)OC1CC2CC1C1CCC(OCc3cccc4ccccc34)C21,0.19519040730137785,-0.06716760251383821
C=CC(=O)OCC(O)COc1ccccc1,0.19519040730137785,-0.06927279379506071
C=CC(=O)OC1CCC2C3CC(CC3OCc3cccc4ccccc34)C12,0.19519040730137785,-0.10458644482951204
C=CC(=O)OC1CCC2C3CC(CC3OC3CCC4C5CC(CC5OC5CCC6C7CC(CC7c7ccccc7)C56)C34)C12,0.19519040730137785,-0.12079026553492586
C=CC(=O)OC1OCC(COn2c(=O)ccc3ccccc32)O1,0.19748289047601403,-0.00015091241476355988
C=CC(=O)OCC1COC(C(=O)c2cccc3ccccc23)O1,0.19748289047601403,-0.002403818975661387
C=CC(=O)OCC1COC(C(=O)C2CC3CC2C2C=CCC32)O1,0.19748289047601403,-0.006649249206755747
C=CC(=O)Oc1ccc(OCC(=C)CS(=O)(=O)c2ccccc2)cc1,0.19748289047601403,-0.008671724210951914
C=CC(=O)OCc1cc(-c2cccc3ccccc23)no1,0.19748289047601403,-0.00947815834405602
C=CC(=O)OCc1cc(C(=O)C2CC3CC2C2C=CCC32)no1,0.19748289047601403,-0.016797906745697866
C=CC(=O)Oc1ccc(C(=O)C2CC3CC2C2C=CCC32)cc1,0.19748289047601403,-0.018089496504042735
C=CC(=O)Oc1ccc(OCCN=Cc2ccc(OC)cc2)cc1,0.19748289047601403,-0.01910751403448402
C=CC(=O)OCc1cc(C2CC3CC2C2C=CCC32)no1,0.19748289047601403,-0.02108866630914391
C=CC(=O)OCC1COC(Oc2ccc(Cl)cc2)O1,0.19748289047601403,-0.02276662646653832
C=CC(=O)OCC1COC(c2ccc(Cl)cc2)O1,0.19748289047601403,-0.02685993074300469
C=CC(=O)OCC1COC(OC2CC3CC2C2C=CCC32)O1,0.19748289047601403,-0.02957769392850579
C=CC(=O)OC1OCC(COCCN=Cc2ccc(OC)cc2)O1,0.19748289047601403,-0.036277317415450205
C=CC(=O)OCC(=C)CS(=O)(=O)c1ccccc1,0.19748289047601403,-0.039304769624497304
C=CC(=O)OC1OCC(COC2CC3CC2C2C=CCC32)O1,0.19748289047601403,-0.039596862186219106
C=CC(=O)OCc1cc(Oc2ccc(Cl)cc2)no1,0.19748289047601403,-0.04038906751992882
C=CC(=O)Oc1ccc(-c2ccc(OCC(=C)CS(=O)(=O)c3ccccc3)cc2)cc1,0.19748289047601403,-0.06727113665220558
C=CC(=O)OCC1COC(OCC2COC(OCCN=Cc3ccc(OC)cc3)O2)O1,0.19748289047601403,-0.06966733277914344
C=CC(=O)OCc1cc(-c2cc(COC3CC4CC3C3C=CCC43)on2)no1,0.19748289047601403,-0.08897578061697303
C=CC(=O)OCc1cc(OCc2cc(-c3cc(COCC(=C)CS(=O)(=O)c4ccccc4)on3)no2)no1,0.19748289047601403,-0.11902495564100563
C=CC(=O)OCc1cc(OCc2cc(C(=O)c3cccc4ccccc34)no2)no1,0.19748289047601403,-0.12284561337110816
C=CC(=O)Oc1ccc(-c2ccc(Oc3ccc(OCC(=C)CS(=O)(=O)c4ccccc4)cc3)cc2)cc1,0.19748289047601403,-0.15610572041151344
C=CC(=O)Oc1ccc(NC2CC3CC2C2C=CCC32)cc1,0.19977537365065023,-0.0005777421463926125
C=CC(=O)OC(C)(C)CCNC1CC2CC1C1C=CCC21,0.19977537365065023,-0.0006592032443086815
C=CC(=O)OCc1cc(Nc2ccc3ccc(=O)oc3c2)no1,0.19977537365065023,-0.0023454967011411476
C=CC(=O)OC12CC3CC(CC(C3)C1CC)C2,0.19977537365065023,-0.004409765912155361
C=CC(=O)OC(C)(C)CCOc1ccc(NC(=O)C=C)cc1,0.19977537365065023,-0.004992878151993008
C=CC(=O)OC1CC2CC1CC2NC1CC2CC1CC2OC1CC2CC1CC2NC(=O)C=C,0.19977537365065023,-0.006633108569244595
C=CC(=O)OCCC(C)(C)Nc1ccc2ccc(=O)oc2c1,0.19977537365065023,-0.014117205428024082
C=CC(=O)OC1CC2CC1CC2NC12CC3CC(CC(C3)C1CC)C2,0.19977537365065023,-0.015758300112624912
C=CC(=O)OC1CC2CC1CC2c1ccc2ccc(=O)oc2c1,0.19977537365065023,-0.019199782894988804
C=CC(=O)OC1CC2CC1CC2NCc1cc(OC2CC3CC2CC3NC(=O)C=C)no1,0.19977537365065023,-0.020199322985549717
C=CC(=O)OC(C)(C)CCNc1ccc2ccc(=O)oc2c1,0.19977537365065023,-0.020310038613220005
C=CC(=O)OC(C)(C)CCOc1ccc2ccc(=O)oc2c1,0.19977537365065023,-0.02467947275743887
C=CC(=O)Oc1ccc(Nc2ccc3ccc(=O)oc3c2)cc1,0.19977537365065023,-0.025938445614715366
C=CC(=O)Oc1ccc(NC23CC4CC(CC(C4)C2CC)C3)cc1,0.19977537365065023,-0.030389511870284824
C=CC(=O)OCCC(C)(C)NC1CC2CC1C1C=CCC21,0.19977537365065023,-0.03942913384542868
C=CC(=O)Oc1ccc(OC23CC4CC(CC(C4)C2CC)C3)cc1,0.19977537365065023,-0.03947474985017374
C=CC(=O)Oc1cc(COc2cc(CNC3CC4CC3CC4NC(=O)C=C)on2)on1,0.19977537365065023,-0.04225664763345316
C=CC(=O)Oc1ccc2ccc(=O)oc2c1,0.19977537365065023,-0.046196704817871304
C=CC(=O)OC(C)(C)CCOCc1cc(NC(=O)C=C)no1,0.19977537365065023,-0.04693283708200857
C=CC(=O)OCc1cc(NC(=O)C=C)no1,0.19977537365065023,-0.05069716842279837
C=CC(=O)OC1CC2CC1CC2OCc1cc(NCc2cc(NC(=O)C=C)no2)no1,0.19977537365065023,-0.06609931020631388
C=CC(=O)OCc1cc(Nc2cc(COCc3cc(NC(=O)C=C)no3)on2)no1,0.19977537365065023,-0.0754536333550413
C=CC(=O)Oc1ccc(-c2ccc(OCc3cc(NC(=O)C=C)no3)cc2)cc1,0.19977537365065023,-0.09554406433000162
C=CC(=O)OCc1cc(-c2cc(COc3cc(COc4ccc5ccc(=O)oc5c4)on3)on2)no1,0.19977537365065023,-0.18541514305963114
C=CC(=O)OCCOCCOCC(=C)CS(=O)(=O)c1ccccc1,0.20206785682528644,-0.00022127743870586913
C=CC(=O)Oc1ccc(C=O)c2ccccc12,0.20206785682528644,-0.005518828667098574
C=CC(=O)Oc1ccc(OC2CC3CC2C2CC4OC4C32)cc1,0.20206785682528644,-0.007632846795624204
C=CC(=O)OCCOCC(=C)CS(=O)(=O)c1ccccc1,0.20206785682528644,-0.009747062958175234
C=CC(=O)Oc1ccc(Oc2c(C=C)oc3ccccc23)cc1,0.20206785682528644,-0.013500814474517397
C=CC(=O)OCCOCCOc1c(C=C)oc2ccccc12,0.20206785682528644,-0.013681228124206968
C=CC(=O)OCCOc1ccc(C=O)c2ccccc12,0.20206785682528644,-0.013859624826019712
C=CC(=O)Oc1c(C=C)oc2ccccc12,0.20206785682528644,-0.020575856007033877
C=CC(=O)Oc1ccc(Oc2ccc(C=O)c3ccccc23)cc1,0.20206785682528644,-0.0223779332271275
C=CC(=O)Oc1ccc(-c2c(C=C)oc3ccccc23)cc1,0.20206785682528644,-0.03856789585263104
C=CC(=O)OC1CC2CC1C1CC3OC3C21,0.20206785682528644,-0.05928463224261432
C=CC(=O)OCc1ccc(Oc2ccc(NC(=O)C=C)cc2)cc1,0.20436033999992262,-0.0009420474760447883
C=CC(=O)Oc1ccc(COCc2ccc(N(C)C(=O)C=C)cc2)cc1,0.20436033999992262,-0.006109412550202503
C=CC(=O)Oc1c(Br)cc(Cl)c2cccnc12,0.20436033999992262,-0.01058998310493578
C=CC(=O)OCc1ccc(N(C)C2CCC(N(C)C(=O)C=C)CC2)cc1,0.20436033999992262,-0.010719780088194714
C=CC(=O)OCC1CCC(COC2CCC(CNC(=O)C=C)CC2)CC1,0.20436033999992262,-0.011328283906706677
C=CC(=O)Oc1ccc(COC2CCC(CNC(=O)C=C)CC2)cc1,0.20436033999992262,-0.012930627702942982
C=CC(=O)OCc1ccc(N(C)C(=O)C=C)cc1,0.20436033999992262,-0.013267729640730724
C=CC(=O)OCc1ccc(OCc2ccc(N(C)C(=O)C=C)cc2)cc1,0.20436033999992262,-0.013306136965027943
C=CC(=O)OC1CCC(NCc2ccc(NC(=O)C=C)cc2)CC1,0.20436033999992262,-0.014309521555176868
C=CC(=O)OCC1CCC(CNC(=O)C=C)CC1,0.20436033999992262,-0.017245594621428356
C=CC(=O)OCc1ccc(NC(=O)C=C)cc1,0.20436033999992262,-0.01774004495216261
C=CC(=O)OCC1CCC(COCC2CCC(COCC3CCC(N(C)C(=O)C=C)CC3)CC2)CC1,0.20436033999992262,-0.018913741945496693
C=CC(=O)OCC1CCC(COCC2CCC(NC(=O)C=C)CC2)CC1,0.20436033999992262,-0.02513397133422743
C=CC(=O)Oc1cccc(C2CCC(NC3CCC(NC(=O)C=C)CC3)CC2)c1,0.20436033999992262,-0.026492919563523426
C=CC(=O)Oc1cccc(N(C)C(=O)C=C)c1,0.20436033999992262,-0.031053249002226696
C=CC(=O)OCc1ccc(N(C)c2cccc(N(C)C(=O)C=C)c2)cc1,0.20436033999992262,-0.038258638023606434
C=CC(=O)OCC1CCC(CNC2CCC(NC(=O)C=C)CC2)CC1,0.20436033999992262,-0.04343542850089918
C=CC(=O)Oc1ccc(NCC2CCC(COc3ccc(NC(=O)C=C)cc3)CC2)cc1,0.20436033999992262,-0.04462340080665697
C=CC(=O)OCC1CCC(N(C)C(=O)C=C)CC1,0.20436033999992262,-0.04494725561214338
C=CC(=O)OCC1CCC(NC(=O)C=C)CC1,0.20436033999992262,-0.04608390128684889
C=CC(=O)OCC1CCC(COc2cccc(N(C)C(=O)C=C)c2)CC1,0.20436033999992262,-0.04989626610206713
C=CC(=O)OCC1CCC(CNCC2CCC(COCC3CCC(CNC(=O)C=C)CC3)CC2)CC1,0.20436033999992262,-0.05014074242187391
C=CC(=O)OC1CCC(CNC(=O)C=C)CC1,0.20436033999992262,-0.052155647636183605
C=CC(=O)OCc1ccc(-c2ccc(COC3CCC(CNC(=O)C=C)CC3)cc2)cc1,0.20436033999992262,-0.05468529069351305
C=CC(=O)OCc1ccc(OCc2ccc(OCc3ccc(NC(=O)C=C)cc3)cc2)cc1,0.20436033999992262,-0.05709501707481493
C=CC(=O)OC1CCC(OC2CCC(N(C)C(=O)C=C)CC2)CC1,0.20436033999992262,-0.057386968494185314
C=CC(=O)Oc1cccc(N(C)c2cccc(N(C)C(=O)C=C)c2)c1,0.20436033999992262,-0.0655198951952373
C=CC(=O)Oc1cccc(-c2cccc(OCC3CCC(NC(=O)C=C)CC3)c2)c1,0.20436033999992262,-0.07532730305122484
C=CC(=O)OC1CCC(COc2ccc(C=O)c3ccccc23)CC1,0.20436033999992262,-0.07640054428505053
C=CC(=O)OC1CCC(CN(C)c2cccc(-c3cccc(N(C)C(=O)C=C)c3)c2)CC1,0.20436033999992262,-0.109111811756364
C=CC(=O)Oc1cccc(-c2cccc(OCc3ccc(N(C)C(=O)C=C)cc3)c2)c1,0.20436033999992262,-0.14326646530555834
C=CC(=O)Oc1ccc(Oc2cccc3ccccc23)cc1,0.20665282317455883,-0.0025546283369886347
C=CC(=O)Oc1ccc(-c2ccc(OCCNC(=O)C=C)cc2)cc1,0.20665282317455883,-0.0037289888506757685
C=CC(=O)Oc1ccccc1Nc1ccc(OC)c(OC)c1,0.20665282317455883,-0.00563242725077992
C=CC(=O)Oc1ccccc1-c1ccc(OC)c(OC)c1,0.20665282317455883,-0.007335159266554064
C=CC(=O)Oc1ccc(Nc2ccc(OC)c(OC)c2)cc1,0.20665282317455883,-0.007542732441984362
C=CC(=O)Oc1ccccc1Oc1ccc(NC(=O)C=C)cc1,0.20665282317455883,-0.01072951844874745
C=CC(=O)Oc1ccc(OCC2CCCN2C(=O)C=C)cc1,0.20665282317455883,-0.016136202300153918
C=CC(=O)OCCOc1ccccc1NC(=O)C=C,0.20665282317455883,-0.019444796526991076
C=CC(=O)Oc1ccccc1NCC1CCCN1CC1CCCN1C(=O)C=C,0.20665282317455883,-0.020184722458757215
C=CC(=O)OCCNc1cccc2ccccc12,0.20665282317455883,-0.020551714385114855
C=CC(=O)OCCOc1ccc(OC)c(OC)c1,0.20665282317455883,-0.021220031464658923
C=CC(=O)Oc1ccccc1Nc1cccc2ccccc12,0.20665282317455883,-0.02601378849688893
