selfies,polarizability
[C][C@@H1][C][C][=C][Branch2][Ring2][#Branch1][C@H1][Branch1][=N][N][Ring1][=Branch1][C][C][Branch1][C][C][Branch1][C][C][F][C][=C][Branch2][Ring1][C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][F][/C][=C][/C][=Branch1][C][=O][O][C][F][N][C][=C][C][=C][C][=C][Ring2][Ring1][=C][Ring1][=Branch1],0.31072439454230527
[C][C][=C][C][=Branch1][C][=O][O][C][=C][Ring1][#Branch1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch1][#Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][O][C],0.2880381649716713
[C][O][C][=Branch1][C][=O][C][=Branch2][Ring1][Branch1][=C][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],0.23749141931865558
[C][C][C][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C].[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][=C].[C][=C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O].[C][=C][C][=Branch1][C][=O][O],0.31401953473899685
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch2][Ring1][=Branch1][=C][Branch1][Branch2][C][=Branch1][Ring2][=C][Ring1][=Branch1][Cl][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][O][C],0.24585324032906908
[C][O][C][=Branch1][C][=O][/C][=C][/C][=C][Branch1][#Branch2][N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][Br][N],0.1208060769871625
[C][O][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][C][=C],0.08506130032228038
[C][C][C][C][C][C][C][N][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][Branch1][P][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][N+1][=Branch1][C][=O][O-1],0.3381615031988981
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=Branch1][C][=O][O][C][C].[C][C][Branch1][C][C][O][C][=Branch1][C][=O][/C][=C][/C][=Branch1][C][=O][O][C][Branch1][C][C][C].[C][=C][C][=Branch1][C][=O][O][C][C][O],0.2570626233601459
[C][N][Branch1][C][C][/C][=C][Branch1][#Branch1][\C][=Branch1][C][=O][O][C][/N][C][=N][C][=N][Ring1][Branch1],0.09596793127793787
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][Branch1][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][Ring1][O],0.25804996364562877
[C][=C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][Ring2][O][Ring1][Branch1][C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][N+1][=Branch1][C][=O][O-1],0.24986494248329988
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][N][=C][Branch1][Branch1][C][=N][Ring1][=Branch1][N][C@@H1][C][C][N][Branch1][Ring2][C][Ring1][Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.2499502286894862
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch2][Ring1][Branch1][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Br],0.23074286485380663
[C][C][O][C][=Branch1][C][=O][C][=Branch2][Ring1][#Branch1][=C][C][=C][C][=Branch1][N][=C][Branch1][Branch2][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][O][N+1][=Branch1][C][=O][O-1][C][#N],0.16332920300534987
[C][=C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch2][Ring1][O][=C][Branch1][Branch2][C][=Branch1][Ring2][=C][Ring1][=Branch1][Br][O][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][Cl],0.29303523599227665
[C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=Branch2][/C][=C][/C][=Branch1][C][=O][O][C],0.15873131473115137
[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][C][=C][Branch1][P][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][C][=O][O][C][N+1][=Branch1][C][=O][O-1],0.22557139093807582
[C][C][=Branch1][C][=O][O][C][Branch1][S][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=Branch1][C][=C][C][=Branch1][C][=O][O][C],0.12719454380470724
[C][C][=C][C][=Branch2][Ring1][Branch1][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][/C][=C][/C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C],0.2419927681114799
[C][=C][C][=C][Branch2][Ring2][#C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][/N][=C][/C][=C][Branch1][#Branch2][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][Br][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][O][Ring1][Branch1][O],0.34179507511349694
[C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][I][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.20365118616023822
[C][O][C][=C][Branch2][Ring1][#Branch1][C][=Branch2][Ring1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][C][=C][Br][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Br],0.25400294800694495
[C][O][C][=Branch1][C][=O][/C][=Branch1][P][=C][/N][C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][F][F][/S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],0.21324470778388527
[C][O][C][=Branch1][C][=O][/C][=C][/C][=C][N][Branch2][Ring1][Branch1][N][=C][Ring1][Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][O][Ring1][Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1],0.2898853661592237
[C][C][=Branch1][C][=C][C][=Branch1][C][=O][O-1],0.016809274982059662
[C][C][O][C][=Branch1][C][=O][/C][=Branch1][=Branch2][=C][\C][=C][C][=C][O][Ring1][Branch1][/P][=Branch1][C][=O][Branch1][Ring2][O][C][C][O][C][C],0.16804552539815934
[C][C][O][C][=Branch1][C][=O][C][=Branch1][C][=C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][N],0.10061166809202904
[C][C][=C][Branch1][O][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][#N][/C][=C][/C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C],0.16605461826536233
[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][O][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][Cl][C][=O][Cl],0.17151490673428876
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch1][#Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][O][C][C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][Cl],0.2420869083435233
[C][C][C][=Branch1][C][=O][O][C][C][O][C][=Branch1][C][=O][C][=C],0.060722906439720246
[C][C][O][C][=Branch1][C][=O][/C][=C][Branch1][C][\N][/N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1],0.20248341077842277
[C][C][O][C][=Branch1][C][=O][C][=Branch1][=Branch1][=C][Branch1][C][Cl][Cl][C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][F][O][C],0.14013269632912875
[C][C][O][C][=Branch1][C][=O][/C][=C][/S][C][C][C][=Branch1][C][=O][O],0.08542666676966262
[C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch2][Ring1][Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][F],0.1488354509812917
[C][C][=C][C][=Branch1][=N][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][=Branch1][C][=C][C][Branch1][=N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][O],0.206081668630396
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][O][C][=C][Branch2][Ring1][C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][I][/C][=C][/C][=Branch1][C][=O][O][C][O][C],0.23400762923671703
[C][C][=N][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][C][=O][O][C],0.09164489184997104
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][Branch1][Branch2][C][=C][C][=C][Ring1][=Branch1][Cl][C][Branch1][C][F][Branch1][C][F][F],0.12267415929478956
[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][C][O][C][C][O][C][=Branch1][C][=O][C][=C],0.11129971690757687
[C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][N][O][C][O][Ring1][Branch2],0.12284728776400694
[C][C][O][C][=Branch1][C][=O][C][=Branch2][Ring1][Ring1][=C][Branch1][#C][C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Br][Cl][O][C][=N][C][C][C][C][C][O][Ring1][Branch1],0.21851146913451475
[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][Cl],0.16909412113571132
[C][C][C][C][C][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=C][Branch1][P][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][O][C][C][C][C],0.36711088620464316
[C][N][Branch1][N][C][C][C][C][O][C][=Branch1][C][=O][C][=C][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch2][Ring2][#Branch1][C][Branch2][Ring1][#C][C][Branch2][Ring1][#Branch1][C][Branch1][S][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F][Branch1][C][F][F][Branch1][C][F][F][Branch1][C][F][F][Branch1][C][F][F],0.16490310377419584
[C][C][O][C][=Branch1][C][=O][C][=C].[C][C][=Branch1][C][=C][C][=Branch1][C][=O][O],0.08729583104882543
[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C],0.32006333879825044
[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][O][C][Branch1][C][F][Branch1][C][F][F],0.1159506587640165
[C][C][O][C][=Branch1][C][=O][/C][=Branch1][=C][=C][/C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][#N][/C][=Branch1][C][=O][C],0.14745624285693665
[C][C][O][C][=Branch1][C][=O][C][=Branch2][Ring1][O][=C][Branch2][Ring1][=Branch1][C][=C][Branch1][P][C][=Branch1][=N][=C][Branch1][=Branch2][C][=Branch1][Branch1][=C][Ring1][=Branch1][F][F][F][F][F][O][C][=N][C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][F][F],0.24182441149290784
[C][C][Branch1][C][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][/C][=C][Branch1][=N][\C][=Branch1][C][=O][O][C][C][N][Branch1][C][C][C][/N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1].[Cl],0.30742586241439596
[C][C][O][C][=Branch1][C][=O][C][=Branch2][Ring1][C][=C][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][=Branch1][C][=O][O][C][C],0.20839465838341323
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][N][=C][Branch1][Branch1][C][=N][Ring1][=Branch1][N][C@@H1][C][C][N][Branch1][Ring2][C][Ring1][Branch1][C][C][C][C][C][Branch1][Ring2][O][Ring1][Branch1][C][C][Ring1][#Branch1],0.2551646492362468
[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C@@H1][C][C][C][C][C@H1][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C],0.14724257064533774
[C][O][C][=C][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][N][C][Ring1][=N][=O][/C][=C][/C][=Branch1][C][=O][O][C],0.20169606003895987
[C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch1][=Branch2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][F][N+1][=Branch1][C][=O][O-1],0.11050621294137417
[C][C][Branch2][Ring1][=C][C][C][C][Branch1][Ring2][C][Ring1][=Branch1][C][O][C][=Branch1][C][=O][/C][=Branch1][O][=C][/N][C][=C][C][=C][C][=C][Ring1][=Branch1][/C][#N][C][O][C][=Branch1][C][=O][/C][=Branch1][O][=C][/N][C][=C][C][=C][C][=C][Ring1][=Branch1][/C][#N],0.36174815291481055
[C][C][C][C][C][C][C][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][Branch1][=Branch1][C][Branch1][C][C][O][N][C][=Branch1][C][=O][C@@][Branch2][Ring2][#Branch1][C][C@H1][Branch2][Ring1][P][C@H1][Branch2][Ring1][N][C@@H1][Branch1][Ring2][C][Ring1][=Branch1][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][O][O][O][O],0.42027834866406677
[C][C][O][C][=Branch1][C][=O][C][=C].[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][#N].[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O],0.24888003280833443
[C][C][C][=C][C][=C][Branch1][Ring2][S][Ring1][Branch1][/C][=C][Branch1][=Branch1][/C][=Branch1][C][=O][O][\C][=Branch1][C][=O][O-1].[NH4+1],0.182160370255974
[C][C][O][C][=Branch1][C][=O][C][=Branch2][Ring1][Branch2][=C][Branch2][Ring1][Ring1][C][=C][C][=Branch1][=N][=C][Branch1][=Branch2][C][=Branch1][Branch1][=C][Ring1][=Branch1][F][F][F][F][O][C][=N][C][Branch1][C][C][C][O],0.18188961712728283
[C][O][C][=C][Branch2][Ring1][Ring1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][C][#C][O][C][C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][F][Cl],0.23900070118761063
[C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch2][Ring1][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][I],0.21186343498631346
[C][=C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][Ring2][O][Ring1][Branch1][C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Br][F],0.2320785784328404
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=N][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][N][Branch1][Branch2][C][C][N][Branch1][C][C][C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C],0.2672705906462849
[C][C][Branch1][C][C][O][C][=Branch1][C][=O][/C][=Branch2][Ring1][C][=C][/C][=C][N][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][/C][#N],0.18810400510127165
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][Branch1][=Branch2][N][Branch1][Branch1][N][=C][Ring1][Branch1][C][C][=C][C][=C][S][Ring1][Branch1],0.1607943212058599
[C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][=C][Branch1][S][C][=Branch1][C][=O][N][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][O][/C][=C][Branch1][Ring1][\C][#N][/C][=Branch1][C][=O][O][C],0.26180642554191436
[C][O][C][=C][Branch1][P][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][C][=O][O][C][O][C][C][C][C][C][Ring1][Branch1],0.16887031360638724
[C][O][C][=Branch1][C][=O][/C][=Branch1][#Branch2][=C][\N][C][C][O][C][C][Ring1][=Branch1][/C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1],0.17228808563402367
[C][C][N][Branch1][Ring1][C][C][/C][=Branch1][=N][=C][/C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][/C][=Branch1][C][=O][O][C][C],0.18020632912999646
[C][O][C][=Branch1][C][=O][C][=Branch1][C][=C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F],0.09255521292622118
[C][O][C][=Branch1][C][=O][/C][=Branch2][Ring1][Branch1][=C][/O][C][=C][C][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][/C][=C][C][=C][C][=C][Ring1][=Branch1][C][O][C][=C][C][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F],0.2573556672950443
[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][=Branch1][C][=C][C][Branch1][#C][C][=C][Branch1][#Branch2][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][F][Br][O],0.13434485871809723
[C][O][C][=Branch1][C][=O][C][=Branch1][C][=C][C][Branch1][S][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][O],0.10606927844415573
[C][C][O][C][=Branch1][C][=O][/C][=Branch1][=N][=C][/C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][Br][/C][=Branch1][C][=O][C],0.14839540973877316
[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][O],0.3351700149854919
[C][O][C][=Branch1][C][=O][C][=Branch1][C][=C][C][C][C][C][C][Ring1][Branch1],0.06349528448788047
[C][O][C][=C][Branch1][P][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1],0.2380025342135827
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch1][=Branch2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][Br][O][C][Branch1][C][F][Branch1][C][F][F],0.13851287910715096
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][C][C][C],0.14830721497294477
[C][C@H1][C@@H1][Branch2][#Branch1][P][C@H1][Branch2][#Branch1][N][C@H1][Branch2][=Branch1][C][C@@H1][Branch1][Ring2][O][Ring1][=Branch1][O][C@@H1][C@H1][Branch2][Branch1][Branch1][C@@H1][Branch2][Ring1][S][O][C@@H1][Branch2][Ring1][=Branch2][C@H1][Ring1][=Branch1][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][O][C][O][O][C][C][C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][O][O][O][C@H1][C@@H1][Branch1][P][C@H1][Branch1][=N][C@H1][Branch1][=Branch2][C@H1][Branch1][Ring2][O][Ring1][=Branch1][C][O][O][O][O][O][O],0.43349766637696785
[C][C][=C][Branch1][#Branch2][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][F][C][=C][Branch2][Ring1][C][C][=C][Branch1][Ring2][S][Ring1][Branch1][C][=C][Branch1][Branch1][C][=C][Ring1][#Branch1][O][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C],0.384407057708734
[C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][=C][Branch1][=N][C@][Ring1][Branch2][C][O][C][=Branch1][Ring2][=N][Ring1][Branch1][N][C][=C][Branch1][Branch1][C][=C][Ring1][N][Br],0.2644689019351743
[C][O][C][=Branch1][C][=O][C][=C][N][C][=N][C][=Branch1][Ring2][=N][Ring1][Branch1][C][=C][C][=Branch1][S][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F],0.17618540980218175
[C][C][C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][C][=Branch1][C][=C][C][=C],0.11278145807422113
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][Branch1][=Branch2][C][C][C][Ring1][Branch1][C][Ring1][Ring1][Cl],0.11497594230093405
[C][C][C][=C][Branch2][Ring1][=C][C][=Branch2][Ring1][=Branch2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Ring2][O][Ring1][Branch1][/C][=C][/C][=Branch1][C][=O][O][C][C][Br],0.24090182331873145
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch1][#C][=C][Branch1][#Branch2][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][O][C][O][C],0.17231773863689448
[C][=C][Branch1][#C][C][=Branch1][C][=O][O][C][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F],0.03449419552683881
[C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch1][P][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][Branch1][C][F][Branch1][C][F][F][Br],0.13273273027961427
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][Branch1][#Branch1][C][=C][N][=C][Ring1][=Branch1][N].[Cl],0.11883528736245977
[C][C][=C][C][=Branch2][Ring1][O][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Ring2][O][Ring1][Branch1][/C][=C][/C][=Branch1][C][=O][O][C][C][#C][N+1][=Branch1][C][=O][O-1],0.2288573997768838
[C][=C][C][=Branch1][C][=O][O][C][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][Branch1][#Branch2][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][F][F],0.13193891705603789
[C][C][=C][Branch1][N][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][C][=C][Branch1][Ring2][O][Ring1][Branch1][/C][=C][/C][=Branch1][C][=O][O][C],0.21304884915139702
[C][C][=C][Branch2][Ring1][Ring1][C][=Branch1][#C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][C][=C][C][C],0.10527135578513094
[C][O][C][=C][Branch1][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][C][=C][Branch1][Ring2][O][Ring1][Branch1][/C][=C][/C][=Branch1][C][=O][O][C],0.21769523147641112
[C][C][=C][Branch1][Branch2][C][=C][C][=C][Ring1][=Branch1][Cl][/C][=C][/C][=Branch1][C][=O][O][C],0.1161027205433729
[C][C][O][C][=Branch1][C][=O][/C][=Branch2][Ring1][=Branch1][=C][/C][=C][Branch1][S][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][O][C][C][C][C][Ring1][Ring1][Br][/N][=N+1][=N-1],0.20038246158538853
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][Branch2][Ring1][Ring1][C][=C][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][Branch1][Branch1][C][=C][Ring1][Branch2][O][C][C][=C][S][C][=C][Ring1][Branch1],0.26430131491109293
[C][=C][C][=Branch1][C][=O][O][C][C][C][Branch2][Ring1][#C][C][Branch2][Ring1][#Branch1][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][F][Branch1][C][F][F][Branch1][C][F][F],0.0805297677273823
[C][O][C][=Branch1][C][=O][/C][=C][/C][=C][N][Branch1][#Branch2][C][=Branch1][C][=O][N][C][Ring1][#Branch1][=O][C@H1][C][C@@H1][Branch1][=Branch2][C@H1][Branch1][Ring2][O][Ring1][Branch1][C][O][O],0.16543928206294709
[C][C][C][C][C][Branch1][=C][C][Branch1][Ring2][C][Ring1][=Branch1][O][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.16639587345511778
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=Branch1][#Branch2][=C][N][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2][C][=C][C][=Branch1][C][=O][O][C],0.2536044911635654
[C][O][C][=C][Branch2][Ring1][#Branch1][C][=Branch2][Ring1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][C][#C][I][O][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2],0.2905508975381707
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][Ring2][O][Ring1][Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1],0.22229034535730335
