id_A,id_B,smiles_A,smiles_B,chain_size,xx,yy,zz,static_polarizability,type,static_polarizability_original
13932176,,C=CC(=O)OCC(O)CCCCCC,,2,389.287171129,407.15308117,370.834949267,0.45479232124816155,homopoly,389.09173385533336
543931,,C=CC(=O)OCCCC=C1CC1,,0,80.6433115752,81.4760138731,104.739092827,0.0769572362008416,monomer,88.95280609176666
165365566,,C=CC(=O)OC(CCc1ccc(Cl)cc1)(Cn1cncn1)C(C)(C)C,,1,381.197534962,414.424757235,296.716972387,0.42334752074231224,homopoly,364.11308819466666
11040716,,C=CC(=O)OCC(C)=O,,2,211.440618677,244.870359886,218.293461482,0.24805661559048853,homopoly,224.86814668166667
59705777,,C=CC(=O)Oc1ccc2c(c1-c1c(OC(=O)C=C)ccc3c1CCCC3)CCCC2,,1,476.016635771,522.840075856,441.328189729,0.5693113545935256,homopoly,480.0616337853333
3016441,,C=CC(=O)OCCOCCOCCOCC,,0,109.560594439,117.755575411,83.6734391978,0.09547567402674309,monomer,103.66320301593332
170899745,,C=CC(=O)OCCCCCCCCCCCCCCCCCBr,,0,159.795427122,187.85051257,203.224492188,0.1961350495270371,monomer,183.62347729333337
16627,,C=CC(=O)OCCCl,,0,29.4555836593,67.1530886682,60.74235936,0.031005479755900976,monomer,52.450343895833335
21572427,,C=CC(=O)OC(Br)(Br)c1ccc(Br)c(Br)c1Br,,1,331.166062602,269.918821839,375.267194007,0.3746766950187692,homopoly,325.450692816
53873894,,C=CC(=O)OC=CCCCCCCCCC,,0,150.788754605,103.829719404,112.099485934,0.11886054044724917,monomer,122.239319981
181750,,C=CC(=O)OCC(Cl)(Cl)Cl,,1,160.00882827,115.640592806,156.0270216,0.14611857728466784,homopoly,143.89214755866666
4372816,,C=CC(=O)OCCOC(=O)CC(C)=O,,2,351.902949737,315.549469375,359.514099598,0.3959156497960493,homopoly,342.3221729033333
129762902,,C=CC(=O)OC(C)(C)C(Cl)(Cl)Cl,,2,331.463079161,400.657373706,359.36654168,0.42298988911228386,homopoly,363.82899818233335
175956,,C=CC(=O)OCCOC(=O)CCC(=O)O,,1,177.881070999,174.411100781,157.564570042,0.17892478494874361,homopoly,169.952247274
13165,,C=CC(=O)OCCO,,0,45.1050719569,57.5696703607,41.4297544305,0.02544693648095335,monomer,48.034832249366666
18459502,,C=CC(=O)OO,,1,64.4964838739,61.9128566872,68.734834528,0.04686433069730877,homopoly,65.04805836303333
19859974,,C=CC(=O)OCCCCCCCCCCCCO,,2,554.88817476,474.776504746,563.834755006,0.6336455726456179,homopoly,531.1664781706667
18533715,,C=CC(=O)Oc1ccc(-c2ccc(C#N)cc2)cc1,,0,131.859282885,140.76837599,239.764677185,0.17998877718249448,monomer,170.79744535333336
18679053,,C=CC(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(C)F,,0,107.146965907,129.037186435,130.479948676,0.11883794003387887,monomer,122.221367006
129851430,,C=CC(=O)Oc1c(C(C)O)ccc2c1Cc1ccccc1-2,,0,213.445246023,128.885937597,177.875456245,0.18326783438971064,monomer,173.40221328833334
22709169,,C=CC(=O)OC(C)(C)c1ccccc1,,2,438.762338891,395.522185624,358.921740882,0.4656735774505908,homopoly,397.735421799
67551,,C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0,79.1791901009,118.374639049,112.953149943,0.0952731516688306,monomer,103.5023263643
543286,,C=CC(=O)OC(CC)CCCCCCCCCCCC,,2,591.40211457,627.658589808,643.549800806,0.7465706159826911,homopoly,620.8701683946666
3023456,,C=CC(=O)OCCOC(=O)NCCC,,2,324.082023716,404.145257093,326.182058936,0.40743127324078693,homopoly,351.46977991499995
77078222,,C=CC(=O)OCCOCCOCCC(=O)OC(C)(C)C,,1,272.970411143,253.484334092,252.531471566,0.2918575511459741,homopoly,259.662072267
75282,,C=CC(=O)OCCOC(=O)C=C,,2,240.6361985,353.062941688,320.90808681,0.3487671699723964,homopoly,304.869075666
129847753,,C=CC(=O)Oc1cn(C)nc1C,,2,314.009846909,302.199832345,371.817505227,0.3795758314662191,homopoly,329.342394827
21365444,,C=CC(=O)OC(C)(C)C1CCC(C)CC1,,2,469.300478695,399.876256918,449.256228242,0.518221509852688,homopoly,439.47765461833336
69060682,,C=CC(=O)OCc1ccc(Cl)c(Cl)c1,,1,239.426455885,235.004275081,137.815770363,0.22188982537137647,homopoly,204.08216710966667
4184941,,C=CC(=O)OCCCOCCCOCCCOC,,0,140.581075285,108.492464466,104.032614805,0.11314872149686397,monomer,117.70205151866666
13841397,,C=CC(=O)OCCCCCCCCCCCCBr,,1,277.256740605,277.54791667,272.282550957,0.3120418063991603,homopoly,275.6957360773333
53735402,,C=CC(=O)ON=C=O,,0,63.0818278654,27.5535702784,47.2076454144,0.022819490233361724,monomer,45.94768118606667
170995230,,C=CC(=O)OCc1ccc(-[c-]2cccc2)cc1,,0,172.735754784,113.635723921,181.908922314,0.16147841949357394,monomer,156.09346700633333
105376,,C=CC(=O)OCC(C)(C)COC(=O)c1ccccc1,,2,676.032963889,420.223824193,481.951272962,0.6272289692437389,homopoly,526.0693536813334
129652150,,C=CC(=O)O/C=C(\CCCCCCCC)C(N)=O,,1,246.131086704,262.535339484,265.579194895,0.2898682908172856,homopoly,258.0818736943333
543579,,C=CC(=O)OCCCCCCCCCCCCCCC,,0,138.694828254,176.682419862,149.543275989,0.16006853975442664,monomer,154.97350803499998
11019125,,C=CC(=O)OCCSC#N,,2,284.678671911,262.985209862,221.654400316,0.28780066882000227,homopoly,256.439427363
104367,,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,,0,149.451820115,145.353464938,152.023571564,0.15247687015116318,monomer,148.94295220566667
118536009,,C=CC(=O)OCC(Oc1ccccc1)C(c1ccccc1)(c1ccccc1)c1ccccc1,,1,538.137522379,456.430729518,549.492908244,0.6129001634660016,homopoly,514.6870533803334
129677102,,C=CC(=O)OC[c-]1cccc1,,0,103.907554979,72.9314826158,98.5972064605,0.08055668436001817,monomer,91.81208135176666
129721343,,C=CC(=O)Oc1cc(Br)cc2c3ccccc3n(CCO)c12,,0,235.038992864,131.777473007,196.536736584,0.20137310013799342,monomer,187.78440081833327
12860205,,C=CC(=O)OCC1CCC2OC2C1,,1,176.597639262,151.111167996,193.828993023,0.1838264191676985,homopoly,173.845933427
91809457,,C=CC(=O)OCCOCCOCCOCCOCCC(=O)OC(C)(C)C,,2,709.9220027,663.080915495,646.803308304,0.8125334676690666,homopoly,673.2687421663333
82655,,C#CCOC(=O)C=C,,2,248.052170359,185.754074467,183.075796785,0.22383500208197565,homopoly,205.62734720366663
54148783,,C=CC(=O)OC(=O)OC(=O)C=C,,1,121.336886761,125.023826577,163.660071658,0.1370313774310898,homopoly,136.67359499866666
53461614,,C=CC(=O)OC1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,,1,320.673254174,390.721531585,383.615228289,0.42446822714138954,homopoly,365.003338016
22718872,,C=CC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC,,0,183.990548481,162.773717241,204.367691458,0.19624479141079715,monomer,183.71065239333333
163212139,,C=CC(=O)OC(O)CC(C)CCCC(C)C,,1,253.147215768,225.011721576,203.050347099,0.2508281564937159,homopoly,227.069761481
175021,,C=CC(=O)OCCN(C)S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0,213.731858701,223.458766773,200.887385554,0.23272930642630846,monomer,212.69267034266667
165429929,,C=CC(=O)OCCOCCNC(=O)CCN1C(=O)C=CC1=O,,0,140.907388997,107.705055833,160.279447577,0.13655766877162295,monomer,136.297297469
20520029,,C=CC(=O)OC(=O)CCC,,2,284.178571648,214.162134201,271.505629661,0.2880222518834631,homopoly,256.61544517
543295,,C=CC(=O)OC(C)CCCCCCCCCCCC,,0,110.088949766,162.166840259,167.641278181,0.14956813620439194,monomer,146.63235606866667
88121797,,C=CC(=O)OC(=O)CCCC,,2,276.293581661,305.483735913,285.574145886,0.3289375913076106,homopoly,289.11715448666666
59609085,,C=CC(=O)OCC(O)(C(=O)c1ccccc1)c1ccccc1,,0,140.500204009,148.87336209,202.65367906,0.17144312810601392,monomer,164.00908171966665
3016305,,C=CC(=O)OCCOC(=O)Cl,,2,249.051693276,253.189654428,256.66881654,0.28343318904383014,homopoly,252.970054748
100973,,C=CC(=O)OCCC(=O)NC,,2,259.975339826,300.743089715,269.16346674,0.31321452020933116,homopoly,276.6272987603333
10241458,,C=CC(=O)Oc1cccc(Cl)c1,,0,144.485011938,100.145458879,24.1472881772,0.07776263463101085,monomer,89.5925863314
12577030,,C=CC(=O)OC1CC2CC1C1CC=CC21,,1,191.022820487,230.41504248,214.463616427,0.23181598491753436,homopoly,211.967159798
68636312,,C=CC(=O)OC12CC3CC(CC(OCC4(CC)COC4)(C3)C1)C2,,2,662.282607832,634.864950254,607.92184415,0.7643873218419804,homopoly,635.0231340786667
54336186,,C=CC(=O)OCCSc1ccc2ccccc2c1,,2,642.01260536,598.155624173,533.194451515,0.70912022650919,homopoly,591.1208936826666
11289038,,C=CC(=O)OCCCCCCI,,0,75.9279283593,104.780727475,99.963016874,0.08275358769086913,monomer,93.5572242361
54148783,,C=CC(=O)OC(=O)OC(=O)C=C,,0,96.1082044276,4.03244579893,100.062299968,0.04898710623599873,monomer,66.73431673150999
2794997,,C=CC(=O)O[C@H]1C(=O)OCC1(C)C,,1,176.907667915,152.727569552,153.22102056,0.16759477613469315,homopoly,160.952086009
71347199,,C=CC(=O)OCCC(F)(F)C(F)(F)Br,,0,106.763440815,63.6843386364,45.9901740414,0.05579967788701488,monomer,72.1459844976
129847753,,C=CC(=O)Oc1cn(C)nc1C,,0,74.8933084948,80.1647931958,92.3325441867,0.06878812210148189,monomer,82.46354862576666
543280,,C=CC(=O)OC(C)CCCCCCCCCCC,,1,280.48467033,275.899292101,261.649062348,0.30824246787228854,homopoly,272.67767492633334
57789513,,C=CC(=O)OCCCCCCCCCCS(=O)(=O)O,,1,253.068051851,280.003137414,255.517159394,0.29588682111797965,homopoly,262.8627828863333
44574020,,C=CC(=O)Oc1ccc(C(OC(=O)C=C)c2ccccc2)cc1,,1,393.146863109,315.136710993,300.507703518,0.388288910834234,homopoly,336.2637592066667
19855,,C=CC(=O)OCC(CC)CC,,1,143.593843428,164.989921396,166.322615832,0.16425882921730012,homopoly,158.30212688533334
23635603,,C=CC(=O)Oc1ccc(CCCCCCCC)cc1,,0,163.894412046,144.878009093,140.469964066,0.15348964089936978,monomer,149.747461735
21871639,,C=CC(=O)OCCc1ccc(O)cc1,,0,106.341955701,57.1085476797,126.162582361,0.0865056052194309,monomer,96.53769524723334
543295,,C=CC(=O)OC(C)CCCCCCCCCCCC,,1,298.950232341,277.568555673,290.402118335,0.3287569198833643,homopoly,288.9736354496667
4139468,,C=CC(=O)Oc1cccc(N2Cc3ccccc3C2=O)c1,,1,432.044009918,241.410120869,330.127308931,0.38610274595668587,homopoly,334.52714657266665
18352416,,C=CC(=O)OOCC,,2,169.776173623,233.632945888,213.721471054,0.22393929879980207,homopoly,205.710196855
58231726,,C=CC(=O)Oc1ccc(-c2cc3ccccc3s2)cc1-c1cc2ccccc2s1,,1,579.021187725,671.966639929,502.63632977,0.7008374991205172,homopoly,584.541385808
75873,,C=CC(=O)OCCCCCCCCC,,2,417.381724252,431.168149336,408.882920134,0.49262446979544816,homopoly,419.144264574
6538148,,C=CC(=O)OC/C=C/C,,0,74.1749319406,49.5519087836,74.1625879088,0.04801630067997072,monomer,65.96314287766667
14746151,,C=CC(=O)OCCCCOC(=O)Oc1ccc(C(=O)c2ccccc2)cc1,,1,451.02150616,357.685913271,336.60469511,0.44557611714358586,homopoly,381.770704847
93279,,C=CC(=O)OCCOC(=O)NC,,0,83.1079264122,51.6069323799,82.5542320166,0.056148441753111865,monomer,72.42303026956667
69285273,,C=CC(=O)OCCc1ccc(-c2ccc(N(c3ccc(C)cc3)c3c(C)cc(C)cc3C)cc2)cc1,,1,611.988097632,586.952780441,905.520747943,0.8480567727315558,homopoly,701.4872086720001
11492219,,C=CC(=O)OCCNC(=O)OC(C)(C)C,,2,341.146433377,369.89680687,431.297435199,0.4443292346287252,homopoly,380.78022514866666
129761964,,C=CC(=O)OC1CC2CC1CC2C(=O)O,,0,108.217787172,62.1427535913,110.696070605,0.08291511658952821,monomer,93.68553712276668
137333506,,C=CC(=O)OOC(=O)C1=CS1(=O)=O,,2,336.787079558,395.611792891,292.341490093,0.3949815047193762,homopoly,341.5801208473333
577100,,C=CC(=O)OC1CC(C)CCC1C(C)(C)c1ccccc1,,2,669.667988388,596.132554889,656.529280434,0.7716301819674052,homopoly,640.7766079036668
13049940,,C=CC(=O)Oc1ccc(C(C)=O)cc1,,2,341.339462848,352.191612066,544.378227354,0.48443197473001454,homopoly,412.6364340893333
2775925,,C=CC(=O)OCc1c(F)c(F)c(F)c(F)c1F,,2,236.917011945,408.504628915,443.485443214,0.4219073007919973,homopoly,362.9690280246666
3037072,,C=CC(=O)OC1C=CC2C3CCC(C3)C12,,2,423.374581742,470.227254583,390.710268781,0.5039036319470805,homopoly,428.1040350353333
154731038,,C=CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,,0,282.15948455,233.812041012,320.574792748,0.316011061223278,monomer,278.84877277000004
71487920,,C=CC(=O)OC12Oc3cc(C(C)C)ccc3C1(O)C(=O)c1ccccc12,,2,784.13242067,768.718677913,747.825079349,0.9303928012091242,homopoly,766.8920593106667
21251808,,C=CC(=O)OCCOc1ccc2c(C)cc(=O)oc2c1,,2,663.874008424,620.847436256,557.249008191,0.7379095869283874,homopoly,613.990150957
21036103,,C=CC(=O)OCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,,0,347.198791199,160.014119312,85.5274070588,0.21370459300301609,monomer,197.5801058566
6436391,,C=CC(=O)OCCCCCCCC/C=C\CCCCCCCC,,2,803.43887319,663.903222739,709.689114224,0.87850859848945,homopoly,725.677070051
77343,,C=CC(=O)Oc1c(Br)cc(Br)cc1Br,,0,191.236065773,42.9173461241,129.395334796,0.11753066745950586,monomer,121.18291556436668
11816169,,C=CC(=O)OC(C)c1ccccc1,,0,123.190975344,100.52923015,63.3642205413,0.08544452287073045,monomer,95.69480867843332
12860622,,C=CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)(C)c1ccc(OC)cc1,,0,170.422054562,117.909691611,226.355935928,0.18095195588230142,monomer,171.56256070033336
54361431,,C=CC(=O)OCCOc1ccc(C(C)(C)c2ccccc2)cc1,,1,400.874761299,337.930003873,310.818016854,0.405422726225223,homopoly,349.87426067533335
23635725,,C=CC(=O)Oc1ccc(C(=O)OCCCCC)cc1,,2,683.034123381,531.1033017,501.732899408,0.6849951437329093,homopoly,571.9567748296666
75096,,C=CC(=O)OC(C(F)(F)F)C(F)(F)F,,0,72.3511593605,46.265568223,45.9219768711,0.03402158851980521,monomer,54.8462348182
129883324,,C=CC(=O)OCc1ccc(N=Cc2ccc(OC)cc2)cc1,,0,174.608021291,150.521345854,230.269898339,0.1980354497213547,monomer,185.13308849466668
86736828,,C=CC(=O)OOC(C)(CC)NC(=O)Nc1ccccc1,,2,669.011156802,523.689972579,490.064595448,0.671103710942995,homopoly,560.9219082763334
20140283,,C=CC(=O)OCc1ccc(C(F)(F)F)cc1,,1,225.921069551,224.837484347,102.239455915,0.19702782896449042,homopoly,184.33266993766665
57428991,,C=CC(=O)OCCC(=O)Cl,,2,255.394220227,264.048483111,255.643347953,0.2902209541894137,homopoly,258.362017097
21036103,,C=CC(=O)OCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,,2,1034.50012169,717.173830773,636.403212358,0.9670682163360359,homopoly,796.025721607
154704334,,C=CC(=O)OCCCC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,,0,98.1275717729,69.4503933854,97.9580778157,0.07640233785409473,monomer,88.51201432466667
102181891,,C=CC(=O)OCCCCCCCCCCCOc1ccc(C2=NOC(c3ccc(Br)cc3)C2)cc1,,0,252.132280005,278.186858427,348.235052275,0.3336385070176254,monomer,292.85139690233336
13835,,C=CCOC(=O)C=C,,0,60.7525479233,73.0195361626,29.7573034714,0.03359805650351235,monomer,54.50979585243334
22400639,,C=CC(=O)OCc1ccc(O)c2ncccc12,,2,494.964295192,545.709156606,358.89198904,0.5522665175756,homopoly,466.5218136126666
23070318,,C=CC(=O)Oc1ccc(I)cc1,,0,175.909183771,22.7030624304,103.922070821,0.09192764378030388,monomer,100.8447723408
3016577,,C=CC(=O)OC(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCC,,0,309.319186288,344.65992093,336.631995796,0.38066010165841097,monomer,330.2037010046667
139072596,,C=CC(=O)OCCOCc1ccc(O)c2ncccc12,,1,263.691699468,238.046184253,349.44717987,0.322153807194781,homopoly,283.7283545303333
77920,,C=CC(=O)OCCC(C)C,,2,273.378915496,313.773232126,265.257533727,0.3226676842829594,homopoly,284.13656044966666
3024058,,C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,1,286.274301726,281.718016054,228.865204884,0.2993567520671027,homopoly,265.6191742213333
23635600,,C=CC(=O)Oc1ccc(CCCCC)cc1,,1,191.509843628,286.894265019,267.119502693,0.27781589108933347,homopoly,248.50787044666663
7836,,C=CC(=O)OCC1CO1,,1,108.194859945,109.273319963,107.493357823,0.1013386087923511,homopoly,108.320512577
53845741,,C=CC(=O)OC(CSCCCCCCCCCCCC)CSCCCCCCCCCCCC,,1,574.909856211,559.625106402,556.063713946,0.6743905932379473,homopoly,563.5328921863334
20594792,,C=CC(=O)Oc1ccc(C2CCC(CCC)CC2)cc1,,1,287.340841679,307.077637247,349.318477701,0.36099065811258274,homopoly,314.5789855423333
17259,,C=CC(=O)OCCCCCC,,1,159.003373801,169.965031799,142.067154593,0.16263454610087988,homopoly,157.01185339766667
4418430,,C=CC(=O)OCCOCCOc1ccccc1,,0,94.6510726697,105.428152573,152.526848219,0.11293887624930554,monomer,117.53535782056667
23176933,,C=CC(=O)OCC1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,,0,89.2932174749,83.349150813,97.3881236046,0.07828830946288251,monomer,90.01016396416667
90375204,,C=CC(=O)OCCSSCCCCCCCCCCCC,,2,705.603898838,706.201490035,634.063994255,0.8234701529733218,homopoly,681.9564610426668
13262708,,C=CC(=O)OCc1ccc2ccccc2c1,,1,186.387371901,264.627703419,328.63395345,0.2921356819197723,homopoly,259.88300959
3023346,,C=CC(=O)OCCCCCOC(=O)CCBr,,0,122.243595121,111.526826231,111.609037737,0.10990642671395323,monomer,115.12648636299998
86713021,,C=CC(=O)OCCSSCCO,,0,109.400406488,50.9119980237,103.970407926,0.0758764542021527,monomer,88.09427081256666
2774977,,C=CC(=O)OCC(F)(F)C(F)C(F)(F)F,,1,136.669596731,121.25346938,122.251359458,0.12450717534853867,homopoly,126.72480852300002
168437649,,C=CC(=O)OCCCCCCCCCCCCCCCCCCBr,,1,396.314817161,368.60471305,351.395681439,0.43340836608291655,homopoly,372.10507055
17111,,C=CC(=O)OCCN(C)C,,1,147.500174095,136.437820799,115.696624458,0.1326731092910019,homopoly,133.211539784
168490272,,C=CC(=O)Oc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,,2,724.741982371,526.246055115,708.730345402,0.7873192602904572,homopoly,653.2394609626666
93013,,C=CC(=O)OC1C[C@@H]2CC[C@@]1(C)C2(C)C,,0,123.06907268,119.742000842,79.9205715173,0.1004028957864965,monomer,107.5772150131
14693001,,C=CC(=O)OCCOC1CC2CCC1C2,,2,415.921999983,433.802671422,382.690142617,0.4821263641813841,homopoly,410.8049380073333
16204988,,C=CC(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,,0,207.973209561,186.16245489,197.168545963,0.21310197021830332,monomer,197.10140347133336
11390128,,C=CC(=O)OC12CC3CC(CC(C3)C1)C2,,2,398.101412065,458.922764204,416.162184473,0.49923501998204856,homopoly,424.3954535806667
53685801,,C=CC(=O)OC=CCC,,0,48.8680641788,87.4184240981,56.9395694798,0.046059445627564234,monomer,64.4086859189
58468614,,C=CC(=O)OCCC(=O)Nc1ccccn1,,1,232.534274358,250.390095315,184.407831569,0.24500502102050048,homopoly,222.44406708066663
23635728,,C=CC(=O)Oc1ccc2c(c1)CCCC2,,2,558.463291182,459.557542862,378.035529939,0.5507940301935891,homopoly,465.3521213276667
19806870,,C=CC(=O)OC(F)(F)C(C)(CF)C(F)(F)F,,0,85.5862504945,45.5073842128,80.9052695864,0.053936953243498655,monomer,70.66630143123332
105380,,C=CC(=O)OCCOc1c(Br)cc(C(C)(C)c2cc(Br)c(OCCOC(=O)C=C)c(Br)c2)cc1Br,,1,687.827871068,529.981134476,539.405649442,0.7023441524580334,homopoly,585.7382183286667
62552,,C=CC(=O)OCCCCCCCCCCCCCCCCCC,,1,370.952595398,363.882707796,335.893553794,0.4142793088392632,homopoly,356.90961899600006
53685801,,C=CC(=O)OC=CCC,,1,104.960201518,123.561863767,163.925371321,0.1296572061509459,homopoly,130.815812202
86078028,,C=CC(=O)OCCSSc1ccccn1,,2,476.319229172,454.321680294,497.90076975,0.5644255973429619,homopoly,476.18055973866666
15621059,,C=CC(=O)OCc1ccc(-c2ccccc2)cc1,,0,69.5509158242,165.247518706,206.845267203,0.1503010628218682,monomer,147.2145672444
44607784,,C=CC(=O)OCC1c2ccccc2-c2ccccc21,,1,203.524720519,344.41658483,364.876372216,0.34801623487793615,homopoly,304.27255918833333
11485348,,C=CC(=O)OCCOc1ccc(C2C(C#N)(C#N)C2(C#N)C(=O)OC)cc1,,1,340.652175595,298.422192584,435.335379559,0.4158238931866288,homopoly,358.1365825793334
57276811,,C=CC(=O)OCCNCCO,,2,280.116452551,284.360943598,262.732983339,0.3120934918217887,homopoly,275.73679316266663
23067278,,C=CC(=O)OC1CCO1,,0,65.9804751386,60.9867070051,38.0737698317,0.034232342848531445,monomer,55.013650658466666
57003781,,C=CC(=O)OCCC(Br)Br,,1,144.609867619,151.70800607,146.245235548,0.15068686683933874,homopoly,147.52103641233336
170992275,,C=CC(=O)OC(C)(C)C(=O)OC1CCOC1=O,,0,110.312894234,95.0478668863,102.182300731,0.09402942549242546,monomer,102.51435395043332
22718872,,C=CC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC,,1,376.417058515,353.788831973,361.212594208,0.422961140841639,homopoly,363.8061615653333
121420658,,C=CC(=O)OC(CCCCCCCC)CCCCCCCC,,1,333.149429758,353.055632412,345.763145625,0.39801447075971985,homopoly,343.98940259833336
18615292,,C=CC(=O)OCc1ccc2ccc3cccc4ccc1c2c34,,2,424.692177858,1057.55004953,768.41903304,0.9094054196326775,homopoly,750.2204201426666
21293197,,C=CC(=O)OCC[N+](=O)[O-],,2,214.071838232,217.818148219,242.660808972,0.24803410510346535,homopoly,224.850265141
19756660,,C=CC(=O)O/C=C/C=C/C,,1,127.885572435,150.5334901,229.231788584,0.17799914371588355,homopoly,169.216950373
14987130,,C=CC(=O)OCOC,,2,180.209258792,179.372530279,208.488823616,0.20335263131654038,homopoly,189.35687089566667
17792856,,C=CC(=O)OC1(C(C)C)C2CC3CC(C2)CC1C3,,2,501.010746549,528.488945036,543.241941819,0.6249351335549858,homopoly,524.2472111346666
11390128,,C=CC(=O)OC12CC3CC(CC(C3)C1)C2,,1,191.948374899,219.464622767,227.144942965,0.23293069565597557,homopoly,212.852646877
293395,,C=CC(=O)Oc1cc(C)ccc1C(C)C,,0,151.086604624,63.58620591,141.569308355,0.11446464249306543,monomer,118.747372963
70117982,,C=CC(=O)OCC(Sc1ccccc1)c1ccccc1,,0,149.136625018,170.113624795,160.004849673,0.1660836492111867,monomer,159.75169982866666
61249,,C=CC(=O)OCC(C)O,,1,135.33850205,113.516841406,92.7022764373,0.10830269723629168,homopoly,113.85253996443332
129651013,,C=CC(=O)Oc1ccccc1-c1nc(CO)c(-c2ccccc2)o1,,0,261.318791004,264.126031943,95.765937884,0.22565142979077218,monomer,207.0702536103333
6455702,,C=CC(=O)OCCN,,1,102.869326269,100.701738565,98.4540305442,0.09171396295291959,homopoly,100.67503179273332
101059,,C=CC(=O)OCc1c(Br)c(Br)c(Br)c(Br)c1Br,,1,376.850932419,259.059278415,276.20378626,0.34772095476372644,homopoly,304.03799903133336
102199009,,C=CC(=O)Oc1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,,0,319.091911765,156.308176364,403.35508787,0.3337228449556839,monomer,292.91839199966665
12705069,,C=CC(=O)OOC(C)(C)C,,0,82.0352698803,35.2548608633,84.1427038054,0.04950319330622332,monomer,67.144278183
169488853,,C=CC(=O)OCCS(F)(F)(F)(F)C(F)(F)F,,0,82.7937412575,41.8233810182,85.7031826267,0.05323257527593755,monomer,70.1067683008
168435105,,C=CC(=O)OCCCCCCCCCCCCCCCCCCl,,1,369.465525378,351.071724687,342.41440298,0.4110158195665571,homopoly,354.3172176816667
18615292,,C=CC(=O)OCc1ccc2ccc3cccc4ccc1c2c34,,1,396.010099474,203.791534049,515.140136522,0.43283203916935525,homopoly,371.64725668166665
67841,,C=CC(=O)OCCN(CCCC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,2,771.042511959,728.272571995,760.638861889,0.9133048389341067,homopoly,753.3179819476667
86753072,,C=CC(=O)OCCCCOc1ccc(C2(F)CC=CC(c3ccc(CCCCO)cc3)=C2F)cc1,,0,329.271727841,300.776617629,196.55035878,0.31183681916768025,monomer,275.5329014166667
108597,,C=CC(=O)Oc1ccc(C(C)(C)c2ccccc2)cc1,,0,124.390882276,176.734234977,189.303207542,0.17077218524607748,monomer,163.476108265
62414,,C=CC(=O)OCCOCCOCCOC(=O)C=C,,1,243.396753949,215.26363258,215.615866868,0.2479189011094175,homopoly,224.75875113233332
14910870,,C=CC(=O)OC/C=C(\C)CCC=C(C)C,,1,265.118111123,223.360692169,237.136800419,0.2694620444094261,homopoly,241.87186790366664
22123752,,C=CC(=O)OCc1ccc(O)cc1,,1,113.702590051,216.428632242,213.125430529,0.19294013700286414,homopoly,181.08555094066665
69782405,,C=CC(=O)Oc1ccccc1C(=O)C(O)c1ccccc1,,0,145.689323457,144.317225381,157.257268767,0.1526593895410091,monomer,149.08793920166667
21727128,,C=CC(=O)OCCC1CO1,,1,122.275176678,117.863955427,139.405602029,0.12424294269393696,homopoly,126.514911378
23290045,,C=CC(=O)OCC(O)COc1ccccc1-c1ccccc1,,0,186.435616989,241.965510828,70.4648467952,0.1743128124261153,monomer,166.28865820406665
86753073,,C=CC(=O)OCCCCOc1ccc(C2(F)CC=CC(c3ccc(CCCCOS(=O)(=O)C(F)(F)F)cc3)=C2F)cc1,,0,275.108620328,328.55122729,319.465821979,0.35234169961643647,monomer,307.7085565323333
11218292,,C=CC(=O)OC1(C)C2CC3CC(C2)CC1C3,,1,208.347630107,235.994608813,238.202993462,0.25138875022377294,homopoly,227.51507746066667
