id_A,id_B,smiles_A,smiles_B,chain_size,xx,yy,zz,static_polarizability,type,static_polarizability_original
11815329,44517075,COC(=O)C(=C)CO,CC1=CC(=C(N=C1)Cl)/C=C/C(=O)OC,1,165.264769894,152.065336101,131.767409228,0.2748237326586443,copoly,149.699171741
75466392,86655525,CN(C)/C=C(\C(=O)OC)/S(=O)(=O)C1=CC=C(C=C1)Cl,C1CC(=O)N(C1=O)OC(=O)C=CC2=CC=C(C=C2)C#N,1,266.838138559,339.863128898,242.022201046,0.6730617703081881,copoly,282.90782283433333
67774726,129767522,COC(=O)/C(=C\O)/CC1=CN=CN=C1,C=CC(=O)OC1=CC2=CC=CC=C2OC1,1,227.999112186,283.913573176,115.23372634,0.4522542587731062,copoly,209.04880390066668
20973,18718363,CSCCOC(=O)C=C,C=CC(=O)OCCN1C(=O)C=CC1=O,1,171.193445082,144.167694254,135.39721148,0.276478800108559,copoly,150.25278360533335
66701901,131736321,C=CC(=O)OCCOCCOCC1=CC=CC=C1,CC(C)(C)OC(=O)/C=C/C1=C(C=CC(=C1)Cl)C(F)F,1,270.060017791,272.478120069,216.213226774,0.5834021428643048,copoly,252.91712154466663
23074693,10798562,C=CC(=O)OC1CC2CC1C=C2,CCOC(=O)/C=C\C1=CN=C(C=C1)Cl,1,203.736846408,206.74224008,131.512195431,0.3673948758870963,copoly,180.66376063966663
21401083,13415097,CC(=C)C(=O)OC(C(CO)O)O,COC(=O)/C=C/C1=CC(=CC=C1)C#N,1,124.69082923,173.085895231,205.624629579,0.32893897224661717,copoly,167.80045134666668
73357467,66801606,CCOC(=O)/C=C/C1=CC2=C(C=C1)NC=C2,COC(=O)/C=C/C1=CSC(=N1)C2=C(C=CC=C2Cl)Cl,1,383.21115,201.229030394,265.283071233,0.6740580811486353,copoly,283.2410838756667
11309854,58216629,CCOC(=O)/C=C/C1=NC=CC=N1,CCOC(=O)/C=C/C1=NC(=NC=C1N)I,1,173.890653857,197.733029301,223.575322491,0.4204178072360717,copoly,198.39966854966664
13546469,86743527,CCOC(=O)/C=C/C1=C(C=CN=C1)N,CO/C=C(/C(=O)OC)\N1C=CC=C1C=O,1,167.539149012,213.707479943,191.450075572,0.3979936574333045,copoly,190.898901509
5748640,5470016,C[C@H](CO)OC(=O)C=C,CN1C2=C(C=C(C=N2)/C=C/C(=O)OC)OC1=O,1,140.0298532,185.564336264,190.527245819,0.34161487617972786,copoly,172.04047842766667
5462840,44570632,CCN(CC)/C=C/C(=O)OCC,CCOC(=O)/C=C/C1=CC(=O)C(=CO1)O,1,195.436193113,127.113724171,207.926189094,0.3559196929741767,copoly,176.82536879266664
8588166,36484045,C1=COC(=C1)C2=CC(=NO2)COC(=O)/C=C/C3=CC=CS3,COC1=C(C=CC(=C1)/C=C/C(=O)OC)OCC2=CC=CC=C2F,1,189.78024722,422.896401154,331.388825803,0.768072649690645,copoly,314.68849139233333
5376237,91684777,CCOC(=O)/C=C/C1=CC=C(C=C1)N(C)C,C=CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=C(C=C(C=C2)Cl)Cl)Cl,1,396.230904466,148.69573562,433.364782458,0.8021797300804382,copoly,326.097140848
20060225,46318160,CCOC(=O)/C=C/C1=CSC=N1,COC(=O)/C=C/C1=C(C=CN=C1)Cl,1,191.532968787,135.963617088,185.888967378,0.3388884959686197,copoly,171.128517751
22234709,145708151,COC(=O)/C=C(/C1=CC=CS1)\N,CCOC(=O)/C=C/C1=C(C=NC=C1)F,1,207.500802006,213.107622622,97.944272704,0.34403769436623133,copoly,172.85089911066666
18352416,22234709,CCOOC(=O)C=C,COC(=O)/C=C(/C1=CC=CS1)\N,1,130.657819295,97.402146678,178.976486548,0.23290874957404295,copoly,135.678817507
68055331,2066741,C=CC(=O)OC1=C(C(=C(C=C1)F)F)F,CCCCCCOC(=O)/C=C/C1=C(NC(=O)NC1=O)C,1,210.070227795,207.990724806,243.568198805,0.4866172386541434,copoly,220.54305046866668
129713595,11492219,COC(=O)/C=C\C1=C(C=C(C=C1)Cl)CCl,CC(C)(C)OC(=O)NCCOC(=O)C=C,1,283.419947177,217.730009134,150.328833207,0.47650212934622116,copoly,217.159596506
5373059,129653916,CCOC(=O)/C=C/C1=CC=C(C=C1)F,C=CC(=O)OOC(=O)C1=CS1=O,1,132.913948972,196.245904205,197.073335019,0.35169151060303994,copoly,175.41106273199998
82347,87216247,C=CC(=O)OCCCCCCO,CC(C)(C)OC(=O)/C=C/C1=NC(=C(C=C1)NC=O)OC,1,241.311946888,206.282006495,231.262748345,0.5037849570603978,copoly,226.28556724266664
91685519,2066741,CC1=CC=C(C=C1)COC2=CC=CC(=C2)/C=C/C(=O)OC,CCCCCCOC(=O)/C=C/C1=C(NC(=O)NC1=O)C,1,363.334378979,212.58871896,327.64970621,0.727720612194615,copoly,301.1909347163333
11240788,2066741,COC(=O)/C=C/C1=CC=CC=C1N,CCCCCCOC(=O)/C=C/C1=C(NC(=O)NC1=O)C,1,263.474017908,184.278463241,222.881880935,0.4955911739043265,copoly,223.5447873613333
12026123,154926237,CCOC(=O)C(=C)CC1=CC=C(C=C1)Br,CCOC(=O)C(=C([N+](=O)[O-])Br)SC1=CC=C(C=C1)C,1,301.647048537,303.439729501,186.569432099,0.6161927086289233,copoly,263.885403379
19979416,5386768,CC1(CC(CC(N1OC)(C)C)OC(=O)C=C)C,COC(=O)/C(=C/SC1=CC=CC=C1)/C#N,1,273.575101635,164.226420801,247.978138364,0.5106838724409754,copoly,228.59322026666663
54550688,67774726,CCC(COC(=O)C=C)C#N,COC(=O)/C(=C\O)/CC1=CN=CN=C1,1,192.725148607,116.117800186,165.759064257,0.30023965242686085,copoly,158.20067101666666
86746306,170984109,C=CC(=O)[O-].C=C(CO)C(=O)[O-],C=CC1=CC=CC=C1OC(=O)C2=CO2,1,127.98657473,180.728317793,183.864648012,0.3181547432978507,copoly,164.19318017833334
69566088,6443010,CCOC(=O)/C=C/C1CCC(CC1)C,COC1=CC(=C(C=C1)OC)/C=C/C(=O)OC,1,176.328078323,235.356430175,239.014394384,0.47572495128518544,copoly,216.89963429400004
21976233,129773825,CC(=C)C(=O)[O-].C=CC(=O)[O-].C(C(CO)O)O,C=CC(=O)OCC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,1,284.482513406,244.031591457,221.042913499,0.5742397288949944,copoly,249.852339454
736715,91685519,C1=C(NC=N1)/C=C/C(=O)O,CC1=CC=C(C=C1)COC2=CC=CC(=C2)/C=C/C(=O)OC,1,131.773933287,265.25385019,285.334496315,0.5072783601228773,copoly,227.454093264
5373048,90434623,CCOC(=O)/C=C/C1=CC(=CC=C1)F,CCOC(=O)C(=C(Cl)Cl)C1=C(C=CC(=C1)F)F,1,248.360330404,150.631490811,240.831981622,0.46488762086253166,copoly,213.27460094566663
136403406,724696,CCOC(=O)C(=C(C1=C(C(=C(C=C1F)F)F)F)O)C=NC2CC2,COC1=C(C=CC(=C1)/C=C/[N+](=O)[O-])OC(=O)/C=C/C2=CC=C(C=C2)F,1,237.252950944,361.251887681,437.807244111,0.8599988823861038,copoly,345.43736091200003
131733907,90434349,CC1=NC(=CC(=N1)Cl)C=CC(=O)OC,CCOC(=O)C(=C(Cl)Cl)C1=C(C=C(C=C1)Cl)F,1,237.202580001,162.46979045,243.637102279,0.46836118489582124,copoly,214.43649091
5373048,53929170,CCOC(=O)/C=C/C1=CC(=CC=C1)F,COC1=NC=C(C=C1)C=CC(=O)OC,1,207.251114117,175.610436775,179.597263946,0.3877913243116534,copoly,187.48627161266663
21976233,6148861,CC(=C)C(=O)[O-].C=CC(=O)[O-].C(C(CO)O)O,CCN(CC)/C(=C/C1=CC=C(C=C1)Cl)/C(=O)OCC,1,226.218822303,240.352769856,274.977025523,0.5662591416850343,copoly,247.18287256066665
15208801,10798562,C=CC(=O)OCCCN=C=O,CCOC(=O)/C=C\C1=CN=C(C=C1)Cl,1,160.300486698,131.977672837,220.341375693,0.3381251383523879,copoly,170.87317840933335
86736826,10726051,CCC(C)(N)OOC(=O)C=C,COC(=O)/C=C/C1=CC=C(O1)C=O,1,156.74041742,174.37074777,149.789683362,0.3065166118415469,copoly,160.30028285066666
13546469,58566652,CCOC(=O)/C=C/C1=C(C=CN=C1)N,CCOC(=O)/C=C/C1=C(C=C(C=C1)O)C2=CC=CC=C2,1,206.626921319,263.920544187,283.036735374,0.5782529248600252,copoly,251.19473362666668
168422,53683876,CCCCOC(=O)C=C.C=CC1=CC=CC=C1,CC(C)(C)OC(=O)C=CC1=CN=CC=C1,1,220.549130776,217.384735601,273.630296387,0.5363788238815281,copoly,237.18805425466667
19261873,91685015,CCOC(=O)C=C(C1=CC=C(S1)Br)C2=CC=C(S2)Br,COC1=C(C(=CC(=C1)/C=C/C(=O)OC)Br)OCC2=CC=CC=C2F,1,298.521485561,424.470126681,285.367148499,0.8321426433062686,copoly,336.11958691366664
53401889,709862,CCOC(=O)C=C(C1CC1)N,COC(=O)/C(=C/C1=C(C=C(C=C1)Cl)Cl)/C#N,1,146.461177314,199.054170563,225.700523931,0.3965179677007895,copoly,190.40529060266667
13369430,699414,CCOC(=O)/C=C/C1=CC(=NC=C1)C,COC1=CC=C(C=C1)/C=C/C(=O)O,1,143.238489521,215.519078981,209.857409959,0.3939261073520215,copoly,189.53832615366665
5352910,70583309,COC(=O)/C=C/C1=CC(=CC=C1)O,CCOC(=O)C(=CNC1=NC=CC2=C1CCCC2)C#N,1,208.401070361,230.850217072,253.034913512,0.5171678151327987,copoly,230.76206698166664
66522962,75466392,COC(=O)/C=C/C1=CC=C(O1)C2=C(C(=CC=C2)Cl)Cl,CN(C)/C=C(\C(=O)OC)/S(=O)(=O)C1=CC=C(C=C1)Cl,1,372.871839424,301.193409187,221.519715879,0.7197605145964731,copoly,298.52832149666665
370265,20060225,CCOC(=O)C=CC1=CC=CC=N1,CCOC(=O)/C=C/C1=CSC=N1,1,225.831327603,140.216694121,163.951876297,0.35544513850631143,copoly,176.66663267366667
68055331,6443010,C=CC(=O)OC1=C(C(=C(C=C1)F)F)F,COC1=CC(=C(C=C1)OC)/C=C/C(=O)OC,1,188.082387101,212.898991367,196.440106278,0.42263256758144463,copoly,199.1404949153333
5376237,134867802,CCOC(=O)/C=C/C1=CC=C(C=C1)N(C)C,COC(=O)/C=C/C1=CC(=C(C=C1)O)I,1,288.394129772,237.107181631,165.44941277,0.515836976520735,copoly,230.31690805766667
15722985,91684777,C=CC(=O)OCCCCl,C=CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=C(C=C(C=C2)Cl)Cl)Cl,1,326.140254707,162.226657014,311.399209383,0.624274453576924,copoly,266.5887070346667
13415097,25098584,COC(=O)/C=C/C1=CC(=CC=C1)C#N,COC(=O)/C(=C/C1=C(C=CC=C1Cl)F)/CN2C=NC=N2,1,275.155750881,113.304346639,295.399368205,0.5087703462740788,copoly,227.95315524166668
123915633,5386769,COC(=O)C=CC1=C(C=C(C=N1)Cl)N,COC(=O)/C(=C/SC1=CC=CC=C1)/C=O,1,157.195954984,257.342322586,214.783466424,0.45442203605606657,copoly,209.77391466466668
14552133,10866937,CC1=CC=CC=C1C(=C)C(=O)OC,CCOC(=O)/C=C/C1=CC=C(O1)C,1,173.049237052,157.851800279,222.173404705,0.37843954378146916,copoly,184.3581473453333
103492,91684763,CCCC(C)OC(=O)C=C,COC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=C(C=C2)Cl)I,1,232.807645633,271.469926628,243.211766761,0.5721792306813731,copoly,249.1631130073333
5462840,102594551,CCN(CC)/C=C/C(=O)OCC,COC(=O)/C=C/C1=CC=CC=C1NC(=O)C2=CC=CC=C2,1,229.993267166,201.885527678,294.390759587,0.5510331431825342,copoly,242.089851477
131736321,75466392,CC(C)(C)OC(=O)/C=C/C1=C(C=CC(=C1)Cl)C(F)F,CN(C)/C=C(\C(=O)OC)/S(=O)(=O)C1=CC=C(C=C1)Cl,1,266.838263644,258.568795394,290.596767305,0.6404557646685493,copoly,272.0012754476666
23635601,15027645,CCCCCCC1=CC=C(C=C1)OC(=O)C=C,CCCN1C(=O)C(=C2N(C1=O)CCS2)/C=C/C(=O)OCC,1,354.536196327,243.538779498,251.720826714,0.6741303800886502,copoly,283.265267513
15169532,13464699,CC1=C(C=CC=N1)/C=C/C(=O)OC,C=C(C(=O)OC1=CC=CC=C1)F,1,155.28843321,244.541999366,106.696248011,0.3320534444195974,copoly,168.84222686233332
102136602,733990,C=C(CCl)C(=O)OCC#C,COC(=O)/C(=C/C1=CC=C(C=C1)O)/C#N,1,207.388581966,105.278948723,199.387139795,0.33756223540441443,copoly,170.68489016133333
129773825,91684730,C=CC(=O)OCC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,C#CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=C(C=C2)F)Cl,1,400.578384431,308.72178824,281.450549202,0.8145957578047256,copoly,330.25024062433334
165738,17841663,CC(C)CC=C(C)C(=O)O,C=CC(=O)OC12CCC(C1)C=C2,1,135.327748211,178.453063789,142.146942972,0.2816302507338401,copoly,151.975918324
86746306,10798562,C=CC(=O)[O-].C=C(CO)C(=O)[O-],CCOC(=O)/C=C\C1=CN=C(C=C1)Cl,1,152.115198004,209.483406008,136.15499817,0.3233108352384944,copoly,165.917867394
92859239,86620420,CC(=O)N/C(=C\C1=C(C=CC(=C1)F)F)/C(=O)OC,COC(=O)/C=C/C1=C(C=NC=C1)N=C=NC2=CC=CC(=C2)C(F)(F)F,1,305.293971013,248.261946337,326.454711127,0.7042402688251328,copoly,293.336876159
61249,22413753,CC(COC(=O)C=C)O,COC(=O)/C=C/C1=C(C=CC=C1F)F,1,112.529980386,145.85762664,160.702630066,0.24492067090799613,copoly,139.69674569733334
61642,3005090,C=CC(=O)OCCOCCO,COC(=O)/C(=C(/NC1=CC=CC=C1)\N2CCOCC2)/C#N,1,221.752395633,187.034086314,216.256709108,0.450158342688751,copoly,208.34773035166663
129673021,155289842,C=CC(=O)OOC(=O)C1=CC1=O,C1=CC(=CC(=C1)Cl)C(=N/C=C/C(=O)[O-])N,1,168.185897438,151.874913687,319.298659211,0.4644249010053817,copoly,213.1198234453333
11815329,23023397,COC(=O)C(=C)CO,C=CC(=O)OCCC=O,1,93.9444187417,107.43954642,102.69708628,0.1303109163884822,copoly,101.36035048056668
5376237,8588166,CCOC(=O)/C=C/C1=CC=C(C=C1)N(C)C,C1=COC(=C1)C2=CC(=NO2)COC(=O)/C=C/C3=CC=CS3,1,299.004889056,215.610334258,339.198647884,0.6781344938474483,copoly,284.60462373266665
10954846,58524967,COC(=O)C(=C)C(C1=CC=C(O1)CO)O,CCOC(=O)/C=C/C1=CN=C2C(=C1Cl)C=CN2,1,177.43576247,223.582473274,261.018536076,0.48702344338745684,copoly,220.67892394
68458630,13415097,CCOC(=O)C(=CC1=CC=CC=N1)C,COC(=O)/C=C/C1=CC(=CC=C1)C#N,1,197.674893527,233.818618152,169.807814193,0.4264989338765477,copoly,200.43377529066663
44570632,73655502,CCOC(=O)/C=C/C1=CC(=O)C(=CO1)O,CCOC(=O)C(=CNC1CC1F)CC2=CC(=C(C(=C2F)F)F)F,1,185.670981657,255.287844518,264.680585045,0.5304746492175004,copoly,235.21313707333331
21618589,154827720,CC1(CCCC(N1OC(=O)C=C)(C)C)C,CC(C)(C)OC(=O)/C=C/C1=CC(=C(C=C1)F)C(F)(F)F,1,266.767357954,194.27197613,225.523425574,0.5114642515678461,copoly,228.85425321933332
23635601,21401083,CCCCCCC1=CC=C(C=C1)OC(=O)C=C,CC(=C)C(=O)OC(C(CO)O)O,1,163.426602873,253.921065427,192.573303996,0.43508864395156255,copoly,203.30699076533327
13550,59168074,CCCOC(=O)C=C,COC(=O)/C=C/C1=C(C=NC=C1)N,1,141.610112297,168.885965471,118.503991178,0.254796085551571,copoly,143.000022982
5386768,15027645,COC(=O)/C(=C/SC1=CC=CC=C1)/C#N,CCCN1C(=O)C(=C2N(C1=O)CCS2)/C=C/C(=O)OCC,1,275.835608592,300.083621681,225.903175809,0.6263235970015834,copoly,267.27413536066666
5470016,91685519,CN1C2=C(C=C(C=N2)/C=C/C(=O)OC)OC1=O,CC1=CC=C(C=C1)COC2=CC=CC(=C2)/C=C/C(=O)OC,1,274.542328638,216.138800384,343.331931291,0.658402451906751,copoly,278.0043534376667
121552601,129767522,CN1N=CC(=N1)/C=C/C(=O)OC,C=CC(=O)OC1=CC2=CC=CC=C2OC1,1,104.292397933,220.234442415,265.398484669,0.415162442290826,copoly,196.64177500566663
27134,102480740,CCSCCOC(=O)C=C,[2H]C(=C([2H])[13C](=O)OCC(C(F)F)(F)F)[2H],1,134.865344015,110.887054757,140.349940814,0.21204734158303806,copoly,128.700779862
17841663,91684772,C=CC(=O)OC12CCC(C1)C=C2,CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=C(C=C2)Cl)Cl,1,213.502950448,326.626894344,234.989169973,0.5997129475445423,copoly,258.3730049216667
15164482,129824056,CCOC(=O)/C=C/NC1CC1,C=CC(=O)OC1=CC2=C(C=C1)C=C2,1,207.018012617,104.235391497,214.667661862,0.35138047239498704,copoly,175.30702199199996
11423929,5373048,COC(=O)/C=C/C1=CC(=O)CCC1,CCOC(=O)/C=C/C1=CC(=CC=C1)F,1,183.577666582,154.869534634,208.754433561,0.3725871329980298,copoly,182.40054492566665
10154104,91620045,C=CC(=O)OCCOC=C,COC(=O)C(=C)C1=CC(=C(C=C1)Cl)Cl,1,178.176063078,218.826864701,128.158302356,0.35062327549180305,copoly,175.05374337833334
168350,86743527,COC(=O)C=C.C=CC(=O)O,CO/C=C(/C(=O)OC)\N1C=CC=C1C=O,1,166.477739647,188.54667908,163.692766816,0.34420161130362614,copoly,172.90572851433333
15748566,175956,CCCCCC(CC)OC(=O)C=C,C=CC(=O)OCCOC(=O)CCC(=O)O,1,188.716333044,192.512838657,153.209229604,0.35986822670519725,copoly,178.14613376833336
73357467,18615292,CCOC(=O)/C=C/C1=CC2=C(C=C1)NC=C2,C=CC(=O)OCC1=C2C=CC3=CC=CC4=C3C2=C(C=C4)C=C1,1,371.645015119,169.451098607,409.761225553,0.7748409263954009,copoly,316.9524464263333
10749820,5428206,COC(=O)/C=C/C1=CN=C(C=C1)N,COC(=O)/C(=C\C1=CC=CS1)/C#N,1,205.594700207,140.210862406,177.658980609,0.348932481234841,copoly,174.48818107399998
53413490,91684786,CCOC(=O)C=CC1=CC(=NC=C1)Cl,C=CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=C(C=C(C=C2)Cl)Cl)I,1,250.76813655,360.041583088,317.927300252,0.7527974316890289,copoly,309.57900663
129713595,136403406,COC(=O)/C=C\C1=C(C=C(C=C1)Cl)CCl,CCOC(=O)C(=C(C1=C(C(=C(C=C1F)F)F)F)O)C=NC2CC2,1,249.788020504,282.729380069,248.486040118,0.605576936642924,copoly,260.3344802303333
21909953,11423929,C=CC(=O)OF,COC(=O)/C=C/C1=CC(=O)CCC1,1,104.125356022,123.775320185,134.809170332,0.18873609152455972,copoly,120.90328217966668
161596,11309854,C=CC(=O)[O-].[NH4+],CCOC(=O)/C=C/C1=NC=CC=N1,1,111.994252163,114.847315898,118.535090585,0.17146310243047375,copoly,115.125552882
19911713,12363640,C=CC(=O)OC1=C(C(=C(C=C1)Cl)Cl)Cl,CC(=O)C1=CC=C(O1)/C=C/C(=O)OC,1,166.640965178,255.35065367,208.193455822,0.45528236835288316,copoly,210.0616915566667
21909953,3019605,C=CC(=O)OF,C=CC(=O)OCC1=C(C=CC=C1Cl)[N+](=O)[O-],1,175.019379125,72.812230785,172.163049202,0.245821951837064,copoly,139.998219704
23023397,5386769,C=CC(=O)OCCC=O,COC(=O)/C(=C/SC1=CC=CC=C1)/C=O,1,155.250747053,219.118702503,133.557130417,0.3334484819035539,copoly,169.308859991
61249,14365587,CC(COC(=O)C=C)O,CC(=C)C(=O)OC1=CC=CC(=C1O)O,1,159.712957807,115.898189863,178.856093277,0.28017480912775383,copoly,151.48908031566668
53253389,91684763,CC(C)(C)OC(=O)C(=C(SC)SC)C#N,COC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=C(C=C2)Cl)I,1,264.180950054,320.580324406,302.437143141,0.7114030944932018,copoly,295.732805867
5352910,91684763,COC(=O)/C=C/C1=CC(=CC=C1)O,COC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=C(C=C2)Cl)I,1,219.166838984,255.171983803,323.911949827,0.6227643679479509,copoly,266.08359087133334
5352910,118526293,COC(=O)/C=C/C1=CC(=CC=C1)O,CC(C)(C)OC(=O)/C=C/C1=CN=C(C=C1C(=O)/C(=N/N)/Cl)Cl,1,211.388401116,259.801650173,267.516174009,0.5634266210343021,copoly,246.23540843266665
11309854,5373049,CCOC(=O)/C=C/C1=NC=CC=N1,CCOC(=O)/C=C/C1=CC=CC=C1F,1,232.821470128,167.629397032,143.767872035,0.36961459712207057,copoly,181.4062463983333
53829200,5921043,C=CC(=O)ON1CCCCC1,CCOC(=O)/C(=C/C1=CC=NC=C1)/C#N,1,183.722198944,147.532499709,179.825497873,0.33659114583030325,copoly,170.36006550866668
17841663,201471,C=CC(=O)OC12CCC(C1)C=C2,CCOC(=O)C=CC1=CC=C(C=C1)Cl,1,165.303572337,160.341946563,232.562630112,0.38355542120436925,copoly,186.069383004
18177257,145708151,COC(=O)C(=C)CN1C=NC=N1,CCOC(=O)/C=C/C1=C(C=NC=C1)F,1,147.826826999,168.221941003,170.553399398,0.3121981297995436,copoly,162.20072246666666
699414,2776196,COC1=CC=C(C=C1)/C=C/C(=O)O,C=CC(=O)OCC(CC(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)O,1,142.431530746,237.914201572,189.014057787,0.3946683322377943,copoly,189.78659670166667
86603663,91686132,CCOC(=O)/C=C/C1=CN=C(C(=C1)C)Br,COC(=O)/C=C/C1=CC(=C(C(=C1)Br)OCC2=CC(=C(C=C2)Cl)Cl)Cl,1,338.253131121,181.958716749,385.175736075,0.7295290891936522,copoly,301.795861315
17841663,169432209,C=CC(=O)OC12CCC(C1)C=C2,CC1=C(C(=CC=C1)OC)/C=C/C(=O)OC(C)(C)C,1,200.817167866,216.99290444,212.037456298,0.4549459945967822,copoly,209.94917620133333
59350422,10954846,[2H]C(=C([2H])C(=O)OC([2H])([2H])[2H])[2H],COC(=O)C(=C)C(C1=CC=C(O1)CO)O,1,131.409625457,119.402447376,138.050103056,0.21479759287307543,copoly,129.62072529633335
23635601,53683876,CCCCCCC1=CC=C(C=C1)OC(=O)C=C,CC(C)(C)OC(=O)C=CC1=CN=CC=C1,1,246.885928351,209.472160615,254.672133566,0.5358467380435874,copoly,237.0100741773333
69309597,91684822,COC1=CC(=CC(=N1)OC)/C=C/C(=O)OC,CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=C(C=C(C=C2)F)Cl)Cl,1,374.654455895,308.145363907,149.535427928,0.6567304664285468,copoly,277.44508257666666
22732567,129764696,CCOC(=O)C(=C)C1CCC2=C1C=CC(=C2)Br,COC(=O)C(=C([N+](=O)[O-])Br)NC1=CC=C(C=C1)Br,1,311.774304888,269.903995404,221.185659374,0.627361533231687,copoly,267.6213198886667
11309854,129767522,CCOC(=O)/C=C/C1=NC=CC=N1,C=CC(=O)OC1=CC2=CC=CC=C2OC1,1,178.626435328,197.082015358,256.235213207,0.4570348499308461,copoly,210.6478879643333
13415097,86743527,COC(=O)/C=C/C1=CC(=CC=C1)C#N,CO/C=C(/C(=O)OC)\N1C=CC=C1C=O,1,238.092807933,195.420811493,157.315321225,0.41606291963450226,copoly,196.942980217
54264503,90486,CN1C=C(C=N1)C=CC(=O)OC,CCOC(=O)C=CC1=CC2=C(C=C1)OCO2,1,198.842856021,186.235108729,182.985402538,0.3933764119449088,copoly,189.35445576266667
59350422,129740551,[2H]C(=C([2H])C(=O)OC([2H])([2H])[2H])[2H],CCOC(=O)C(=CN(C)C)C1=NN2C(=O)C(=NN=C2S1)C,1,222.036755636,195.541896428,160.71552382,0.403571688566456,copoly,192.76472529466665
10943999,86743527,CC(C)OC1=CC=C(C=C1)/C=C/C(=O)OC,CO/C=C(/C(=O)OC)\N1C=CC=C1C=O,1,166.644684091,246.485424908,251.558185192,0.4896657569237628,copoly,221.56276473033333
85617,134163483,C=CC(=O)OC1CCCC1,C=CC1=CC=CC=C1C(=C)C(=O)ON=C=O,1,215.391811432,161.375912658,188.824622087,0.3909139727810895,copoly,188.530782059
5376237,58566652,CCOC(=O)/C=C/C1=CC=C(C=C1)N(C)C,CCOC(=O)/C=C/C1=C(C=C(C=C1)O)C2=CC=CC=C2,1,330.734076356,270.319846909,219.097635476,0.6445890918394142,copoly,273.38385291366666
12157873,5386768,CCOC(=O)/C=C/C1=C(C=CC(=C1)OC)OC,COC(=O)/C(=C/SC1=CC=CC=C1)/C#N,1,208.588508107,288.59948047,215.574507528,0.5375729953667707,copoly,237.58749870166665
86746306,155289842,C=CC(=O)[O-].C=C(CO)C(=O)[O-],C1=CC(=CC(=C1)Cl)C(=N/C=C/C(=O)[O-])N,1,237.725548386,255.566618313,179.127657948,0.4973704354901918,copoly,224.139941549
11608004,5921043,C=CC1=CC=CC=C1OC(=O)C=C,CCOC(=O)/C(=C/C1=CC=NC=C1)/C#N,1,202.168349022,174.850456968,215.480552501,0.4177275360519208,copoly,197.4997861636667
75466392,3005090,CN(C)/C=C(\C(=O)OC)/S(=O)(=O)C1=CC=C(C=C1)Cl,COC(=O)/C(=C(/NC1=CC=CC=C1)\N2CCOCC2)/C#N,1,358.848563186,256.014283615,245.82310667,0.6849827091260196,copoly,286.89531782366663
68574715,66701901,COC(=O)C=COC1=CC(=CC(=C1)F)F,C=CC(=O)OCCOCCOCC1=CC=CC=C1,1,151.117158011,229.443631428,254.563090927,0.4602040213950952,copoly,211.707960122
86743527,73655502,CO/C=C(/C(=O)OC)\N1C=CC=C1C=O,CCOC(=O)C(=CNC1CC1F)CC2=CC(=C(C(=C2F)F)F)F,1,232.887088095,281.897362042,190.93157509,0.5305509971412371,copoly,235.2386750756667
129773825,86074911,C=CC(=O)OCC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,CCOC(=O)C(=C)NS(=O)(=O)C1=CC=CC=C1,1,231.637189557,271.704605753,335.415135838,0.6631298471039033,copoly,279.585643716
21546549,131736321,CCCCOC(=O)C=C.CC(=C)C,CC(C)(C)OC(=O)/C=C/C1=C(C=CC(=C1)Cl)C(F)F,1,269.444779372,214.963785694,192.507224823,0.5018507860795844,copoly,225.6385966296667
129823876,762715,C=CC(=O)OOC(=O)C1=CN=N1,CCOC(=O)/C(=C/C1=CC=CC=N1)/C#N,1,150.690860145,179.462255561,181.082265312,0.33674579136085614,copoly,170.41179367266668
19989416,53829200,C=CC(=O)ON1CCOCC1,C=CC(=O)ON1CCCCC1,1,146.363735321,141.888398912,141.389480655,0.2554354033809241,copoly,143.21387162933334
168350,162073,COC(=O)C=C.C=CC(=O)O,C[N+](C)(CCOC(=O)C=C)CC1=CC=CC=C1.[Cl-],1,188.152618607,214.545845043,174.328372086,0.40230874993739163,copoly,192.34227857866668
44570632,8588166,CCOC(=O)/C=C/C1=CC(=O)C(=CO1)O,C1=COC(=C1)C2=CC(=NO2)COC(=O)/C=C/C3=CC=CS3,1,226.814025398,325.128013273,205.072495394,0.5816713443717365,copoly,252.33817802166672
86603663,91684871,CCOC(=O)/C=C/C1=CN=C(C(=C1)C)Br,CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC(=CC=C2)Br)Br,1,226.16012216,342.081944669,291.425605241,0.6839679642537688,copoly,286.55589069
