epoch,train_loss,val_loss
0,0.020820339734200388,0.016811975446878992
1,0.016861860350158447,0.013538859245114568
2,0.015168980533430475,0.012555029300572383
3,0.013977073120245587,0.019093639148507226
4,0.010960383504080198,0.009469570696216293
5,0.008794656656019688,0.006471312404626941
6,0.007936691478743256,0.006398623908610452
7,0.007015365478518949,0.005976417147553979
8,0.0065494350191243125,0.0063578726460018975
9,0.006201558057571435,0.004888975863541362
10,0.005631191091442882,0.0047643532095598354
11,0.005280047480270171,0.004878860238648993
12,0.00499950089982845,0.0047717583718150085
13,0.004643094563498978,0.004111040111682763
14,0.004514399625213959,0.0037728889160557793
15,0.004303250677333839,0.004507706820269069
16,0.004290054057491943,0.0037803830043257446
17,0.004063582404235796,0.00426244252567309
18,0.00387624346928473,0.003619576587278172
19,0.0037669859839098555,0.0038066741066906944
20,0.003776055159379497,0.0036592609805746407
21,0.003692504765313326,0.0032695867736446836
22,0.0036533136689996374,0.0035707918664735824
23,0.0036686137227794446,0.0029901847840139136
24,0.0034996271981310905,0.003409536532711729
25,0.003465206705020608,0.002891865301482559
26,0.003446945031698246,0.0035167064017431284
27,0.0033498820393086225,0.0030861246717827115
28,0.0033074211827173396,0.0031742957255073375
29,0.003315098860848527,0.003031734619413877
30,0.003337197943497534,0.0031484556055865255
31,0.003196428771140088,0.0037841415657528534
32,0.003203354331010011,0.0031745177225375584
33,0.003238781697503852,0.0033818959732042513
34,0.0032320171010418773,0.0029314053344041903
35,0.0031615828651357885,0.0027709879950424793
36,0.0031569502297827097,0.003992145988213834
37,0.0033025188600652117,0.0034292628110580915
38,0.0030730464749049264,0.0028520978526334127
39,0.0031655404232799273,0.0030479421612738286
40,0.003000440898867168,0.003042671719378194
41,0.003042602351449012,0.002903150236660547
42,0.0030781984285196125,0.0030372647342562157
43,0.0030154225430130553,0.0028629539066876903
44,0.0030911313101137736,0.002679216956195081
45,0.00302404961926883,0.002536016726162019
46,0.0030952973312149794,0.00257825672319718
47,0.0029901152833668263,0.0026466535944768776
48,0.0030857740627260994,0.0026219778515258973
49,0.0030888046999844334,0.002916756172541657
50,0.003036729823584442,0.003066537671556659
51,0.00304874704720964,0.0026208219962292998
52,0.0029758211631768887,0.0038172458045245775
53,0.0030360285505647328,0.004474522809704919
54,0.0030671416622886933,0.0029896322551545133
55,0.0029608753315333693,0.0026968955491794193
56,0.002891778651697996,0.0028282336397560024
57,0.0029383174041868187,0.0026361881266694503
58,0.002974637859160196,0.002572419237619741
59,0.0030140447154463554,0.002794875699743388
60,0.002922017443381304,0.0025893878479611955
61,0.002841737184171772,0.0023795234763602023
62,0.003001285993059023,0.002837228550054343
63,0.0029679424128948497,0.0027957463276459277
64,0.002910913825294268,0.002644706712419281
65,0.0028891448475047436,0.00255424114901777
66,0.0029632497470410382,0.0026098966083392358
67,0.002863594447740568,0.0023535984591473414
68,0.0028788774754077936,0.0025292001100779803
69,0.0028957410840433173,0.002679961550624333
70,0.0028709665261454163,0.0028370237049611794
71,0.002797205615801444,0.002314060769584307
72,0.0028689550209844003,0.0026799061650046177
73,0.002915261215651425,0.0025180334724288047
74,0.0027840102036091855,0.002228576410537908
75,0.002901532208255108,0.002679587510644266
76,0.0028986514942808904,0.0027307623043071466
77,0.0028049722773275327,0.002637589103415639
78,0.0028277670366429965,0.002745758470916225
79,0.0028098875046074626,0.0030679193781325644
80,0.0028098790944502076,0.0027088584693023537
81,0.0027844648277467747,0.0027885648169640306
82,0.0027823623726110445,0.0029076583334185055
83,0.0028381115919920994,0.0023300410107374497
84,0.002804975706481045,0.002632951826058336
85,0.0028429244634636717,0.0024885992064886653
86,0.0028121042785004893,0.0028969727729181026
87,0.0028167841439798173,0.002711070641629654
88,0.0027587583798823374,0.002430921419857671
89,0.0027036523838864426,0.002669831597329375
90,0.002829104043936559,0.002332429431143263
91,0.002732478571634223,0.002793234373022802
92,0.0027764990070890416,0.0026208615916546506
93,0.0027307623870505946,0.0028696617792733684
94,0.002724022451836198,0.0023901947049338994
95,0.0026363817623660927,0.003082460023055647
96,0.002803394893638069,0.0026342968759640647
97,0.002668047847081168,0.0027238487150365266
98,0.0027164119683154245,0.0024114361694302427
99,0.0027222871261465714,0.0025769931517719167
100,0.0026718303821445613,0.002943661670893882
101,0.002698271473995869,0.0026092344502334974
102,0.0026606689542905855,0.002466924812225649
103,0.0026248533776177373,0.0023407088634460065
104,0.002663558287672226,0.0022849064271824445
105,0.002672822695991524,0.0027710605033908924
106,0.0026843744762629325,0.002489512794750961
107,0.002622591882661991,0.0026137737947692467
108,0.0026503472119099444,0.0026163747393788475
109,0.002618061063634223,0.002363578450214739
110,0.0026349904128835948,0.002269164663980815
111,0.0026285356461082376,0.00281611058883476
112,0.0026557344298167784,0.002236846913803386
113,0.002622948519247805,0.0031867401993710674
114,0.0026985012167124894,0.0019930592497257376
115,0.0026583170647228164,0.0025673320512703047
116,0.0026619074564834164,0.0024825242653120218
117,0.0025791469454743226,0.0026356379920592856
118,0.002617331096574487,0.002936111166468774
119,0.0025840040444650085,0.0029145688721179015
120,0.0026087114010872933,0.0022026618804998617
121,0.002685491983184164,0.003927172280861406
122,0.002641325484048643,0.0022117136469901205
123,0.0025741609193560546,0.0025219505216392104
124,0.002536741026797643,0.002133912840806017
125,0.00263402909936934,0.0023154521886863317
126,0.0025535234660449793,0.0026338742503570463
127,0.0025948083379939385,0.00280362105674625
128,0.002571019091391443,0.0020795524565444703
129,0.0025653653005344103,0.002304246830010931
130,0.0025357106690395734,0.0023975592486946444
131,0.002595603823246278,0.0024747761398751676
132,0.002603867264454088,0.0022800496460180855
133,0.0025082812474591888,0.0023720902612976626
134,0.002466245094754174,0.0024556186303853313
135,0.0025010514616115227,0.0025318358112613993
136,0.0025214239350884616,0.0024257523625068416
137,0.002532923368934243,0.0026113726322913302
138,0.0024925441939823915,0.00229002333907033
139,0.0024719728209183682,0.0020517516488079393
140,0.002498689366690007,0.0025729354699856656
141,0.0025594862961381536,0.0022988789490285045
142,0.002531853343770554,0.0022680122851360188
143,0.002409114310115127,0.002573262997594719
144,0.002557859276343829,0.0026812702678994543
145,0.0025364955961338863,0.002747082846858498
146,0.0025535644735545293,0.0023999882327022846
147,0.002506879176029954,0.0028310871036534985
148,0.0024594482367492473,0.0024238319574387455
149,0.0024813807566363847,0.0021131764566970214
150,0.002474376169457372,0.0021827749257143673
151,0.0024359105449627888,0.002274789766796992
152,0.002449363000751694,0.002068485504636525
153,0.002493260504813214,0.002116501741022877
154,0.0024520387379616164,0.0027192393313040177
155,0.0025451937675506665,0.002195621148853722
156,0.002455162899476267,0.002518475304533077
157,0.00246385577377019,0.0022367512693880973
158,0.002437974507441399,0.0021397635992831446
159,0.0024947750188914182,0.0031658938440569263
160,0.0024550205547924247,0.0020099360354363213
161,0.002498481382591859,0.0021904630763547018
162,0.0024010397066682133,0.0020039003542368767
163,0.0024811206587308163,0.0025781623867668665
164,0.0025072030520058544,0.0021851085516561555
165,0.002404220555487291,0.002302693567509209
166,0.00244455164334317,0.002140766326619982
167,0.002410944605374286,0.0021718790137776204
168,0.002446285402073005,0.0022729360732035363
169,0.0024287723350611833,0.0021083005731163205
170,0.0024895787032586216,0.0022682698242597592
171,0.002377618704539049,0.0021263746553200516
172,0.002451427142075467,0.0021928152784546516
173,0.0024816895719642247,0.002404422069476366
174,0.0023822978602673003,0.0024791507111559348
175,0.0023566975649864748,0.001981204943903452
176,0.002506408837443748,0.0022778126774661593
177,0.0023771525967894226,0.002583469915633334
178,0.002415975395148836,0.0022214311742490916
179,0.0024732439248981108,0.0025676860765058485
180,0.0023691660646934665,0.002304171745533008
181,0.0024242895241029286,0.002223344055865019
182,0.00246031236009295,0.0024694594687922236
183,0.0023437234941431507,0.0026809400034253188
184,0.0024896887511084618,0.0022520674995862027
185,0.0023429830557323422,0.0023519370144972815
186,0.0024014988054135173,0.0021525202831516226
187,0.002372708255306131,0.002233715491032963
188,0.0023621131306880384,0.0024027816403901854
189,0.0023369934874509007,0.0025535012670496854
190,0.0024390484973912325,0.0024007976009988784
191,0.0023235849732678405,0.0022572816553606385
192,0.00237991927518449,0.0020598456843946324
193,0.002367118487060648,0.002342315140792411
194,0.002411519245025328,0.0024990908544235365
195,0.0024265381026406345,0.0018683635885839189
196,0.002309015208681498,0.001973909274469478
197,0.0023982794819147764,0.0025965191969593527
198,0.0024173652192294756,0.0025059439177615803
199,0.0023205337740470704,0.002813500628876894
200,0.0023826184003494077,0.0021117385707388496
201,0.002398263627364144,0.002564153944014578
202,0.0023455762395023006,0.00201252050438094
203,0.002327374923952713,0.002115745956685992
204,0.0024046819454422697,0.0025564185962493814
205,0.002317154098134938,0.0022473962039874533
206,0.0023364303523369123,0.0020049198521296372
207,0.0023321762308871363,0.0022950611359656256
208,0.0023568937051799115,0.002261638657962583
